,Insult,Date,Comment
1806,0,20120528040836Z,"""Worked six Christmas days in a row for the overtime"""
1816,0,20120612051152Z,"""Nice body, chest.\xa0 But the penis?\xa0 Maybe crowded?\xa0\xa0But when u go under...."""
1826,0,,"""just need to sign on then ,no worries benefits will ensure ther stay"""
1836,0,20120528192405Z,"""Where do those blessings come from?"""
1846,1,,"""got a problem with haitian people dumb fuck... he's not even haitian ignorant ass nigga"""
1856,1,20120611073525Z,"""""A guy born with a silver spoon in his asshole, David McCullough, Jr. delivered this speech."" Are you a fucking dumb ass? Please tell me what your problem is with this. I'm guessing your mother must have fucking let you suckle her tit until you graduated high school, then you got pissed off at her when she pushed you off her tit and called her ""The worst mother ever."" Oh boo fucking hoo, that mean man said ""you're not special"". I watched this thinking this guy is gonna be some jack ass and in reality, he gave a great speech and spoke some beautiful truth. You honestly must be the type of person who tries to make the Occupy movement look bad...Are you a fucking agent provocateur? I wanna call you a stupid fucking hippie, but that would be an insult to them."""
1866,0,20120618224337Z,"""Didn't mean to make you sentimental."""
1876,0,20120502185036Z,"""Oh lemonfemale you are so very wise."""
1886,0,20120618203120Z,"""code for you didnt pay the bill"""
1896,0,20120528195923Z,"""Likely back this week. Cabrera ran today and Hafner got some swings and running in. Cabrera will be back tomorrow or Wednesday and Hafner in the next couple of days."""
1906,0,20120619172942Z,"""you are right, but first we must find out who are the real BH, who tell the pastor that\xa0 BH are in town. how do they know? why didn't they arrest those who attended the meeting? who order the army to go?\xa0 who........, why..... how......?"""
1916,1,20120610121317Z,"""I would have paid good money to watch you do that, only to watch you get your ass beat down afterwards.\n\nInstead, you made some sarcastic comment in your head and went back to drinking your fruity little drink with the umbrella in it, right?"""
1926,0,20120619143802Z,"""Yo this shits raw, reminds me of the Number 1 Playaz. Their song Haters goes hard\u2026 now that\u2019s a crew I can fuck with. Check out their song, and fuck the haters.\u2028Haters - http://www.youtube.com/watch?v=Xc6PO8XNy1s"""
1936,0,,"""Then why are Republicans the party with not one but two gay auxilliarries - GOProud and the Log Cabin Rerpublicans."""
1946,1,20120612035847Z,"""I would sooner cut my own throat than hand that piece of crap the knife to do me slowly.. F U no way.. Hell NO Romney! Yall go to hell.. you sons of sick bitches that follow him.."""
1956,1,20120619223627Z,"""Only black people can generalize based on race? when did this happen? ""Dumb White Boy"" your words. Not mine. I thnk its clear you dont know what racism means, you must be stupid. I wouldnt presume to label your race, just plain stupid."""
1966,0,20120619231204Z,"""shit quality. need better rip. ug its so hard to find high quality hard trance"""
1976,0,20120612020021Z,"""Lets all blow Jeff Carter now.... stfu he does nothing"""
1986,0,20120528043413Z,"""you are RIGHT!"""
1996,0,20120610004412Z,"""that would be the ex-party chairman who set it up at the Baptist church kinda like how he went there during PPP to dispose of certain ballots. Boy you people are really lost.. Any of you go to the convention and reconvention???? Or you all just talking smoke."""
2006,0,,"""@blazeraddict @Blaine Jungwirth @Afrika Bambaataa yeah, i got the same gift."""
2016,0,20120527175812Z,"""You are lucky to have any privileges at all after saying some of the most vile comments in the history of this blog."""
2026,0,20120530025331Z,"""I agree it is hard which is why I try to stay away from it because there is no way to really know who would be better"""
2036,0,,"""well, he wants to ban gay marriage even in states where it is currently legal, he wants to ban adoption for gay couples, he thinks Planned Parenthood has a ""hidden agenda"" and\\xc2\\xa0he wants\\xc2\\xa0\\nNo abortions even in cases of rape"""
2046,0,20120528001652Z,"""""President Romney""\xa0 sounds really good. Now, Cheney for VP and we're all set.\xa0 Yeah, that's the ticket---Romney/ Cheney.\xa0 And the\xa0 motto will be\xa0 ""Just to piss off the Liberals""."""
2056,1,20120609204523Z,"""You are a complete moron"""
2066,0,20120612151535Z,"""I feel like Shotime looked inside my dreams and just picked a bunch of random shit out of it to make a show: Sheen, Caplan, sex, period pieces, retro science and sex."""
2076,1,20120619161715Z,"""@caljb7 i'm on AAC then ya dumb fuck"""
2086,1,20120320195948Z,"""Do you realize how retarded, ignorant, sorry, and pathetic you sound?"""
2096,0,20120529003150Z,"""I would rather some one with ""blood money""(although the you tube was with out merit) than someone with blood already on their hands like Obama."""
2106,1,20120320171545Z,"""http://wiki.eveonline.com/en/wiki/Vigilant\xa0\nBet your glad you didn't have the balls to use your real name. You look like such a dumb ass now (check vigilant bonuses on that link)"""
2116,1,20120320140135Z,"""It's clueless racists like you who are in complete denial. This boy WAS in fact killed because of his race. There is no ""race card"". So now that they mentioned race, you are no longer ""behind them""? You're as sick as the bastard who pulled the trigger."""
2126,0,20120618231549Z,"""FUCK YEAH, THE KILLING(is over)"""
2136,0,,"""No to be Liverpool manager you must be willing to defend the indefensible"""
2146,1,20120619134429Z,"""LMAO.. You are another clueless moron....only liberal women are kept..they have the masters.."""
2156,1,20120618205011Z,"""can anyone say NDAA AND\xa0SURVEILLANCE DRONES, yup 20,000 of them in OUR SKIES in the\xa0next\xa05 years, SO THAT OUR GOVERNMENT CAN SPY ON US EVEN MORE!\xa0\xa0DO THE IMBICILES WHO SUPPORT OBAMA KNOW THAT HE IS\xa0\xa0LAUNCHING DRONES IN OUR SKIES TO SPY ON US? \xa0 I'll bet they don't, little do they know it's just the tip of the\xa0iceberg\xa0he is deconstructing our ENTIRE CONSTITUTION AND WAY OF LIFE!!! What freaking idiots! Go ahead you MORONS, vote him back in and you'll get what you deserve for YOUR STUPIDITY!"""
2166,1,20120610040617Z,"""Your mom is a mean hoe charging 200 for 15 dollar pussy."""
2176,1,20120530040511Z,"""Sounds like you're a scummy family."""
2186,0,,"""@DougEngland I don't get it either.\\n\\nFlorio just said something to the effect that it was very calculated that Manning went to local media first; nothing specific about why WK, but since he had him on his show that day, it might have just been flattery. It was on PFT Live yesterday -- it's on iTunes or the PFT site. (Since he interviews WK, you might be happier not watching!)"""
2196,0,20120528194226Z,"""I like Andys chances at the USO."""
2206,0,20120528192131Z,"""\xa3220 billion - well at least we covered the cost of the bonuses.\nIf anyone - yes, anyone including anyone off the dole - had invested \xa3220 billion at a modest 5% they would have earned \xa35.5 billion. Now remind me what Bob Diamond made to justify his \xa310 million salary?\nOur banking system is a ponzi scam."""
2216,0,20120530065909Z,"""Park is recognized and should go to bed."""
2226,0,,"""Anytime liberal parrots come here claiming that Fox News isn\\xe2\\x80\\x99t fair and balanced I want to ask who CNN, MSNBC, the N Y Times or any over the air liberal news outlets have as conservative commentators or contributors. Fox employs many liberals, lets have a look;\\xe3\\x80\\x801 Juan Williams (a senior news analyst for NPR from 1999 to 2010)\\xe3\\x80\\x802 Alan Colmes (his vitriolic liberal bigotry only outdone in the liberal arena by Keith Olbermann)\\xe3\\x80\\x803 Kirsten Powers (Democratic political analyst and former Anthony Weiner flame)\\xe3\\x80\\x804 Shepard Smith (stays pretty well on the fence and is reportedly gay according to OUT magazine and other sources)\\xe3\\x80\\x805 Geraldo Rivera (positively the most apologetic contributor for the plight of illegal immigrants on any network)\\xe3\\x80\\x806 Mara Laisson (national political correspondent for NPR)\\xe3\\x80\\x807 Bill Schulz (Red Eye\\xe2\\x80\\x99s token gay guy)\\xe3\\x80\\x808 Susan Estrich (campaign manager for Michael Dukakis)\\xe3\\x80\\x809 Ed Henry (he was the White House correspondent at CNN)\\xe3\\x80\\x8010 Bob Beckel (worked for Robert Kennedy\\xe2\\x80\\x99s and Walter Mondale\\xe2\\x80\\x99s Presidential campaigns and was Deputy Assistant for Secretary of State for Jimmy Carter)\\xe3\\x80\\x8011 Tamara Holder (famously claimed Rick Perry wants to kiII babies)\\xe3\\x80\\x8012 Sally Kohn (former \\xe2\\x80\\x9ccommunity organizer\\xe2\\x80\\x9d as well as a Senior Campaign Strategist with the Center for Community Change, a George Soros funded organization where she served as co-Director)\\xe3\\x80\\x8013 Jehmu Green (served as an advisor on Senator Hillary Clinton's 2008 presidential campaign and worked for Secretary of State Clinton, was a former National Director of Project Vote and co-founded Define American, an immigration reform organization)\\xe3\\x80\\x8014 Doug Schoen (worked on the presidential campaigns of Democrats Bill Clinton, Hillary Clinton and mayoral campaign for Ed Koch)\\xe3\\x80\\x80So liberals, where are the conservative counterparts on YOUR preferred networks? """
2236,1,20120527213529Z,"""You were born a bald-headed freak."""
2246,1,20120610031702Z,"""That guy is a real fuckstick."""
2256,0,,"""Lucky that these COWARDS were caught ! Shame on them and shame on thier family and friends who helped them. There is one place for criminals like these GTMO!"""
2266,0,20120619165230Z,"""fucking russians"""
2276,0,20120618202855Z,"""If you mention, readers will come."""
2286,1,,"""Shut the fuck up you ignorant troll"""
2296,1,20120609174603Z,"""coming on here to hate? get a fucking life this is straight fire you dont like it your a pussy"""
2306,0,20120528145249Z,"""Most bankruptcies take months or years to resolve.  GM's took a few days."""
2316,1,20120620045050Z,"""Welcome to the crowd fellow idiot."""
2326,1,20120620155812Z,"""The name jacker is such an idiot"""
2336,1,,"""more like he turn yo ass into a carnival ride, you already look like you take dick in the ass in that homo ass picture of yours."""
2346,1,20120619001840Z,"""Apparently you are too stupid to even watch a video and get it right. For your desperately needed information, Reagan was interrupted\xa027 seconds into his statement. The statement was clearly not over for another 20 seconds.\n\nYou have irrefutably proven that you can't get facts straight even when you have a video in front of your retarded face. Thanks for proving me right."""
2356,0,,"""Stick to Santorum.  Your obsession with his wife makes you look like an ass.\\n\\nThere is plenty to pick on with him.  He is as big a freak as you are"""
2366,0,20120618215557Z,"""Hey, that's an insult to my religious beliefs.\n\nMake fun of Santa and Jesus all you like, but HL3 is prophesied in the sacred Valve Scrolls."""
2376,0,20120527174139Z,"""Have worked in kitchens when body piercings are banned\xa0because of the potential danger of piercings falling off into food and the possibility of setting off heat sensors. Is\xa0 food safety a Victorian policy"""
2386,1,20120529204507Z,"""None of that has to do with class\nListen to Serena--classless--horrible human being\nNadal does give his opponent credit--unlike Serena."""
2396,0,20120529142125Z,"""And....you know....being on probation."""
2406,1,20120515062633Z,"""That's because you're all morons."""
2416,1,20120619164631Z,"""Yeah, and you're a fuckingterrorist supporting skumbag. Fuckingloser!"""
2426,0,20120612012529Z,"""These ARE indoors. Glossy sucks everywhere."""
2436,1,,"""Apparently so are you, idiot."""
2446,0,20120529044541Z,"""Wow Paul, fishin's cool, bass and flounder are two of my favorites I also like specs and perch!\xa0 My day was full and fun later in the day. This mornin went to a early bible class memorial, and then to the cemetary visited Dad with some flowers and then we stopped at the San Jacinto monument and took the grandbabies on a tour through the refurbished Battleship Texas. They all wanted these dogtags and shell casings on a chain, go figure...and then came home and sparked up the Weber. Whew... made some fresh green beans made the girls snap all those and some potato salad and some fruit. Smoked brisket, and chicken, and of course some ribs.\n\nFirst thing on the news today was great. It's official, they say Texas is likely to have enough delegates to secure the nomination for Romney.\xa0 Yahoooo!!!"""
2456,1,20120528004538Z,"""@FUCK:disqus\xa0YOU CNN FAGGOTS."""
2466,0,,"""Definition of WRESTLING stupidity...take the most gifted and technically sound female WRESTLER you have and make a joke of her in a backstage skit about farting. Am I the only person that thinks it's time for a mass firing in the Creative Team much like WWE does with their talent that aren't performing to expectations? If it happened 3 times a year with the staff like it does with the talent you can pretty much guarantee these guys would get their heads out of their asses and put better material on TV than this."""
2476,0,20120528134526Z,"""Thanks Curtis, and you're welcome......"""
2486,0,,"""What about a taxpayers bonus???"""
2496,0,,"""@Aramis Tho No, you are totally missing the point. Google+ is totally incomparable with Facebook. It's more like a macro version of twitter, with better segmentation/grouping functionality."""
2506,0,20120610130808Z,"""sakuras a little fake bitch. i love seeing hinata and naruto together."""
2516,0,20120529013409Z,"""If you have to ask, you'll never know."""
2526,0,20120620133251Z,"""I will point out Observer - because you didn't like how I responded YOU chose to start with name calling ie. ""moron"" and then you wonder why everyone is disrespectful......... It all starts with each of us to monitor ourselves"""
2536,0,20120619194251Z,"""Obama doesn't care about Latinos, just their votes."""
2546,0,20120619062644Z,"""I do know, but you wouldn't listen any way! You won't ever get a grasp on the things of God until you seek Him out...it's a waste of my time. God has hidden some things from the foll who says in their heart ""there is no God""! I won't argue with a fool!"""
2556,0,20120619145738Z,"""You are lucky they did not take your child...you would be still fighting the system to get him back!\xa0 IT really is broken, it needs to be emptied out and revamped-\xa0 the sooner the better"""
2566,0,20120610123218Z,"""that's always an excuse ""maybe they are not wonderfuls or any other fandom"" i mean why can't you accept that in every fandom there are these crazy ones, we have seen them here and f(x) earlier articles. and yes they were very rude."""
2576,0,,"""We have a problem using federal troops because of The Posse Comitatus Act,  United States federal law (18 U.S.C. \\xc2\\xa7 1385). A bigger problem is that the Obama regime doesn't give a.rat's.ass about the border."""
2586,1,20120620030729Z,"""yes, but now you are just a moron!"""
2596,0,20120514051104Z,"""Yay you got it in time :)"""
2606,0,20120515125014Z,"""There is a very fine line between disliking someone and going out of your way to actively belittle and harass someone because you dislike them. You're allowed to dislike people, but if you dislike someone to the point of submitting disgusting confessions about them - i.e., saying you don't doubt they'd snort someone's semen - that's pretty fucking heinous, and makes you no better than the person you dislike.\n\nIn any event, OP, you're not required to like everyone, and I don't think you should feel bad for disliking InRavenclaw. You should feel bad if you submit the kinds of confessions people have been submitting."""
2616,1,,"""haha fuck you bitch your a fukn cripled cunt fuck you motherfucker stay off this page unless you want to die bitch!!!"""
2626,0,20120529223117Z,"""NO STOP dont get to happy or thq will find some way to fuck it up!!!!!!"""
2636,1,20120610152210Z,"""If it proves anything, it proves that you are not an idiot."""
2646,0,20120530141055Z,"""Because the U.S. can--that's why"""
2656,0,20120528234853Z,"""@YinzerinCT\xa0\xa0@beeline\xa0yeah. \xa0Definitely not a fan of last year, when we had like 2 separate snowstorms with 3+ ft of snow.\n\xa0\nplus like the 8 other snowstorms we had.\n\xa0\nI love snow, except when I have to shovel it and drive in it"""
2666,0,,"""To add this silly insult to injury and mask over it by calling for a debate on 'dignity at work in Parliament' with the undignified reputation these MPs have earned theirselves in recent past is hardly very fitting.\\n\\nNo wonder the country is the way it is with this sexless old bat calling the tune on such trivial matters at times when more pressing issues need addressing."""
2676,0,20120610152553Z,"""As bad as he may be, he is still less dangerous than the crooks in office that have been dismantling our national defense."""
2686,0,20120610132240Z,"""I am so so so pumped for you! Really pumped. Look at all the excitement in your life...well aside from the stupid job hunt. I've never heard of the corral interview. WTF? How awkward is that?"""
2696,0,20120609223156Z,"""Man er vist en ""PC elitist"" for \xe5 peke ut dette, dog det er bare rene fakta."""
2706,0,20120619221400Z,"""*See reply to above derp and substitute your derpy reply*"""
2716,1,20120529113439Z,"""I bet it took awhile for this guy to extract his foot from his mouth."""
2726,0,20120528144827Z,"""SVS needs to learn about contact,ALB calling.\nSANDS not ready for prime time,package bait this summer.\nDeJESUS, also not ready for prime time,but will be (a keeper)\nEH looks like a seasoned vet already.\nKENNEDY cannot buy the next ticket out of LAX fast enough.\nLONEY notorious September burner,has carry ability.A KEEPER.\nDEE, legit!! just need to invest the time.\nGWYNN.....No fear, gotta find a way to keep him in when KEMP comes back."""
2736,0,20120527205919Z,"""He shaves his legs in front of his daughters?"""
2746,1,20120515051317Z,"""Guess what? No one gives a fuck about you. Get off SNSD articles."""
2756,0,20120610043301Z,"""screw you. not all inspirits are like that. & destroy us? please you wish! inspirits are powerful..stop underestimating infinite's popularity."""
2766,1,20120610032353Z,"""yup gang of little nigglet thugs"""
2776,0,20120530111504Z,"""who are you a fan of?. what's your team?."""
2786,0,20120610052921Z,"""ight kool...dont u know d shit u be saying would fuck u up some day,,watch and see my nigga..enough said"""
2796,0,20120528001107Z,"""Yes. \xa0And HOW DARE YOU CALL ME ""FOOL""."""
2806,0,20120618223932Z,"""Heard there was some good high-level baseball talk over here. But after 100+ comments that read like bitter,\xa0bickering ex's, apparently not so much...\n\nMaybe another time."""
2816,1,20120611175054Z,"""You talked to grade school kids with strong opinions on Bill Maher today?\n\nYou're a f ucking liar."""
2826,1,20120527211613Z,"""The child molester calling someone a racist, too funny! And then you make a gay slur, hilarious!"""
2836,0,20120530005837Z,"""well, i guess.. they were his personal words tho. do whatcha want!"""
2846,0,20120619035944Z,"""Are you talking about ""that god-damned piece of paper"" that Mr Bush swore to defend?"""
2856,0,,"""@topharry123  could not agree with you more, these flowers will be gone in  a few weeks however this lad chose to live his life that way and now it has ended and his family and friends have chosen this way to show their grief. No, most of us law abiding citizens don't agree (quite rightly) with his choice of profession or the way that it has been shown in his floral arrangements but come on this is HIS funeral and HIS family and friends so why can't they say what they want and don't want even if it is really distasteful."""
2866,0,20120619024602Z,"""HAHAHAHAHAHA, under OB everyone gets free stuff, even the judges. \xa0Too bad I am paying for their free stuff."""
2876,0,,"""@truth-spin please define the 'job'...."""
2886,0,20120610065939Z,"""Sanyu I suggest you get over cute and become competent (intellectually ) if you reasoned like Buess I would think you are compentent. The way you sound makes me think your brain is in you panties. \nBluess Great reasoning , great questioning and indeed you showed a sense of patriotism.\nSanyu pull your brain out of your panties, have it in the right place you might reason better than you do here"""
2896,0,20120527225206Z,"""The KKK...The Klu Klux Klan...the military wing of The Democratic Party?\nLOL!"""
2906,0,20120529201507Z,"""Well considering Lebron James is pretty damn good in the post season exluding the finals and Peyton hasn't played his best in the post season it'd have to be Lebron (Peyton is not a choker though)"""
2916,0,20120527194747Z,"""Thank God the western conference playoffs continue today. The East is pure garbage."""
2926,0,20120611211333Z,"""Let me educate you. You don't go vote for the nominee that is a 0 vote.A\xa0Obama supporter\xa0votes for Obama.Plus one for Obama.\nNow if you vote for the nominee it washes that plus one out to 0.\nSee how easy that was."""
2936,0,20120515231229Z,"""Ustaadji, You are the greatest!"""
2946,0,20120528222745Z,"""You don't seem to understand basic business concepts."""
2956,0,,"""Golly....that's cold comfort. But none to worry....by the end of THIS month Israel will have taken care of the entire issue with Iran and Syria with one real nasty blow. Allah 'aint so 'great' after all. """
2966,1,20120320133559Z,"""Crawl back under your bridge you miserable pathetic troll."""
2976,0,,"""Until Medical staff are held Accountable in a Court of Law mistakes like this are always Gonna happen NHS Trusts dont care about fines as it is ony Tax Payers money and not there own"""
2986,0,,"""Your buddies repub turd,raibox,cyndyb,nww nav are all having a party with the Obama blow up doll. You should join in before the kool-aid gets warm!"""
2996,1,20120620000759Z,"""You are a\xa0 really well-rounded idiot, aren't you?"""
3006,0,20120619180246Z,"""Wait till you see my Romney imitation:  ""I love firing people,"" ""Corporations are people my friends"" and my favorite, ""I'm not concerned about poor people."""""
3016,0,20120610003141Z,"""UT... There's obviously a bit of sarcasm mixed in with some common sense in the post. Thanks for reading. \n\nHave a nice weekend!"""
3026,1,20120619163827Z,"""mrbreeze68: that marks you a dumb Arab."""
3036,1,20120619220028Z,"""Some village is missing their idiot."""
3046,1,20120620175603Z,"""THIS FAGGOT WILL FLOP"""
3056,0,,"""I FEEL LIKE I RAISED THEM AND THEN WATCHED THEM GRADUATE! SO PROUD! They had no Sones in the audience, no fantastic stage, no pre-interview or fan chants or anything and they ROCKED IT! SO FUCKING PROUD! Ya'll don't even KNOW!\\xc2\\xa0\\n\\nAnd my god, that had to be the first time i've watched a FULL episode of Letterman and sweet Jesus, people watch this? Where the hell did they pull Bill Murray's old ass from? And Regis, go rest man, you've done so much, I know it's hard to turn off of work mode but goodness just go home.\\xc2\\xa0"""
3066,0,20120611224855Z,"""Sure they are tommy\none less Demwad"""
3076,0,20120620032927Z,"""Im sensing our SEASON slipping away and it HURST A LOT"""
3086,1,20120529223349Z,"""You're not the world's best debater."""
3096,0,20120619195213Z,"""your friend teatard got banned lmao"""
3106,1,20120620154504Z,"""No!\xa0 You are an idiot!!"""
3116,0,20120618193124Z,"""Sudsy,\xa0 can't I just as well label anything you say 'left wing propaganda'? You liberals are all about debate tricks. I used to be like you. My mind couldn't take the murk. I need things to make sense."""
3126,0,20120530140212Z,"""You should be happy!\n\n(38-10 ft margin gm 2 of the '08 Finals)"""
3136,1,20120529011014Z,"""You are a moron son.. Come on be a man and call it like it is.."""
3146,0,20120528171812Z,"""A Fair Man you are."""
3156,0,20120611175822Z,"""To all of you cowards, like me, who don't use our real names.\xa0 When you people try to exchange with Dave Trabert, you really look foolish not using your real name.\xa0 You lack all credibility yet you try and argue with him.\xa0 Dave is courageous and the rest of us are not."""
3166,0,,"""@The Other Ed Why do you want to pretend that retards ""believe in facts""?!?!"""
3176,0,20120515055322Z,"""yeah, you got your rights, but you and your mama will be tossed into frikkinghell because you'd rather obey man than GOD !!!"""
3186,0,20120620002405Z,"""The illegal rats he gave semi-amnesty to cannot vote in Nov. anyway. There's not enough of them to make a difference, the white vote is the most valuable and important since there's more of it. Obummer pissed off a lot more whites than appease illegal mexicans."""
3196,0,20120619134306Z,"""are f*cking kidding me.....we still have idiots that don't understand this yet...."""
3206,0,20120612015717Z,"""TV, we are so short-staffed we have tons of stuff in our group right now that only one person can do.\xa0 Unfortunately.\xa0 But this pisses me off because this was data I processed, it was circulated ages ago and she should have been looking at it then, not waiting until the last fucking minute before it goes out to find ""issues"".\xa0 And calling the boss instead of sending out an email so everybody could have a clue what was going on?\xa0 Well, the boss is going to hear about it when she gets back.\xa0 This particular person always tries to pull shit when the boss is away."""
3216,0,20120528212125Z,"""Luke Carlin stays up and Lou goes down?"""
3226,0,,"""@Brenda55 @dasdbobb I forgot that they arent on the east coast. Maybe I'll send a box to my aunt tomorrow. We used to go to the outlet in Culver City years ago and stock up on the imperfect seconds. How my mother stayed tiny with the stuff we indulged in. Did anyonr else stop in to pick up warm Famous Amous cookies when he had a shop in Hollywood? He was occasionally there to bag the cookies. There was no L.A. iconic food or sweets mom didnt have us eating."""
3236,1,20120529230424Z,"""<B>Demonocrats are the party of 56,000,000 ABORTIONS.\n\nALSO, HOMOSEXUALITY IS ABOUT AS EVIL AS IT GETS IN HUMAN BEINGS. You are the most violent MERCYLESS MONSTERS TO EVER DRAW BREATH. \n\nGAYDOLPH SURROUNDED HIMSELF WITH YOU. There were LIMITS ON YOUR SAVAGERY(Source, A CREATURE named CHAZ, tole me).\n\nRhetorical question, Scroto, WHERE WOULD YOU LIKE TO SEE THE NEXT SEVERAL THOUSAND INNOCENT AMERICANS, BE TURNED INTO COOKED DOG FOOD?"""
3246,1,20120320210940Z,"""oh just shut your shitty mouth stinky queen!go clean your toilets!"""
3256,1,20120515143221Z,"""Your comment exposes you as iliterate and a\xa0fool"""
3266,0,,"""How exciting! Welcome to the team guys!\\n\\n \\n\\nAnd - Thank you everyone for the text and facebook messages - I'm not going anywhere. :)"""
3276,1,20120530140559Z,"""typical Muslim, what do you expect from him?"""
3286,0,20120528222539Z,"""Romney urged everyone to be successful like him - borrow money from Dad for your Harvard education, borrow money from Dad to start a private equity company, then pay back Dad and declare yourself a ""self-made man"".\n\nMaybe Obama heeded his advice,\nand borrowed money from Romney's Dad to get a Harvard education."""
3296,0,20120618190228Z,"""If I looked like that I'd have to end it.  Not my picture - that is our adorable smelly melly."""
3306,1,20120609210405Z,"""Excellent command of the English language! Once again I want to commend you ni@@ers on your ""skillz""."""
3316,0,20120530132135Z,"""It does not say in the article if we can bring our own chairs and beverages to the Fest.....Does anyone know ????"""
3326,1,20120610165148Z,"""cant beleive the crap you say, you spell your name as the female Andi, so i do hope you are female,or are you just another ignorant idiot that gives Americans a bad name?"""
3336,0,20120612045316Z,"""I know...This room is the equivalent of a hooker acting offended when you pull your penis out."""
3346,1,20120619234139Z,"""You can't sing, and you can't pray but you can wahoo it up over gay rape..just plain fuck liberals..all of them..and knock the dog shit out of them first if you are so inclineds."""
3356,0,20120502215838Z,"""So the Chiefs are better then the Packers? If your saying all your losses mean the other team is better then you."""
3366,0,20120618220314Z,"""1st try-Extra grenade\n2st try- Extra grenade(i almost punched my computer)\n3st try-Bushmaster(i kissed my computer)\n4st try-500 GP(goddammit)\n5 and 6st try-katana(well fuck it)\nAk47 gold and berreta doesnt like me D:"""
3376,0,20120619171029Z,"""Yes, you have been attacked by your\xa0 biggest prison in the world."""
3386,1,20120619172724Z,"""all you do is sit on this site and hate on every successful artist. You are the epitome of a crab you broke muther fucker! Dumb bitch"""
3396,1,20120618223932Z,"""First of all, fuck Nickelback.\n\nSecond, while I agree with you that 30 may be a little high (ahead of Johnny Cash and Michael Jackson? Eh.), it's important to remember that Nirvana, and Kurt in particular, were the face of angsty teens and young adults everywhere and still are to this day."""
3406,0,,"""i like his films ...put more fighting in Vin .....maybe team up with Jason Statham (transporter)"""
