,Insult,Date,Comment
1801,0,20120620050018Z,"""Exactly!\nSee, you don't learn quality facts like that in school. They tell you you have to spend weeks in the hospital, well, fuck them."""
1811,0,20120609202644Z,"""Wait, let me get my boots on. It's getting deep here. You do know you are just repeating right wing pablum that has been proven false, don't you?"""
1821,0,20120528194147Z,"""Are you fucking kidding me ?!"""
1831,0,20120530003957Z,"""Claudell Washington was a starter too."""
1841,0,20120612033148Z,"""Yeah, I got the same thing about 3-4 weeks ago. \xa0Just couldn't post with it anymore. \xa0No e-mail message or anything. \xa0Even when I tried to post. \xa0Just frozen."""
1851,0,20120610005241Z,"""don't threaten me Steve......never ever threaten me............"""
1861,0,20120610113045Z,"""no another idiot Ezra"""
1871,1,20120529024955Z,"""them some ugly motherfuckers. Proof you don't need to be beautiful to make it in Hollywood, you just have to know who to blow."""
1881,0,20120530054130Z,"""Hey, Rob-Me likes dogs, he might like that thing on Trumps head."""
1891,1,20120609211003Z,"""this nigga gay, i would have been fucked that bitch."""
1901,1,20120620080626Z,"""Commenter, why are you still trolling here? You are the loser!"""
1911,1,20120502142507Z,"""Stupid fucking idiots,,,what more can you say. These freaks should put signs on their foreheads saying ""This Space for Rent."""""
1921,0,20120528190028Z,"""lol-they will find a way to lose...."""
1931,0,,"""maybe the MPs should take a pay cut. to show the way..........."""
1941,0,20120502224253Z,"""Just to educate you my brother, you and Kim may be the bigots.  If he's liking your post because he's ""Asian too""."""
1951,1,20120612013439Z,"""Dude, if you change you username to\xa0specify\xa0against someone then you're a butthurt fag"""
1961,0,,"""Here is a video of why republicans suck.\\xc2\\xa0 http://otpoliticalposts.forumotion.com/t1495-why-we-suck"""
1971,1,20120610131611Z,"""Leftist White race traitor\xa0or shit skinned\xa0degenerate; you are a hard one to call.\n\nMongoloid."""
1981,0,20120619210436Z,"""I am almost more excited than you!"""
1991,0,20120527160654Z,"""not only the #3 team in their own division, but also the #3 team in the nation before the LSU game"""
2001,0,20120528163856Z,"""So when is Crawford coming back? I drafted yhat bum."""
2011,1,20120320122805Z,"""Get thatdick outta your mouth so you can talk."""
2021,1,20120612021335Z,"""Stfu your existence offends me"""
2031,0,20120619183457Z,"""Waaaaaaaaaa!!!!! Waaaaaaaaaaaa!!!!!!\n\n\nListen to those libturds whine!\xa0\xa0 They know they are toast so they\xa0yap and snip like\xa0little Chihauhaus!\n\n(No offense to Chihauhaus intended)."""
2041,1,20120612003605Z,"""You are simply comically idiotic.\xa0 Or you're just a depressing fool.\xa0 Either way, you're still just a liar and an Internet coward.\xa0 Cheers!"""
2051,0,20120611190127Z,"""A Frank yesterday, a Frank today, a Frank tomorrow.  I have been and always will be one big Frank."""
2061,0,,"""SHOLA'WHAT PLANET DO YOU LIVE ON YOU NEED TO GET DOWN TO SPECSAVERS BLIND OR STUPID?"""
2071,0,20120529022715Z,"""LOTS OF FOULS . . . LOTS OF FREE THROWS MADE. . . . COMIN' UP!"""
2081,0,20120620112903Z,"""I admire him, he is a true warrior king of old.\n\nThe difference between a general and a warlord is that a general only follows orders, a warlord is only constrained by the rules he agrees to.\n\nIt was a pathetic joke that Obama was given an honorary black belt in Taekwondo without earning it.\n\n Putin is a better man than that... your standards of measuring a man (even an adversary) is as pathetic.\n\nNo, I think Putin is more honest than you will admit."""
2091,1,20120320113848Z,"""Wally the bigot, and\xa0 cmorris the racist. The new faces of ignorance for the new south. No matter how often they wash their black sheet, it will still carry the smell. Good luck guys, and all those like you. God has a special section for you to sit in when you arrive and your resting spot."""
2101,1,20120619024417Z,"""I would slap you silly but clearly you are already there."""
2111,1,20120502101915Z,"""Get I life u bitch!!!\navande ammede oru lekhanam..."""
2121,1,20120619192141Z,"""The difference between your wife and a rooster HoldYourOwn? The rooster says cock-a-doodle doo, your mama says any-cock'll do."""
2131,1,20120530024344Z,"""you're right; there weren't enough toothpick hangovers and tailwhips... Go fuck yourself"""
2141,1,,"""\\xc2\\xa0Stop suxing dik for cigarette money hole"""
2151,0,20120619041609Z,"""If he comes back, we continue.\n:)"""
2161,0,20120529163552Z,"""you are on to something there"""
2171,0,20120619152712Z,"""True...but if you are around someone who abuses drugs contstantly and the drugs are always around and you feel hopeless because you married a loser like Bobby Brown and he treats you like crap you sure would be tempted...."""
2181,0,20120619090109Z,"""Is that the war we decided to lose, because the Kings Freemasons wrote the constitution, Act of Independence that never was and set the US up as a crown (not royal) corporation and is that why a relatively new CIA has its officers sware an oath to the Crown??lol\n\nThe poor Amerikan sheeple are really living and working in a Crown work camp anf now you might understand why Amerikans are probably the most isolated and narrow minded extreme thinkers on the planet"""
2191,0,20120515165233Z,"""Lots of women use it to burn body fat and improve skin quality.  but you don't get one injection, you get a daily injection over a course of 6 months"""
2201,0,,"""my screen is stuck in the black screen help somebody"""
2211,0,20120609173356Z,"""Type your comment here.sfsdfasdfsad"""
2221,0,20120530023817Z,"""Are you watching a Quantum Leap marathon?"""
2231,0,20120529171258Z,"""even if the bucks won the nba, they wouldnt catapult past the bulls in popularity"""
2241,1,20120620082015Z,"""Go away, Flora. \xa0Take your spam with you. \xa0And if you MUST comment, then\n\ndon't steal words from other posts.\n\nSPAM ALERT \xa0 Flag her post."""
2251,0,20120528114520Z,"""it won't be as dramatic as that... I mean we england fans who go to   Poland have been given the safest guarantee that we won't stay long   there anyway, after the first round we'll all be back to England with   our team of heroes who battled and fought but were just unlucky. LOL"""
2261,0,20120611225727Z,"""No, it's because your liberal Messiah is SUCH a monumental LOSER!"""
2271,0,20120612121009Z,"""He also identified the unit that took out Ben Laden.\xa0 When asked, in 1942, where the aircraft that bombed Japan, in the Doolittle Raid, came from FDR answered, ""Shangri La.""\xa0 President Obama should also have side stepped the questiong."""
2281,0,20120612141041Z,"""Once again I give a ""tip of_the_fuckyou_hat"" to_Faux_""News"". \xa0So, we can comment only on articles that you see to be appropriate?????"""
2291,0,20120529005211Z,"""Ky, come on man, the leading returning senior WR has 16 catches........."""
2301,1,20120320180032Z,"""fuck you all to hell"""
2311,0,20120529113600Z,"""Interesting story on the Canadian prime minister's reaction to a nude painting done of him\nhttp://www.iol.co.za/the-star/art-helps-to-expose-the-naked-truth-1.1305811"""
2321,0,20120619200244Z,"""At the beginning of the season if you send him down, no one will pick him up. No one violates that rule."""
2331,0,20120529233743Z,"""And the Heat shot 5-25 on 3's and still won by 14. So let's not act like the Heat played at their best either.."""
2341,1,20120320142848Z,"""you are sickening and pathetic !!!!!!!!!!!!!!"""
2351,0,20120528100240Z,"""Compared with the USA, Zimbabwe looks clean."""
2361,1,20120530123011Z,"""Damn it Nicole, fuck it up for us, just once. Please?"""
2371,1,20120620164342Z,"""Not sure if you are joking or just dumb/have no knowledge in comics."""
2381,1,,"""Captain, You need to quit standing on your head, You are have a cranial recital inversion problem, You have inserted your cranium so far you your recital cavity you are seeing everything upside down.\\n"""
2391,1,20120610152113Z,"""FUCK ALL HEAT HATERS.YALL CAN SUCK MY DICK , I GOT NOTHING AGAINST OKC BUT FUCK EM TOOO !! WE WINNING THIS YEAR WADE COUNTY KING JAMES BITCHES , 305"""
2401,1,20120618212610Z,"""You are a born m o r o n."""
2411,1,20120610173833Z,"""grrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr i hate that motherfuck her dad need\xa0 to be burned at stake"""
2421,0,20120609190924Z,"""It is one of the few things the Federal Government is Constitutionally SUPPOSED to pay for."""
2431,0,20120612004409Z,"""i just want to know why billboard did not post my comment. seriously? and all of these negative comments are on this blog. screw you!"""
2441,0,20120609232539Z,"""The collapse is now very near, i think!\n\nHey EU people (and US people, by the way), let's just face it once and for all:\n\nWe are bankrupt!\nThis is jut too much debt. Everybody is drowning in a sea of....debt.\nDerivatives exceed, by far, the world GDP.\n\nSorry.....but it seems to me: game (soon) over!"""
2451,0,20120612012811Z,"""A Nickelback riot is when their two fans get into an argument."""
2461,0,20120619194129Z,"""@Rourke needs to give me a fucking like\xa0you mean Polenta?"""
2471,0,,"""@gdlow The fact that he was picked in the 7th round should have no bearing on the decision. He was stuck behind JaMarcus Russell for three years and his stock drop was strange to say the least. Irrelevant through, you have to look at the fact that he worked with one of the game's best QBs and best QB coaches for 4 years. Not to mention that Philbin knows how to make him succeed."""
2481,1,,"""Your pussy. Stop hitting woman and fight me bitch ass nigga"""
2491,0,20120527192245Z,"""The Miami heat are 2012 NBA Champions...."""
2501,0,,"""The American commerce system runs on sex. It's used to sell everything from condoms to condominiums. You'd think, the party of Big Business, would recognize this and not try and kill the golden goose, (or choke the golden chicken, as it were.)"""
2511,1,20120609210158Z,"""and you are a MORON."""
2521,1,20120611051450Z,"""Victor Moore you are one dumb ass writher or you are smoking some bad crack. WTF suck hawks nock off the NINERS. WTF. dude buy some good coke. Stay off that bad shit...DUDE are you hanging with Bobby Brown. Dang...."""
2531,0,20120619061117Z,"""#FuckTrolls"""
2541,0,20120619234331Z,"""Self defense? That little girl must pack a mean punch!"""
2551,0,,"""In Thailand, the Iranian blew his own legs off but\\xc2\\xa0didn't harm any Israelis.\\xc2\\xa0 Is this an example of Iran's\\xc2\\xa0military might?\\xc2\\xa0\\xc2\\xa0In the end, the Iranians will blow the legs out from under their own country."""
2561,1,20120529051327Z,"""so its sad you idiot.  Ray is one of the best pure shooters... so dumb"""
2571,0,20120609205559Z,"""Ha! I prefer something for him in the polar ice cap region.\n\nBTW, Welcome back."""
2581,0,20120610060056Z,"""If it's not your thing, make her do it."""
2591,0,,"""@ABXXV25 Yeah, I've been following along.  Just wanted to make sure you knew."""
2601,0,20120529142232Z,"""You guys have an awesome slate of games this year as far as the whole smack talk thing will go.  Aside from the divisional games, you get rematches against the Giants, Lions, and Saints.  Plus the Packer/Niner game that never happened last year."""
2611,0,20120619041228Z,"""Zuckerberg\xa0is jewish you know..."""
2621,0,20120619073323Z,"""How could someone named Emmit Smith be racist??"""
2631,0,20120620061134Z,"""Thank you for your comment! :) Sorry to hear about the banking soda...let me know how everything is going! Keep in mind you can post a picture in your comment on here as well if you would like to do that!"""
2641,0,20120611222005Z,"""Footlongs next favorite holiday is Christmas ..he dresses up as Santa and gets children to sit in his lap alll day long"""
2651,0,,"""@shooter Subban."""
2661,0,20120619033910Z,"""Hi Kathy.\xa0 Well at least you'd have something to show for your money.\xa0 LOL"""
2671,1,20120618200932Z,"""Keep telling yourself that, you dumb tea maggot.\xa0 The only true racists left are turds like you and your worthless tea maggot friends."""
2681,0,20120620132143Z,"""This will hurt the Rs more than help.  To be sure."""
2691,0,20120611215102Z,"""You are talking apples and oranges."""
2701,0,,"""@thejeanrose\\\\n\\\\n \\\\n\\\\n"" Imprisoning black men disproportionately. Obama does it""\\\\n\\\\n \\\\n\\\\nAre you seriuos?\\\\n\\\\n \\\\n\\\\nThat\\\\\\'s a terribly ignorant statement."""
2711,0,20120528042728Z,"""They do that. Even on channels with old tv shows. S01/Ep2. (1960) for example."""
2721,0,20120612033701Z,"""WOW my second bias dancing a cover to my ultimate bias song! IU ur too amazing. \xa0And haters it's nothing serious she was just having fun."""
2731,1,20120609221256Z,"""fake pic u hoe ass nigga!"""
2741,0,20120528033032Z,"""Too funny seeing the cop run up all tough.. then jump back like ""WTF!!?"""""
2751,0,20120612002824Z,"""dude dont wanna hear your pillow talk about double pent."""
2761,0,20120502200037Z,"""I wish you could smell it just by clicking on it. ;)"""
2771,0,20120527190216Z,"""Where, exactly? You are questioning logic without an argument."""
2781,1,20120611204113Z,"""Go and tell him to fuck himself, the twat"""
2791,0,20120612145449Z,"""@NaturalBlues:disqus -- I used the cars from my train set as pretend rollerskates all the time. The worst accident though was when I tried to use them to go down the stairs in our apartment complex, not ride down a hill. I think that was an even worse idea than yours."""
2801,0,20120527203107Z,"""they make up for 85% of the scoring"""
2811,0,,"""So unfair again a young mother. I have doubts to me is suspicious as missed a party makes me wonder why?"""
2821,0,20120528185254Z,"""donnie\xa0 should have taken him out sooner.....True...oh so true...."""
2831,1,20120611202811Z,"""If you think it's is so insignificant, why are you spending time commenting, unless you are a troll and can't help yourself. Get a life."""
2841,1,20120610151744Z,"""Ha ha, Anthony is idiot. \xa0He thinks he knows basketball but is too dumb to know he is dumb."""
2851,0,,"""Great review. I would love to try one of these."""
2861,0,20120611234528Z,"""waaaah\nbut I promise you're a WINNER\nWe ARE ALL WINNERS!!!\n\nYAY!!!!!\nHIP HIP HOORAY!!!!!!!!!!!!!!!\n\nFeel better now?"""
2871,0,20120620152110Z,"""the Star box allows you to link your comment to Facebook and Twitter. You can go to your profile and change settings. If you click back on yellow star it will return to grey"""
2881,0,20120620014647Z,"""ugh they're so fucking flawless and gorgeous. Can I have them both?"""
2891,1,20120620143048Z,"""Yet here you are, day after day, supporting the paper by clicking on links and making comments, increasing site traffic.\n\nYou just cant cure stupid."""
2901,1,20120618221909Z,"""If its so lame why did you read this or for that matter search this topic maybe you should think a little more before you make yourself look like a fucking hippocrate."""
2911,1,20120620124806Z,"""I am not ""dude""....you moron! Go back to your mothers"""
2921,0,20120527233726Z,"""Are you in Thailand?"""
2931,1,20120612153437Z,"""What's funny as hell is Rooster and you being married, retard."""
2941,0,20120528210022Z,"""Probably, it is Memorial Day after all, a good joke on Barajas part and a sign of a wounded vet"""
2951,1,20120620003324Z,"""Taxing people at different levels is not redistribution of wealth you fucking retard.\xa0 That's like saying a fat person is redistributing fat by eating more."""
2961,0,,"""\\xc2\\xa0Too many. Like it or not, we're suck with him for another 4 years unless the Republicans can pull a rabbit out of a hat. The best we can hope for is a Republican controlled house and senate."""
2971,0,20120619030929Z,"""Racism will die when white people stop being racist."""
2981,0,20120611234239Z,"""a lot like you and your life huh?"""
2991,0,20120529000020Z,"""The first draft dodger who became president was Bill Clinton"""
3001,0,20120528222634Z,"""Must be what happened when they saw you Soledad.\xa0 Wearing your thong and\xa0 nipple ring as you went to sleep in your fox hole...secretly dreaming of the soldier next to you."""
3011,0,20120619014445Z,"""cy said 22\xa0 june wins that is looking\xa0 pretty\xa0 close right now"""
3021,0,20120514051328Z,"""Hey Wade, why don't stop doing your hater and start argue with arguements? Actually, you are not really useful, not at all."""
3031,0,20120612123803Z,"""Thats why you use a hollow point."""
3041,0,,"""teach your children:TO be a parasitical glommer-onner, a worthless vile wretched puke who does not create a thing, but who loves to lie, swindle, cheat, its way into possession of the works of others and then take over their lives and tell them what is best for them, even if they must slay innocents to do it- takes a special kind of criminally insane hysterical pig freakery that can only be summed up in one word: democrats.\\n"""
3051,0,20120620043138Z,"""You liberal, socialist, communist democrats better understand what you are wishing for. \xa0If you really believe what you say you believe, why don't you just move to Russia or some other communist country and enjoy the ride there."""
3061,1,20120610035135Z,"""i think both of you need to grow up and stop arguing over a fuckin computer all day and do something with your lives like maybe go outside for a change or get out of your moms basement and find a job. :D"""
3071,0,20120528105428Z,"""Oh dear, now you will be sorry, in fact you will probably wish you had    never been born. If you had smuggled it into the UK and were unlucky    enough to get caught, you would have got a slapped wrist by one of our    weak judges. Asia is different, drugs are not tolerated, there are NO    human rights, sentences are long, prisons are real prisons not like the    UK world famous holiday camps!!"""
3081,1,20120320095046Z,"""cockneywideboy\n\nSo your the obese twat taking up all the pavement...get a diet going and come back when you're cockneyslimboy."""
3091,0,20120528145250Z,"""Those guys are hardcore! \xa0I usually play as close air support and those dudes ride my shit about going off mission after I blow up whatever command has lased."""
3101,0,20120619224519Z,"""Haley these girls are just ribbing you. sisterly love is what it is"""
3111,0,20120609211311Z,"""wow he's fucking sexy i love the white underwear :p"""
3121,1,20120527190600Z,"""you are an idiot pbgallag. it has been a rough 2012 for halladay. but with the career he has had to say he sucks is ignorant and reflects more on your lack of intelligence."""
3131,0,20120610030949Z,"""@EatSleepThunder Mine is OKC in 5"""
3141,1,20120610014810Z,"""Still here? \xa0You love getting smacked around ,huh? \xa0You just keep coming back for more."""
3151,0,20120527165316Z,"""Period at the end of\xa0your sentence.\xa0 :-)"""
3161,1,20120620022759Z,"""Let me rephrase my initial comment about you and your post;\nPathetic little boy."""
3171,0,20120527172907Z,"""He only comes here at times to post"""
3181,0,20120529141822Z,"""You make a good point.  Despite being ""challenged"", she does come here and play along with the idiot.\n\nWhen I do reply, I soften it up a bit."""
3191,0,20120529153843Z,"""You is so right"""
3201,1,,"""S T F U and pay your dues"""
3211,0,20120528234353Z,"""Didn't take you any time at all to try to turn a solemn day into another attempt at racial conflict, did it?\n\nThe Facts:The earliest known evidence of\xa0Decoration Day observance goes back to various women's auxillary groups in the North and South, when ladies organized events to honor their war dead by decorating graves. The earliest recorded event took place on April 25, 1866 in Columbus, Mississippi when a group of women formed an association to decorate the graves of civil war soldiers, starting with those who died in the Battle of Shiloh.The towns of Macon, Georgia, Columbus, Georgia, and Richmond, Virginia all claim to be the birthplace of Decoration Day, having first celebrated it in 1866. The town of Boalsburg, Pennsylvania claims to have celebrated the first Decoration Day in 1868. Carbondale, Illinois claims to have celebrated it first on April 29, 1866. In all, some 25 cities claim to be the birthplace of Decoration Day, most of them in the South.To settle the dispute, President Lyndon Johnson issued a proclaimation in 1966 naming Waterloo, New York to be the official birthplace of Memorial Day."""
3221,1,20120619024840Z,"""You stupid racist motherfucker! I bet you'd never say that to a black man or woman't face would you?"""
3231,1,20120612051630Z,"""You wicked shit, you have the mitigated gall to call the Lord's name in your filthy beer smelling mouth."""
3241,0,20120620160236Z,"""det er jo d\xf8nn samme greia.\nfuck verden, jeg leser aldri mer en overskriften, det en min stil, lever litt p\xe5 kanten kan du si. eller?"""
3251,0,20120619232038Z,"""I think Bon Vivant's go outside every once in a while."""
3261,0,20120612072139Z,"""Nanette Lepore:\xa0http://bit.ly/MykDd3\n\nIf you wait a bit, it'll definitely go on sale. It doesn't look very flattering on the hanger so a lot of people pass over it (so says the sales lady who helped me), so you'll be able to get it for less than $398."""
3271,1,20120618200053Z,"""OVER promoted idiot \xa0- get your facts right!"""
3281,1,20120619083143Z,"""What you are, jussi, is a plain old fashioned IDIOT. I am no fan of the USA any more than I am a fan of airchair bigot warriors like yourself.\n\n\nI am talking about the politics inherent in warfare AND made a comment as to why Hamas chooses NOW to accept responsibility openly, you fool.\n\nThis is the area I am trained in, political science. Not superstition and religiously-motivated jargon, like you."""
3291,0,20120528221638Z,"""nah I will take it over being a giants fan\n\nvery successful in the short time we have had as a franchise"""
3301,0,20120611214921Z,"""Why is she wearing a sea urchin on her head?"""
3311,1,,"""i will fuckin kill u in real life track u down than shove a katana u ur ass just bcuz we asians r smarted than u dicks doesnt mean u could beat him up i swear i will be at chicago in 2 hours"""
3321,0,20120530041600Z,"""I agree what is being said by the SEC but Muschamp and Pinkel, really???\n\nThose two are bums.\n\nAny decent coach would have won with Florida's talent, Muschamp is a terrible coach."""
3331,0,,"""The Ronald Reagan Alumni Association?  Your kidding right?  I think I'm gonna puke!"""
3341,1,20120320052024Z,"""hey cock sucker i have a decent job so before you go running that big dick sucker of yours get the facts straight and if you were actually a hard ass you would come say this shit to my face you pansy piece of shit next time you want to talk shit to me post it with your mother fucking name nigga"""
3351,0,,"""I too am guilty of over moisturizing my hair.  Its hard to get that balance sometimes.  I started using protein based conditioners such as Aubrey Organics GPB weekly and heavy duty protein treatments every 6 weeks and that's been helping a lot.  """
3361,0,20120618234615Z,"""They prefer it when they're working for the police, or when they're not the target of the police investigation. \xa0But... \xa0:)"""
3371,0,,"""Dont mention social security or they will arrive by the coach load."""
3381,0,20120620010941Z,"""@Nonstopdrivel\xa0\xa0@Natesweet\xa0\xa0@LKP No Limits\xa0\nAppeal to authority is a classic logical fallacy."""
3391,1,20120618194243Z,"""do you have any proof that Romney stole anything? Or are you just a stupid libtard troll?"""
3401,0,20120529011350Z,"""@Savage_Beast\xa0\xa0@Marbbles\xa0dude's gonna be a hell of a defenseman. \xa0Him and McBain are going to be a real solid pairing for the Canes. \xa0They're gonna be pretty good in a few years, they got a lot of young talent"""
3411,0,20120502192711Z,"""He killed himself like a little sissy.\n\nGOOD RIDDANCE SCUMBAG"""
3421,1,20120619031813Z,"""make your mother stop spreading Herpes"""
3431,0,20120611180304Z,"""hows come you don't get nobody clicking your like button? \xa0That should be something you think about alot, it means something, it means you are wrong."""
3441,0,20120611223957Z,"""360 Balls on your chin"""
3451,0,20120609210845Z,"""<i>Why not vote Libertarian? Most of your progressive agenda will be fulfilled</i>\n\nHilarious."""
3461,1,,"""Yeah you probably havew a dick to you ugly fucking monkey black whore, you are not even a women to me, no black women are I think of you as monkeys that should be in the zoo. Now go get your cunt sterilized slus so you dont make any more nixxers"""
3471,0,20120619233540Z,"""Obama does not believe in our three separate but equal branches of governent."""
3481,0,20120515164922Z,"""Zooey, you are NEVER going to be cast as Power Girl. Stop wearing her costume knock-offs. Also, the nude bra is distracting. It's like a fungus or lichen edging toward her trachea. Worrisome."""
3491,0,20120611235036Z,"""Sorry your dad didn't make parole."""
3501,0,20120530115615Z,"""<{:-)\xa0 Now you're just teasing me."""
3511,0,20120619024133Z,"""Leecherius                                Collapse              \n                                The higher you rise , the more isolated you become..===============One liner BS..."""
3521,0,,"""Great idea!\\xc2\\xa0 Who the hell empowered free speech or believe it serves any real purpose?\\xc2\\xa0 \\nConsider the fact our president and governors, their cabinet czars, our members of congress and state legislatures have exempted themselves from accountability for what they do AND set their own rules!\\nWE vote for such royalty so obviously we love what we have!\\nStop complaining for what you voted for!\\xc2\\xa0 \\nGet on our knees, kiss ass, and praise the lords we elect!"""
3531,1,20120610033411Z,"""Actually just got told to get to my bed. Fuck off Jackie ya old cow."""
3541,0,20120529223527Z,"""Here's an idea.....Why don't we get the h ell out of their country."""
3551,0,,"""You rock my world Alice."""
3561,1,20120609191838Z,"""Maybe you are the braindead moron, religious bigot."""
3571,1,20120529172557Z,"""your ego makes you less qualified."""
3581,0,20120620124033Z,"""The greatest generation that won World War II and saved our nation and the world from Hitler are the old white men and women."""
3591,0,20120611104900Z,"""sure u are the baddest nigger"""
3601,0,20120529211838Z,"""Not all of us are...only some, dead and alive.\xa0 When your leader is a loser, then everyone is lost!"""
3611,0,20120529041257Z,"""The article really doesn't say much. Israel has an increasing number of illegal aliens\xa0to deal with. Got it. \n\nAppears that author Ghitis just felt compelled by her congenital left wing bias to write something that almost sounds negative about Israel\xa0as propaganda intended to morally normalize what moslems are doing every day in places like Syria."""
3621,0,20120610135343Z,"""They're ALL taking orders from the Globalist bankers because they are ALL bought and paid for. But you've obviously been very well programmed to be a seriously nasty opponent of ALL things American...you're an idiot plain and simple."""
3631,0,20120611184448Z,"""More jurk off material for Apple fan boys. Those not living in mom's basement could care less"""
3641,1,20120612145516Z,"""Looks like the\xa0dipshat left the building.\xa0 What a joke.\xa0 Go back to where you came from Bob the slob."""
3651,0,20120611215900Z,"""A Sony troll?? That's something new. How are you dude?"""
3661,0,,"""The reason most people are gay is because they are to ugly or stupid to find a mate of the opposite sex. Fundmentals of science, the preservation of the species does not lend its self well to qweers and lezzies. You are obomination before nature, To bad your parents were not gay."""
3671,1,20120620155440Z,"""You can't see it because you're a clueless idiot. Show me how he is helping the middle class you stupid Obama semen slurper"""
3681,0,,"""The day when the Sharia or the book of Leviticus becomes law you will be right. For now we have laws made by man and these state that being gay is legal. Don't like it? Move to Iran. They say over there that there are no gays there,."""
3691,1,20120612144047Z,"""And what are you going to do tough guy?"""
3701,0,,"""@daddymention thanks man."""
3711,1,20120320172805Z,"""hahaha wtf? ""jesus christ"" you retard, don't embarrass yourself on the internet."""
3721,0,,"""but remember....this is the same guy who's logic said if we\\xc2\\xa0spend\\xc2\\xa0trillions of dollars, we would subtract from the debt.....and, if we divided wealth, it would multiply......and, if we Mirandized\\xc2\\xa0terrorists\\xc2\\xa0we wouldn't have to be cruel and blow them up silently from the skies\\xc2\\xa0\\n\\nthe man is a psychopath\\xc2\\xa0"""
3731,1,20120619221350Z,"""""Conservative"" scum bag retort to any criticism of Grifter Queen Bitch:\n\n\nWAAAAA!!!!!!!! They're reporting on stuff!!!! Evil Libruls!!\xa0\n\nAre you Tina Tampa? You must be...."""
3741,1,20120619235827Z,"""it's shit, I dont think my comment will get here. But its not free and comes with lots of crap you dont need. You M F"""
3751,1,,"""BITCH ASS NIGGA, WE KNOW YOU A COWARD, YOU SCARED TO PUT UP A PROFILE PIC! GET THE FUCK OUT HERE!"""
3761,0,20120528231014Z,"""I'll take your word for it.\n\nJust out of dumbfounded curiosity one time, I took the figures for ""existing nuclear weapons"" and divided it by time.\n\nI found that, at that time, there were enough nuclear weapons on Earth to detonate one each second for thirteen hours ... and more (I no longer remember the exact amount of time.)\n\nWe had enough nuclear weapons to detonate one every second of every minute for over thirteen hours.\n\nIt was about then that I became clear what ""insanity"" was."""
3771,0,20120515214423Z,"""You know your history..."""
3781,0,,"""1) This is a sham to begin with, because there is no law in existence which keeps homosexual people from spending their lives together in anyway they see fit -- this is a manufactured ""injustice"" in attempt to force people to call them ""normal"".\\n2) To answer your question directly, once you blur the lines to make one group of people feel better about themselves ( pretend that men ""marrying"" men or women ""marrying"" women is normal ), then who is the next group waiting for their chance to blur the lines further?\\n\\nThe question really becomes, why have any lines at all?\\xc2\\xa0 What is marriage after all?\\n""That is why a man leaves his father and mother and is united to his wife, and they become one flesh.""\\xc2\\xa0 Genesis 2:24\\nWhether you regard the Bible as a moral authority, it does show that the concept of marriage was between a man and a woman as far back as at least 6000 years -- I think that makes it fairly well established.\\n\\nThere are a lot of people in the world who desire evil -- people who want to live their lives pursuing ""feeling good"" -- these people use drugs, child molestation, rape -- anything that makes them feel good for the moment.\\xc2\\xa0 How is that different from homosexuality?\\xc2\\xa0 This is something that is clearly not by design, yet it makes you feel good -- so do you do what\\'s right or do you do what makes you feel good?\\nIn your pursuit of doing what makes you feel good rather than what is right, you do it long enough, and then you say that guilty feeling is because of other people and that you need to force them to change because after all, it\\'s totally normal that you are doing what you are doing ( rationalization ).\\n\\nYou may not believe in an ultimate authority, but what happens when you have helped convert the whole world to your way of thinking -- reduced any shred of morality to the lowest common denominator?\\xc2\\xa0 When all of us are free to pursue whatever lust happens to pop into our hearts when we wake up in the morning?\\xc2\\xa0 It\\'s already happening now really -- schools are pushing harder and harder for younger and younger kids to be ""instructed"" in every last detail of the most pornographic forms of sex -- desensitizing the nation.\\xc2\\xa0 Why?"""
3791,1,,"""haha you don't own an iphone? man your fucking poor"""
3801,1,20120619143902Z,"""I SEE YOU ARE DETALINGING WHAT HAPPENED IN YOUR FAMILY, YOU FORGET THE PART WHERE YOUR FATHER ATE THE EBST PART OF YOU OFF YOUR MOTHERS AZZ_CRACK"""
3811,0,20120610191029Z,"""it say something about them 2 coward ass cops...you cant arrest 1 man fucking pussies"""
3821,1,20120610155224Z,"""Another loser comment.\xa0 I'm am honored that everyone gets to see what an as%hole you really are.\xa0 But I'm sure your co - workers at McDonald's already knew that."""
3831,0,,"""@eldlazar@matt48 ""An uncle raping a niece?  In Texas?  Couldn\\\\\\'t happen.""\\\\n\\\\nOh it happens -- but in Texas they call it a ""family reunion""."""
3841,0,20120528051657Z,"""That is totally correct. Hitler could never have done what he did without the approvel of most of most Germans."""
3851,1,20120618221650Z,"""YOU SHUT YOUR FUCKlNG MOUTH YOU DlRTY WHORlNG DRUNK BlTCH"""
3861,0,20120515205037Z,"""konstigt n\xe4r barca inte sl\xe4pper bollen utan st\xe5r d\xe4r och passar bollen till varandra i 89 min och sen kommer p\xe5 Oh shit vi m\xe5ste g\xf6ra m\xe5l ocks\xe5, och d\xe5 f\xe5r dem panik sen kommer messi och s\xe4tter bollen i n\xe4tet 2 min i fr\xe5n matchslut d\xe5 \xe4r det ganska sv\xe5rt att sl\xe4ppa in m\xe5l s\xe5... jag f\xf6rst\xe5r att han f\xe5r det d\xe4r j\xe4vla priset vart enda j\xe4vla \xe5r."""
