,Insult,Date,Comment
1305,0,20120528174219Z,"""Don't forget toe-tappin' Larry Craig, Randall 'Duke' Cunningam, Bob Packwood, Herman Cain, Newt Gingrich, Mark Sandford, John Ensign.\n\nThen there's Bob Allen, Mark Foley, Jack Ryan, Steve LaTourette, and of course Rudy Giuliani. \n\nThe list goes on: \n   Henry Hyde  \n   1924 \n   Politician, Lawyer \n   Chicago \n   United States of America \n     \u201c  Admitted he'd had an affair many years prior \u201e   \n  \n   22 \n      \n    Helen Chenoweth-Hage  \n   1938 \n   Politician, Consultant \n   Topeka \n   United States of America \n     \u201c  Admitted to a six year affair with a married rancher in her home state of Idaho \u201e   \n  \n   23 \n      \n    Bob Livingston  \n   1943 \n   Politician, Lawyer \n   Colorado Springs \n   United States of America \n     \u201c  Admitted to multiple extramarital affairs. \u201e   \n  \n   24 \n      \n    Bob Packwood  \n   1932 \n   Lawyer \n   Portland \n   United States of America \n     \u201c  Resigned from Senate amid allegations of sexual harassment and abuse. \u201e   \n  \n   25           Ken Calvert \n    1953        Corona    United States of America    \n  \u201c  Arrested while soliciting a prostitute. \u201e  \n    \n   Showing items 1 - 25  of 32   << Prev 1 2 Next >>  \n  Republican Sex Scandals\xa0  you can use this list to help  make your own ranked list  about this topic  \n       \n  More Lists       Top 5 Best Dressed Oscars 2011    by Joanne   \n     vote  Top 30 Hottest Jewish Women Under 40    by Greg   \n      The 20 Most Epic Wedding FAILs of All Time    by Brian Gilmore    \n      Post a Comment\n  Login Via: Facebook Twitter Yahoo! Google \n      my comment is about                                     Write your comment \n   Name or Login :    \n     \n      \n  \n Show Comments About:\xa0\xa0      \n       NellyVega-torres   Republican Sex Scandals at 3/05/2012 8:17 PM  \n  WE HAVE BEEN PAYING FOR ALL THIS SEX THROUGH THE SENATORS INSURANCE TAX PAYERS PAY FOR.\n  reply \n       disgusted by theGOP   Republican Sex Scandals at 8/27/2011 6:31 AM  \n  REPUBLICAN PARTY = ONE BIG PERVERTED FREAKSHOW\n  reply \n       disgusted by theGOP   Republican Sex Scandals at 7/08/2011 5:38 PM  \n \n Disgusting two faced hypocrites ready to tell everyone else what is \nmoral and good. Nothing about this gang is good, we should scrap this \npolitical pack and start over.\n  reply \n       heyrobo   Republican Sex Scandals at 6/07/2011 4:11 PM  \n  just shows how narcissim overrides sound judgement.\n  reply \n       heyrobo   Steve LaTourette at 6/07/2011 4:09 PM  \n  that's like having sex with his wife. libtards had to report this.\n  reply \n       heyrobo   Jack Ryan at 6/07/2011 4:08 PM  \n \n oh wow--he wanted to have sex with his own wife--how disgusting is that\n for a Republican? That isn't a scandal--only a liberal socialist would \ncall it that.\n  reply \n    Anonymous \n  Republican Sex Scandals at 2/11/2010 2:48 PM    why are republicans so sexy?  reply        kit28 \n  Republican Sex Scandals at 6/13/2011 1:44 AM    they're not...they just lack self-control.  reply   \n  \n    \n  Top inCategory   Related\nLists  Top onRanker        On the Cover of the Rolling Stone Magazine  \n      13 Simpsons Jokes That Actually Came True  \n       vote on this \n  The Sexiest Female Soccer Players  \n       vote on this \n  Greatest Pro Wrestlers of All Time  \n       vote on this \n  The Hottest Tennis Girlfriends and Wives  \n       vote on this \n  The Hottest Basketball Wives and Girlfriends ...    \n  more by Web Infoguy      Infoplease's Oldest US Universities \n     Websites Powered by MediaWiki \n     US News' Colleges With Most International Students \n     Famous Unsolved Murders  \n    \n \n  Top inCategory   Related\nLists  Top onRanker         vote on this \n  The 13 Sexiest Psycho Girlfriends in ...  \n       vote on this \n  Hottest Brooklyn Decker Photos  \n       vote on this \n  Best Action Movies of 2011  \n      10 Sexiest Foreign Exchange Students in Film History  \n      Famous Hispanic Scientists  \n      He's ""That Guy"": The Best of the Scumbag Steve ...    \n    \n       Top 10 Current Queries \nin People \n famous tattoosgirls with tattoossuffering quotesdiversity quoteskesha picturesenergy quotesbest pornstar everkaty perry sexytop celebritiesenvironment quotes\n       About RankerThe Ranker BlogFAQ/HelpSitemapContactAdvertise With UsJobsWidgetsTerms & ConditionsPrivacy PolicyPressTop RankersData.Ranker.Com\n     Information and media on this page and throughout Ranker is supplied by , , Wikipedia, Ranker users, and other sources. Freebase content is freely licensed under the \n CC-BY license and Wikipedia content is licensed under the  GNU Free Documentation license.    \xa9 Ranker 2012"""
1315,0,20120619132537Z,"""He may be aged a little, but still looks damn good."""
1325,0,20120619225646Z,"""@Deepwater Horizon\xa0 I know many people feel like this and I will never understand it. \xa0It's like saying that if your parents rob a store while pushing you in a stroller that when you turned 18 you should be arrested. \xa0\n\xa0\nI mean why wouldn't you want this young intelligent people that have grew up here to use there talents here. \xa0It seems silly to me, to waste all that talent. \xa0I'm happy he did what he did. \xa0Everyone is so concerned with right and wrong now but lets be practical. \xa0It cost money to send all these people back and your sending them back with there American education and talent."""
1335,0,20120609234019Z,"""meet me in outworld fuck nigga"""
1345,1,20120320115236Z,"""The key words being keep thinking, something you have a hard time doing redneck racist retard."""
1355,0,20120612034719Z,"""Buck up little camper. Economics is cyclical, always has been always will be.. When there is enough buyers in the market, the price of your home will go up. I guarantee it."""
1365,0,,"""her turkey sandwich sounds better than chicken nuggets at the school.\\xc2\\xa0 school lunches suck."""
1375,1,20120619121903Z,"""Your point is as valid as the hole in your head that you obviously gave to yourself before making such an idiotic statement. And bringing politics into it? Could your trolling be more obvious?"""
1385,0,,"""I see this morning they've already had one Komen health official resign in protest over the decision.  The bad PR just keeps on coming.\\n\\nPema, good job on focusing this story on the specific clinics like Waco that are going to feel this cut moreso than others.  It's important in this instance for people to see the reality and what really happens when decisions like this are made for political, not practical, reasons.  Please bring us more stories like this one."""
1395,1,20120320143743Z,"""He a-hole I'm a Leaf fan and I know they are crap.\xa0 You didn't read what I said.\xa0 Today you hate them, tomorrow you love them.\xa0 What are you 10 years old with the go take a crap.\xa0 Does your mom know you are on the computer and not in pre-school getting beat up.\xa0 A-hole.\xa0 Doesn't sound so good does it."""
1405,1,20120619094453Z,"""Your an IDIOT!"""
1415,0,20120619110216Z,"""Madison, I admire you for sharing your story. You are a wonderful inspiration! I only found your blog about a month ago and love it!  Thank you for opening up like you do."""
1425,1,20120619211228Z,"""Lol man your gonna call him a loser and to get a life when you are on here sticking your nose in their business?? Your a douche bag who probably has never even seen a vagina. Go get laid and see that there is more to life than being a Dick like you obviously are."""
1435,0,20120619175651Z,"""What are you smoking, Rucker?  There's no enthusiasm for Romney anywhere except maybe among some Mormons...and probably not even all of them.   No, it's simply that Obama has turned out to be such a miserable loser, that anyone else will do."""
1445,1,20120610073841Z,"""That has to be the stupidest comment I've ever seen."""
1455,0,20120515113903Z,"""Because you are so cool, that's why!!!!"""
1465,0,,"""Santorum needs to stop whining about the negative adds - he\\'s been free-riding at Newt\\'s expense this entire time so now it\\'s his turn in the box.  After all, he\\'s a lawyer and needs to suck it up - but of course he doesn\\'t want people to know he\\'s an attorney since that might spoil his choir boy image.  Newt said he wasn\\'t for mandates so rick needs to stop promoting it.  Besides, rick didn\\'t mind piling on with Mitt to try to bury Newt early on.  But at the end of the day, what solutions does rick bring to the table? He didn\\'t do anything when he was in congress and time after time he ABANDONED HIS PRINCIPLES TO PLEASE THE LIBERALS IN PENNSYLVANIA! And what did it buy him?  A 19 point drubbing in his re-election!\\n\\nAs for the campaign, he\\'s brought no rational or reasonable solutions to the table - instead, like mitt, his best solution has been to say ""I agree with Newt""  - and his economic logic is elementary and fatally flawed.  Newt has been spot on predicting where king hussein obama is leading us, including the attack on the church, which is simply the avenue to establish the legal precedent that the WH has the power to tell us - all of us - how to act, how to respond, and what to think!  That\\'s the real issue from obama and his henchwoman michellivelli!  Not only will rick be behind on tidal wave of rot that will flood him if elected, he will not be able to get congress to do a darn thing!  And when his failed 4 years are over, the demonic dems will come back to power with a vengence by simply pointing at rick\\'s miserable record and lack of ability to lead in a hail storm of enemies on both sides of him!  \\n\\nSo rick should just suck it up, stop whining and run the gauntlet like Newt has had to ... if he can\\'t stand the heat then he can\\'t lead the country!"""
1475,1,20120620030240Z,"""If you lose your life because of stupidity, good riddance!"""
1485,0,20120620170222Z,"""perhaps selling\xa0 out your parents to the nazis to save your skin works for you?"""
1495,0,20120610135524Z,"""You are not alone !"""
1505,0,20120612124244Z,"""HOLY FUCKING SCHNITT! \xa0he called pete raping gertude (doppeltrudy), the au pair ""having an affair""-- there are no words..."""
1515,0,20120619212122Z,"""Why doesn't Kenny just send out some staffers to pose as new Canadians?\xa0 That'll distract 'em."""
1525,0,,"""Photo shop, botox ,lipo and maybe even surgery it wouldn't suprise me???\\nShe looks good though!"""
1535,0,20120530114939Z,"""I'm absolutely certain they'll make an outfit suitable for her age to spruce up their image. Otherwise what the hell is the point of the new member? Anyway, she's a young adult now get used to it."""
1545,1,20120320215603Z,"""F v < k you too."""
1555,0,20120619132853Z,"""Thats fine. \xa0I fuckin hate his contract and the cost it would take to acquire him."""
1565,0,20120529034443Z,"""Man or woman or a little of both?"""
1575,0,20120529181748Z,"""LMAO....Shaq should sue your a.s.s for making stuff up that he did not say...."""
1585,1,20120619230111Z,"""Why don't you take your pathetic intimidation attempt and shove it up your @ss, troll?"""
1595,0,,"""@Rushed a mi no me hagas la pelota,"""
1605,0,20120529104732Z,"""I suppose the fact that Halliburton was the only company qualified doesn't mean anything to you."""
1615,0,20120619203622Z,"""Radical Mormons never killed anyone, Obama's True religion, Muslim, has killed many... So you 666 people, he is here, he's in the White house.... Read your bible and learn..."""
1625,1,20120320214912Z,"""You are a lying son of a bitch. \xa0Let's see you post some facts supporting your assertion."""
1635,1,,"""Listen here you moron. Home schooling is better especially through a computer. I go to ecot though it may be my first and last year cause I'm a senior doesn't make me a social reject!!!! In fact my friends that I've made aren't social rejects either!!!! I'm getting better grades then I ever have in public school so stick that in your juice box and suck it Mr. I-Think-I-Know-It-All!!!!!"""
1645,0,20120528171515Z,"""b.ball_player28 - <b>Heat fans since 10'\nCeltics fans since 07'\nOKC fans since 11'\nSpurs fans since 1959\nBobcats fan since N/A</b>\n\nHow Old are you son?"""
1655,0,20120618225147Z,"""Kind of hard to be a suicide bomber when you are inside an Ironlung."""
1665,1,20120528233011Z,"""you truly are a mental midget."""
1675,0,,"""All it takes for the others to become legal, is supporters such as yourself and your governors signature.\\xc2\\xa0 As proven with this gay marriage law."""
1685,0,20120529202504Z,"""wxcraig\nSheep Me hasn't been posting all day and nobody was talking about RDB. You just appeared out of no where Giggity and started attacking him for nothing.\n4 fans like this.\n30 Seconds Ago \xb7 $@%!ing Loving This....\xb7 Reply \xb7 Quote \xb7 Flag"""
1695,0,,"""Which one is missing? i thought their were 4 in JLS"""
1705,0,,"""U just schooled me bro. But our strength on defense has always ben our LB core and now we lacc production from our LB  """
1715,1,,"""When you blacks take a shit does it come out purple? When you piss does it come out green?"""
1725,1,20120610072100Z,"""keep it movin bitch ass nigga"""
1735,1,20120610063055Z,"""Aw, Vicky<2, you too easy to detect... You'll never be able to mind your tongue well enough to fool anyone with another ID for very long. One problem is your immense ego. You need to feel like you matter. You need to feel like your name is recognized to feel important. You are too full of yourself to remain obscure for very long. You are such an idiot!!!"""
1745,0,20120610114533Z,"""Good idea,  use your money and go out and create a job!"""
1755,0,,"""please stop the money going to Pakistan...also please stop travel for British citizens to this destination unless vetted and okayed by the authorities, they are free to come and go as they please back and forth....also I say ban the sending of money wire transfers back to that counrty from the U.K....you only have to walk down the high streets of East London and you will see the amount of places where you can send money to there with no I.D needed!"""
1765,1,20120320170107Z,"""You dirty fucker"""
1775,0,20120619042543Z,"""I LOVE YOU. Not even kidding. You just made my life whole again. You are a rock star."""
1785,0,20120529025100Z,"""And your'e a baseball fan ?"""
1795,0,20120609210303Z,"""He's a Islamic recruit into terrorism."""
1805,0,20120610125925Z,"""THAT'S A FUCKING PENNIS???\xbf?\xbf\xbf?\xbf?\xbf?\xbf?\xbf? BLOODY LOL!!!"""
1815,0,,"""how about trying this .......have your kids come home before 1am say about 10pm he is 16 take responsability for your kids"""
1825,0,20120612121023Z,"""<span><span><span><span>Chiara, hai fatto tutto da sola. Io ho commentato quello che ho letto sottolineando una tendenza generale.\r\n</span></span></span></span>"""
1835,0,20120619065949Z,"""Holy shit. I didn't realize that."""
1845,1,,"""Lol..When I'm with my homies ...i invite 3 bitchs in my room ...your sister for my right nut...your girl for my left nut... you MOMA For my dick... \\nIt's a party... \\xf0\\x9f\\x91\\x99 It's a party...\\xf0\\x9f\\x8d\\xbb I coming... Bitchs..\\xe2\\x9c\\x8c\\xf0\\x9f\\x94\\xab say uh"""
1855,1,,"""Go change your tampon maggot!"""
1865,0,,"""Sadly we cant really affod to let him go or Ally will need to bring in at least another 2 or thres stikers if he does. It was an awful game on saturday and really showed us up for how poor our finishing and strikers were. In time of desperation go back to the long hoofs up the park and all jela could do was try to head the ball on to nobody. He also was trying to many flicks.\\n\\n"""
1875,0,20120530022605Z,"""Sander, you really go through 3 screennames in one day?  You were 48 yesterday right?"""
1885,1,,"""You are too_stupid to breathe! """
1895,0,20120527192621Z,"""Canada: which province are you from? NSW myself"""
1905,0,20120620054043Z,"""Fuck this shit and fuck the Palins. \n\nThis is the kind of banal bullshit which should have no place on television, much the same way local famewhore Lara Bingle should not be on Australian tv."""
1915,0,20120528220653Z,"""Nogicat , Posey is a valid excuse , aside from his production more importantly he is the catcher , if you know your baseball catchers are the one managing your pitching staff"""
1925,0,20120610015335Z,"""You mean like that one Francour just hit, right?"""
1935,1,20120618195414Z,"""Well said. That you're all mouth and no facts has no bearing. Keep repeating it, though. Eventually you'll convince other idiots that you know something."""
1945,1,20120609210228Z,"""And your word sure the fuck does not a mandate make.\n\n90% of your genes are shared with a fucking banana.\xa0 Get over yourself."""
1955,0,,"""Romney Steps In It With Gay Marriage Line\\n\\nVia Buzzfeed, which missed something of an attack angle from the right in this short Romney riff on gay marriage. Romney says he wanted to stop the gay marriage ruling so it didn't go across the country. \\n\\nToo bad he wasn't thinking that way when he implemented the model for Obamacare at the state-level as Romneycare, huh? Or, was he...?\\n\\nvideo of Romney.....\\n\\nhttp://www.youtube.com/watch?feature=player_embedded&v=rfpN_UWm_5A\\n\\nDan Riehl"""
1965,0,,"""Is it just me, or can I not watch anything on this website anymore. I've tried several different computers and they all say the same thing, that's there's an error on #2048"""
1975,0,,"""I'll make a bold prediction now: If Dolan continues to beat this war drum, it'll blow up in his face. He is beginning to overreach; perhaps his elevation to cardinal is getting to his head.\\xc2\\xa0\\n\\nThe president has compromised and granted broad exemptions to faith-based organizations with respect to providing health insurance products that violate their conscience. What more does the clergy want -- for the President to kiss the ring of the Cardinal? Soon this will become a story of Catholic leadership, whose moral standing remains questionable following the child molestation scandals, waging war against women and the president. Not a war they can win..."""
1985,0,20120529044400Z,"""you sure it's not leBron's mom?"""
1995,0,,"""can i suck your toes?"""
2005,0,20120619031758Z,"""I liked your comment not because it was sensible but because it was so far-ny."""
2015,1,20120320092850Z,"""You didn't read the article, and you are a ignorant putz."""
2025,0,20120610144005Z,"""Hmmm new iOS without new hardware to try on? So far iPhone announcements have been done at WWDC in the past numerous times already, unless new iPod touch pops out of no where to demo it, and bring Siri to iPad 3 ! Will see tomorrow how it plays out..."""
2035,0,20120612050542Z,"""waiting to hear them say ""BLACK"" huh?........BLACK!! okay ?  Now unhand yourself, go and smoke a cigarette....better, isn't it......you relly should invest in HUSTLER or PLAYBOY"""
2045,0,20120619235643Z,"""Something tells me he is a burglar at night."""
2055,1,,"""Bitch,be quiet. Somebody needs to kick your ass for talkin' that stupid shit,hoe."""
2065,0,,"""Arsene Wenger is a great manager, of that there is no doubt, and i, for the life of me, couldn't understand that substitution...however, he is the manager not me, and he may have had a sensible reason for doing it, we don't know."""
2075,0,20120619205210Z,"""First off...you do NOT need to be married to make end of life decision, or purchase health insurance together.  So basically you just want to file a joint tax return??\n\nLook, read any of my posts, I am for equal rights for all citizens.  But it pisses me off when you have to make up phony benefits just to explain to some simpleton, religious nut, why you should also have the right to be married.\n\nMarriage is an institituion of the church...so why gays who are so hated by the church...would want to get married is beyond me.  But it should be their right.  A human being is a human being...period!"""
2085,1,20120611221923Z,"""smearedsxhit, what does the phrase below mean?\xa0 I'm just (after all) a 'stupid teabagger, and you are a more intelligent corn filled Obamaballsniffer, so please explain this:\n\n""....I give Fox Nation 3 more weeks.\nThen it's off to stormfront for the baggers.""\n\nWhat is 'stormfront?'\xa0 Because, that is the same term 'Berthole' used last night when he/she/it was lurking on another thread.\xa0 Could this mean that you are berthole, lindie and smellyterd!!!\xa0 All rolled into one ignorant pieceofppppoop?"""
2095,0,20120529162708Z,"""Romney's track record in elections is not particularly good when he comes face-to-face with effective politicians and campaigners (as opposed to has-beens and laughingstocks).\nGiven how Rubin demeaned Gingrich and Santorum during the primaries, she can't really see Romney's nomination as some great achievement."""
2105,1,20120619205743Z,"""@Enundr\xa0lol.....You sir, are a jackass. wipe the tears from your eyes and move on. Mass Effect sucks."""
2115,0,20120503004155Z,"""Why don't you give a sprinkling of your magic pixie dust?"""
2125,0,20120612013426Z,"""I would comment on how confidently the Kings are moving the puck around, but having a 4 goal lead would tend to instill confidence in your game"""
2135,1,20120618191631Z,"""You fake Indian. Jadunath, Bana Singh, Karam Singh are not sikhs sorry I wont tell you - because you are an ignorant idiot. The last name singh is used by Rajputs, Jats from Rajasthan, Haryana UP and Bihar."""
2145,1,20120502190806Z,"""you should get banned....you are a little bit psycho"""
2155,0,20120529032555Z,"""Frankly, I'm disgusted with Detroit Tiger fans [?] for their cruel treatment of a true Detroit citizen Brandon Inge...and I'll never forgive myself for posting anything on this site. \xa0Am I ever happy for Brandon now, Adam Dunn too...everybody finds their own niche."""
2165,0,20120620144319Z,"""Jing, I love this card!  Your coloring is spectacular!  Gorgeous white on white card!!!"""
2175,0,20120612000417Z,"""No G Goon was right, you're an idiot, plain and simple!!!"""
2185,0,20120502055259Z,"""Funny you mention Kobe and Rape LMAO <br>"""
2195,1,20120610023319Z,"""_yeah_i_bet_you're_a_occupy_fucking_nigger!"""
2205,0,20120528181153Z,"""And the two posts below just proved out your first sentence."""
2215,0,,"""Apparently you think Barrack is doing a bang up job ! \\xc2\\xa0The fact that he inherited a sick economy brought on by the democrats, \\xc2\\xa0and has spent over a trillion a year to make it \\xc2\\xa0WORSE \\xc2\\xa0has escaped you !"""
2225,1,20120619213024Z,"""It was his idiot parents, idiot."""
2235,0,20120530120909Z,"""i believe the vikings offered Gurley a roster spot last season. he choose to stay on the GB practice squad. im no pro scout but if another nfl team wants to sign him, he may have potential"""
2245,1,20120530052232Z,"""You are a sad, ignorant, pitiable fuck.\n\nI take that back.  You're not worthy of pity."""
2255,1,20120320163732Z,"""Really, you do a\xa0one time 100K fund raiser and your comparing it to skipit55....... are you really that stupid.....\xa0 Do the math!\xa0 What a moron, your so proud of yourself: ""Did they do that?"".\xa0 Yes and they still are adding to it."""
2265,0,20120529185955Z,"""Regardless. They can't ban you for something other people are doing."""
2275,0,20120609223736Z,"""....oh fuck what an amazing cock its soooooooo dam big and a perfect foreskin one of the best dicks Ive ever seen"""
2285,0,,"""Good man! If you're going to do something wrong do it right! People say that swearing suggests a limited vocabulary, I swear like a sailor on leave and I speak 9 languages with some degree of fluency, at least it's not a national scandal over someone saying 'bugger' or something pre-watershed. A good hefty expletive now and again on TV brightens it up"""
2295,0,20120610110104Z,"""It's an immutable fact of life that when politicians and their ""civil"" servants, \xa0who have never even run a lemonade stand, \xa0decide they ""like"" something that:\n\n1. The alleged BENEFITS are grossly INFLATED\n2. \xa0The alleged COSTS are grossly DEFLATED\n\nBecause it's GREAT to spend other peoples money which is confiscated by an act of parliament."""
2305,0,20120619002502Z,"""IF THE DIRECTER CAST RANBIR KAPOOR FOR BLOODY VEER - THEN THEY SHOULD CHANGE THE NAME - FROM BLOODY VEER TO BLOODY FUCKER BECOS RANBIR IS A BLOODY FUCKER - YES RANBIR KAPOOR TAKE VIRGIN BLOOD OF A VIRGIN GIRL \xa0- LIKE A VAMPIRE BUT - HE ALWAYS TAKE A VIRGIN GIRLS BLOOD - NOT FROM HER NECK BUT TAKE IT BY FUCKING HER VIRGIN HOLE(VAGINA) ...............................RANBIR ( DHELA CHARECTER ) KAPOOR SIMPLY ENJOY - FUCKING VIRGIN HOLE AND ENJOY TO WATCH THE VIRGIN BLOOD WHICH CAME OUT FROM THAT VIRGIN HOLE..........................................POOR GIRLS.....................................................SO I THINK -BLOODY FUCKER IS THE PERFECT NAME FOR THIS FILM..................IF THEY CAST THIS BLOODY KHANDANI FUCKER(RANBIR KAPOOR)..........................ALL THE BEST FOR THE FILM."""
2315,0,,"""Roman caught my attention last year at the ims, the shame is his bikes get mixed in with a bunch of busa's with extended swing arms and airbrush jobs. His level of fab work, fit and finish can compete with any other full customs ive seen and deserves the respect of any other bike builders he just choses a differnt canvas\\n\\n """
2325,0,20120620033651Z,"""My balls fucking itch."""
2335,0,20120530020128Z,"""It's pretty meaningful when it is the highest ranking government official, but there is no shortage of additional examples. \xa0Take a normal high school with an approximately 50% white and 50% black student body as an example. \xa0Go look in the lunch room. \xa0You will see whites and blacks sitting with their own much more often than not. \xa0Most serious conflicts will be divided along racial lines. \xa0Racial preferences are also reflected in where people choose to live. \xa0There is an affluent black community in my region because affluent blacks often choose to live among other affluent blacks. \xa0They should not be blamed for it. \xa0It is natural for people to want to associate with people who are like themselves. \xa0People's desire to associate with their own kind is not just a national trend. \xa0It is a characteristic of human nature which has existed for many thousands of years all over the earth."""
2345,0,,"""Don\\'t really care if she\\'s a billionaire\\'s daughter (so is Lady Gaga btw- for those of you who think she identifies w/ ur struggle!), the SNL performance was definitely off - she looked nervous, terrified in fact, and I don\\'t blame her! The kind of audience that SNL has, I would be peeing in my panties on that stage! Even Marilyn Manson admits to puking from nerves befor live shows when he was fresh on the scene....\\xc2\\xa0 Bottom line is this:\\xc2\\xa0 I heard the song, I liked it, I downloaded the rest of them and I love her style.\\xc2\\xa0 fake lips and all, I think it works for her and like my boss said ""She made it to your playlist, so..."""""
2355,0,20120620164208Z,"""@K.Moss Shred them into tiny pieces, and then glue them all over your body."""
2365,0,20120530023930Z,"""here is your boy sander"""
2375,0,,"""Guess how they got the money to buy such ""lavish"" tributes."""
2385,0,20120529044409Z,"""Why are you here?"""
2395,0,20120620011857Z,"""I LOVE TOP to death, but I get how blue hair's\xa0not only\xa0his right. Jokwon looks good with it too. :)\n\n\nBut\xa0honestly, TOP will\xa0forever\xa0be the ONLY one in my\xa0heart\xa0as the blue cotton candy ice-cream. :D"""
2405,0,20120610155659Z,"""Im-fuckin'-POSSible!\xa0\xa0\xa0 I thought I knew JayJay Mohr but I don't know shit!"""
2415,0,20120515094039Z,"""Maybe you need a better trained guy"""
2425,1,20120529163654Z,"""Im talking present you moron lol."""
2435,0,20120610135435Z,"""It's not that serious! It's just a swimsuit pic it's not like your posing for porn ppl! Ugh y'all kills me"""
2445,0,,"""Those who feel that this is a great joke have obviously never been the victims of rape, nor have they had mothers, sisters or daughters that are victims. I doubt if they had that they would find anything remotely funny about it. """
2455,0,,"""I love news such as this because it scares off all of the trolls. Even they will not try to defend something so blatantly wrong. Then again, logic doesn't apply for them so there will probably be one on here soon. Who do they think has an extra $20,000 sitting around to donate to them? We aren't all Soros. Why don't they suck his resources dry before they go after my pittance?"""
2465,0,20120620163649Z,"""Co je to za stupidn\xed ot\xe1zka !!!!\nTo nen\xed nic lep\u0161\xedho, praktick\xe9ho, aktu\xe1ln\u011bj\u0161\xedho,kritick\xe9ho,moralizuj\xedc\xedho atd.........\nBernard z Moravy"""
2475,0,20120618192848Z,"""If Romney gets a\xa0first\xa0term we will be in exactly the same spot, you have this fantasy that the politicians and parties run this country, the true power lies with the NSA and CIA, the president is nothing but a figure head."""
2485,0,,"""You have suck a knack for the spoken word!"""
2495,0,,"""i personally like http://dankcovers.com :D"""
2505,1,20120320063841Z,"""O.o some of you fucks who post in this board are retarded. The Waste are fucking awesome! And that show was sick! Fucking internet troll pricks."""
2515,0,20120619203039Z,"""Okay, I kinda understand better/ So, the military now has Islamic law and the new President wants to lessen that?"""
2525,0,20120619211753Z,"""Yeah same here. \xa0He seriously turns me the fuck on everytime I watch one of his videos."""
2535,0,20120610215336Z,"""Respectfully, I think you're wrong Alain. It is genetic. If physiological traits are determined by race, then what is so far-fetched about that notion that psychological/intelligence traits (IQ, future-time orientation, delayed gratification) are also genetically predetermined?\n\nLet's cut the horseshit. 20th Century.....\n\nWASPs = civilization, art, literature, science\n\nAsians\xa0 = civilization, art, literature, science \n\nNegroids = primitive tribal culture, still living in mud huts, no written language"""
2545,1,20120619202508Z,"""schoolswot\n\nNo its just smug idiot left wing hypocrites that I despise. It is just unfortunate that there are so many of you about."""
2555,0,20120619024539Z,"""Actually, you are going to need more than one."""
2565,0,20120530101329Z,"""Here it is, again, for you to not answer:\n\nWhat makes you think our founding fathers wanted America to be a theocracy? And if you don't think that they did, why do you want to go against their original design for America and make it one?"""
2575,1,20120620090924Z,"""it's fucking fake drama queen!"""
2585,1,20120502113026Z,"""Nnamdi chuwkwu you are \xa0nothing but dick sucker i wish i'm BOKO.. i will bomb your generation.. .you need to relocate to ZOO"""
2595,0,20120609184000Z,"""please tell me these are all satire..."""
2605,0,20120618192213Z,"""damn vince you shit dont ever go right for you."""
2615,0,20120529022609Z,"""expect the two technicals those are all legit foul calls. you guys are just being bias"""
2625,0,,"""what the shillll"""
2635,0,20120530053945Z,"""just fucking with you, i'm a patriots fan."""
2645,1,20120618234357Z,"""THAT'S GOOD TO KNOW BECAUSE WE WILL NEVER TOUCH A PIG LIKE YOU. WHERE DO YOU GET OFF THINKING YOU PEOPLE ARE SUPERIOR AND THE MOST BEAUTIFUL PEOPLE IN THE WORLD?\xa0(BYTCHPLEASE)\xa0UNLIKE YOU PEOPLE, WE DON'T GO AROUND DISRESPECTING THE DECEASED. YOUR (LITTLEDYCK) CAN'T EVEN TOUCH THE SURFACE. ONLY A PHATPIG LIKE U WOULD SPEND SO MUCH TIME ON AN ALL BLACK WEBSITE POSTING RACIST COMMENTS BECAUSE YOU ARE UNHAPPY WITH SELF. AT LEAST WE HAVE CONFIDENCE. GO GET SOME SELF-ESTEEM AND A (DYCKIMPLANT)."""
2655,0,,"""Do you know any kindergarten or elementary school teachers?\\nThey'll tell you people are born gay.\\xc2\\xa0 I can't believe I'm even engaging in this argument"""
2665,1,20120620040708Z,"""Were you born stupid or did you have to work at it??"""
2675,1,20120320093919Z,"""There you go again telling LIES you are a LAFFS FAN\xa0\xa0\xa0\xa0 IDIOT and fooling yourself only BIRD BRAIN"""
2685,1,20120527190528Z,"""it means you are stupider than average, unable to punch your way out of a wet paper bag. \xa0But at least you have bragging rights to bully others around with your insane liberal concepts."""
2695,0,20120610012744Z,"""Thought there was another race for a minute there."""
2705,1,20120320132311Z,"""don't worry bitch. I no more read this shit. Now just shut the fu.ck up"""
2715,0,20120611235049Z,"""Holder would be lynched if he tried such a stunt. Why don't you see if you can get back to 2009. That was when President Bush left office. We now have the losers Holder and Obama who are clueless."""
2725,1,20120620143419Z,"""White men like to rape little boys"""
2735,0,20120610145105Z,"""I think the sausage might make all the difference. The white peppered gravy sounds fine, it's just the idea of pouring it on what appears to be an unsweetened scone and calling it a meal seems strange.\n\nSo you don't have kippers? That seems strange. I thought that every homestead had a smokehouse and there are herring in the seas.\n\nAnyway, I like your Scots Irish theme. There might even be an Ulster Scot right here on My-T."""
2745,1,20120320170944Z,"""burr-headed, purple lipped Kenyan?????\xa0 are you a human or a right wing asshole.\xa0 go back under your bridge."""
2755,0,20120612145832Z,"""Holy shit those are creepy"""
2765,0,20120620100951Z,"""Well, as long as they don't bring back long dead fri....oh, shit...hang on."""
2775,0,20120619070911Z,"""It's built like a brick shithouse!"""
