,Insult,Date,Comment
1497,0,20120514050744Z,"""You have got to be fucking kidding me! LMFAO! You have got to be the most naive fan or you're just a troll.\xa0I'm assuming you're just a troll. Not all of your oppars and unnirs are virgins sweetie. This is the 21st century. It's rare for anyone to wait until marriage, EVEN in Korea."""
1507,0,20120609204301Z,"""Having a high intelligence is also generally inverse to being a Republican, so it's not all bad."""
1517,0,20120529163528Z,"""SEE WHAT YOU GET FOR TRUSTING OBAMA ,CANADA LOOK OUT YOUR NEXT"""
1527,1,20120610041444Z,"""that nigga joe as shit fuckk out of here u dirty ass young bull"""
1537,0,20120529144918Z,"""Walker wins recall in a land slide. Then come the indictments......yummy. If Bam's DOJ doesn't fuck it up as bad as the Stevens prosecution this is gonna be good."""
1547,0,20120529020903Z,"""Rosemont has some very\xa0fine middle class families living there maintaining their homes nicely."""
1557,0,20120514051033Z,"""Are you drunk?"""
1567,0,20120610013551Z,"""This is about 10 years overdue!\xa0 The only real answer to all this killing is to get the troops out and let the <i>People</i> of Afghanistan, and not their American appointed puppets, choose their local governments as they have been doing for thousands of years."""
1577,0,,"""Thank you for your thoughtful and informative post Lisa. You covered the pros and cons of public opinion and didn\\'t shy away from stating your own. Kudos. I feel it\\'s your duty to say where you stand in full transparency and to balance the press that SGK is getting for the opposite reason. If both opinions are not provided then only ONE opinion will be weighed. Readers deserve both. The difference is that you stood for yourself, not for Elisa or Jory. SGK leaders weren\\'t so transparent, they instead used the entire organization to front their personal mission.\\n\\n \\n\\nOur online ""voice votes"" carry far more weight than the political elections. Once women understand that, they\\'ll understand their responsibility to say what they think often, loudly, and with civility.\\n\\n \\n\\nI am very dismayed by SGK\\'s stand because it is playing to politics and not helping women. I will not be supporting SGK any longer. There are many places that are more focused in their mission to help all women, Planned Parenthood is one of them. When I was a starving college student, PP was my primary health screener. Later I did volunteer work at PP to pay back for my healthcare; one of the things we were trained on was how to check yourself for lumps and why it was important. They have been consistent in their mission to help all women stay alive and healthy often during the most dire of times."""
1587,0,20120619022703Z,"""''''' they were selling their enemies ''''\xa0\xa0 Right now in Africa they are killing\ntheir enemies, like\xa0 Uganda, to mention one country, and they are Africans..\nSlavery is cruel, no matter you are yellow or green,,,,,"""
1597,0,20120530055727Z,"""Yum Yum Eat um up.... eaaaaaat em up!!"""
1607,0,20120610010954Z,"""Wish I had thought of that when mine were young. May try it know with my daughter and hold her clothes, jewelry and makeup hostage!"""
1617,0,20120619224956Z,"""If that happens, they HelicpoterCoPilot will buy you a 6 pack, when you turn 21:)\n\nJust fucking with you TBONE, you know I love you. I'll Fed EX you a bottle of they Ketel 1 overnight"""
1627,1,20120320171607Z,"""Your absolutely right, there is no way of explaining it to a moron like you - go back to smokiung your crack, 8ss-hole!"""
1637,1,20120530050837Z,"""Not really. This man doesn't seem to do his homework, or doesn't check his articles, or simply doesn't know very much about history."""
1647,1,,"""Bush has been long gone. Don't you lib itur ds have anything be tter to cam pair Ba ry to??? If not then shut your Ob ummer hol e."""
1657,0,,"""De Gea is fine. Tell me one keeper that hasn't had bad moments. I've been watching football for 35 years and can't remember one. I trust him more than any other keeper in PL at the moment."""
1667,0,20120619084022Z,"""I raze your pathetic Apple orchard to build my majestic Beach House."""
1677,0,20120515113610Z,"""wow you talk about fatigue Lakers need some rest"""
1687,0,,"""Your rant is typical of a believer - filled with anger towards those who espouse common sense and who realize that science can answer our questions and solve our problems- not superstition. You attempt to assign 'good' to your biblical god but this same god commanded his followers to murder innocents and condoned rape and human sacrifice. Perhaps you should read your bible with an open mind."""
1697,1,20120320190251Z,"""Before making a stupida$$ comment....you dumbfuck......try looking up her picture first!\xa0 She is white and very over-weight."""
1707,1,20120612041545Z,"""The same can be said about your posts, red. Dull, unimaginative, unsupported, jaded, biased, racist, homophobic.\xa0 You are essentially a miserable human being.\xa0 Not as miserable as Crapkiller or sitm, but pitiful nonetheless."""
1717,0,20120530081533Z,"""He's not even signed yet and already he's admiring the Arsenal.\n\xa0\nI bet he's gutted Arsene didn't want him.\n\xa0\nNever mind mate, you got second best, be grateful for that."""
1727,1,20120514051023Z,"""I'm used to idiots like you jumping in <b>AFTER</b> your team actually does something.   I've been here and will continue to be here after you're long gone because the niners will suck again soon."""
1737,0,20120619002348Z,"""Mm, hmm thweety.\xa0 Whatever princess progressive."""
1747,0,20120530020057Z,"""CBF is like Otis from The Andy Griffith show"""
1757,0,,"""Xanax was her death blow. \\xc2\\xa0That stuff is totally dangerous because you build a tolerance to it so quickly and if you stop abruptly, you could d ie. \\xc2\\xa0It is so insidious because you keep taking it more and more and it affects your memory to the point that you forget how much you took. \\xc2\\xa0You take more because it loses it\\'s ""high"" effects yet its memory destroying effects get worse and you get to a point that you don\\'t even know what you are doing anymore. \\xc2\\xa0Mix some serious partying in and you have a recipe for disaster. \\xc2\\xa0She probably was so drunk and drugged that she didn\\'t know how much Xanax she took, (you can easily forget that you took a dose if you have been high on them for days) went up to her room, took another big dose which was the kil ler dose and the rest is history.\\xc2\\xa0"""
1767,0,20120611210117Z,"""G-d, you rally are an idiot!\xa0 The article talks of deportation.\xa0 And, you're talking about lynching?\xa0 What next Anna?\xa0 Is your little mind going to start imagining concentration camps in the Negev?\xa0 With mass gas chambers & cremetoriums?\xa0 How many sub-Saharan refugees has your country welcomed?"""
1777,0,,"""everything in your post that I am replying to has nothing to do with what is taking place.We have a president who is wiping away all state rights in an effort to control everything via the whitehouse.USA does mean the United States of America after all.\\nThe guy is desperately attempting to even have Americans suck it up and betray their core religious belief\\'s because it won\\'t jib with his ""centralized government"" ideology.\\nI suggest you get over it sir, what he is doing is not American in any way shape or form.\\nAnd I don\\'t remember complaining about taxing, I have been complaining about the spending.Your trying to put the cart before the horse, not going to fly sir."""
1787,0,20120620175539Z,"""Ocapoas...you are twisting words"""
1797,0,20120609173333Z,"""Human intelligence at its simplified extreme."""
1807,0,20120619183000Z,"""they just need to borrow money from daddy to start a business!"""
1817,0,20120612091252Z,"""A baby of any species that is killed for food is sad. But I think you miss the concept of what it means to be a provider species."""
1827,0,20120610150240Z,"""Thought it would be lung cancer!"""
1837,1,20120619040219Z,"""Stupid jerks called child rape anal sex.  It's called anal rape you sick freaks!"""
1847,0,20120530031021Z,"""Well I always just called it pitching."""
1857,1,20120620013324Z,"""Come back when you are out of puberty."""
1867,1,20120609230425Z,"""You're just a mouthy bitch, just like your whore mother. Now get back in the kitchen & make me a sandwhich NOW!!"""
1877,0,20120529042032Z,"""that wa flat out awful, arod can't catch up to the fastball anymore."""
1887,0,20120528151506Z,"""""Thunder in 4""\n\n- Thunder Clown"""
1897,0,20120530023554Z,"""Are you related to him or something? I can't figure out why someone would defend him.."""
1907,1,20120611073957Z,"""You must be a faggot to assume that I'm on them, bitch-nigga."""
1917,1,20120530134500Z,"""YOU ARE THE REAL @SSHO LE AND I HOPE PEOPLE ON HERE REALIZE THAT YOU ARE A PRETENDER"""
1927,0,20120620050514Z,"""hello mrs white&to the other teacher we really want to come back to howick historical village we have injoyed being with you as you know this is one of a sir douglas bader student i really miss how mrs white took us to the school classs and teached us some skills and how we are not allowed to right with our left hand only right well if you get this message please comment back  \n                             well my name is potoae and please comment bacl \n                                   love you howick historical village"""
1937,0,20120612141731Z,"""Jesus, I'm so fucking sorry. The whole fucking world is teeming with perpetual drunk drivers and you get caught moving to a parking lot. So messed up."""
1947,0,20120503045456Z,"""You never commented on the running"""
1957,0,20120611234250Z,"""That is funney because the doctors are saying you are not paying them. So yah you have a suplus because you have not paid your bills."""
1967,1,20120529163732Z,"""People like you are the reason the economy is failing."""
1977,0,,"""My wife was watching the Grammy pre-show the other night, right up until this gutter-whore and her old-white-pimp walked into the shot.\\n\\nIt's amazing how a talentless piece of trash like this can make a living doing what she does.\\xc2\\xa0 It's to be expected from her industry though.\\xc2\\xa0 """
1987,0,,"""@MRL731 Whyyy?? I love that word!"""
1997,0,20120619214847Z,"""Who cares now that we now that the gs3 is coming out . Fuck the evo"""
2007,0,20120528165031Z,"""Is it night time where you live?"""
2017,1,20120619134950Z,"""Are you really this stupid?"""
2027,0,20120503011021Z,"""yep you are officially addicted to polyvore....as am I! :p"""
2037,0,20120611195944Z,"""there is a good team on the field idiot! People get injured, people slump! To say Gonzi and Youk are no better at hitting than the fans, is absolutely ridiculous and upsurd! Do RSN and the Red Sox a favor and stay at home and shut the f&ck up! You are a prime example of what I am talking about! If you're going to criticize then do it realisticly and stop pulling dumb Sh!t out of your A$$! As for the rabbits foot, I'm not talking about luck here. I am talking about a behavoir of the fans that is bleeding into the club house. You try and perform while constantly criticized and have to endure stupid comments like you. I'm not saying it is the main problem but it certainly does not help anyone!"""
2047,0,20120529211613Z,"""Of course Iran has been talking us to death for years in their development of nukes. \xa0 With Obama and Hillary they have willing allies to prolong it even further. \xa0 The Israelis and believe or not the Saudi's and Jordanians will not wait for Obama knowing exactly who he supports. \xa0 The Arabs have as much to lose because occupying them is also on Irans time table. \xa0 Simply put the Iranians are shiite and the Saudi's and Jordanians are sunni they hate each other deeply. \xa0 In this case Enemy of my Enemy is my friend at least for today."""
2057,0,20120611191705Z,"""Android is everything Steve Jobs envisioned iOS to be. That's why he hated it so much lmfao. That was Apples most pathetic update yet, that shit should 5.2 not OS6."""
2067,0,20120619014740Z,"""shearnut, that you may be correct, I do not like people who want to destroy America. :)"""
2077,0,20120529223933Z,"""More run support = more confidence when pitching = better results."""
2087,0,20120620032842Z,"""Are you saying a woman's right to vote was revoked after 1920?"""
2097,1,20120529044531Z,"""You sir are not intelligent"""
2107,0,20120529022631Z,"""Hey lawmanjed, don't let the trolls get to you -- they get off on being intentionally irrational because they know that you expect them to be rational.\n\nJust step over them."""
2117,0,20120620011345Z,"""Wow if you can't get used to it then I don't know wtf to tell you. It should not be a surprise to see AKP post these things. You can choose not to click on it or if it's such an eyesore go to a different site for kpop news why don't you?\n\nYou were directing your comment to the staff? Hm, ok sure. I don't see why you should post it on the comment section. And you don't know how many times I have to see comments about this article being useless. It's tiring and repetitive. So just contact the staff like you will if you're really annoyed."""
2127,0,20120610100911Z,"""oh my dongsaeng~~ you are an angel sent from heaven to make us nameless feel soooo good! kkk! thank you^^"""
2137,0,20120528144941Z,"""Kindly explain WTF you are talking about..."""
2147,0,20120529153830Z,"""I bet you bitch like hell about you taxes too. Keeping people in jail is not cheap"""
2157,1,,"""K_K_K or Nazi? I can't tell which disease you suffer from? Could you please blog some more?"""
2167,0,20120620051309Z,"""Okay, then use the word I not we. That way you are expressing your personal views. Thanks."""
2177,1,20120612123050Z,"""Notheism:\xa0 Are you serious? How can you say this is ""revenge"".\xa0 The rapist was caught in the ACT.\xa0 I understand your ignorance, but for god sakes, pick up a dictionary."""
2187,0,20120529142244Z,"""That's funny, don't care who ya are!"""
2197,1,20120502171010Z,"""JSMASTER\n\ngod youre retarded, the ENTIRE point of this article is to PROMOTE the movie to people so they go see it moron. Not SEEN.....SEE!!!\n\nand the pathetic pr!ck who posted the spoiler is an attention seeking beyond dumb loser who knew exactly what he was doing and posted it just to feel like he was special for once in his life because he got to see a movie a week before its released in the country the movie is made and where most people are going to see it!\n\nand FYI saying pathetic ""SPOILER"" doesnt make it okay genius, peoples would have immediately seen the giant R.I.P. even if they were trying to avoid it\n\nget a clue before speaking next time idiot"""
2207,0,20120529144105Z,"""Why don't you just ignore this"""
2217,0,20120619010607Z,"""..............RON PAUL....is SCARY WRONG......"""
2227,1,20120502224113Z,"""ah, the same way you hate white people. Don't try to act so innoccent."""
2237,1,20120609181200Z,"""Rob...you're one pathetic asshole...and ""libs"" aren't responsible for that."""
2247,0,20120528064344Z,"""Jason terry and manu ginobli comes off the bench but there the 2nd best players on there team so whats your point?"""
2257,0,,"""\\xc2\\xa0\\n\\xc2\\xa0WOW\\nWhat a fact filled thought provoking well reasoned rebuttal.\\nYou sure disproved my post word for word.\\nIn fact you changed my opinion on gay marriage.\\n\\n/sarcasm off\\n"""
2267,1,20120609223422Z,"""Hey all,\u2028I scream like a b!tch because my daddy has his balls up my ass.\nIf I can sound like a bigger p-ssy drip, let me know, since I'm too fcking stupid to understand when everyone called me a litlle b-tch for talking stupid about Kelly Thomas. I hijack a screen name and post as GROWAPAIR, LOL losers\u2028.\u2028I'm Boyle Heights Citizen--THE ORIGINAL INTERNET PUS$Y, here with never anything to say but to be a brain dead ass breath, I will lick the ass of anyone who calls me GROWAPAIR, he called me out as the ball sniffing chicken punk I am, so I hijack his screen name to show I'm a lowlife sh-thole loser hiding with my daddy's balls up my ass."""
2277,0,,"""Our concern is the deception and lack of candidness. Accuser Larry Sinclair, challenged Obama to submit to a polygraph test. Barack H U S S E I N \\xc2\\xa0Obama refused. What would happen if Barack H U S S E I N \\xc2\\xa0Obama is gay and he is blck mailed? It could jepardise the security of the US!"""
2287,0,20120502130857Z,"""Cadge me a fin.\xa0I'll pay you back."""
2297,0,,"""One has to remember that all the people were adults.\\xc2\\xa0\\xc2\\xa0Most of \\xc2\\xa0these ""poor"" stars that are at risk are adults.\\xc2\\xa0 I do not feel sorry for any of them that have all that money and wish to blow it on drugs while many of the rest of us are trying to make ends meet.\\xc2\\xa0 You can say they were adicted but I am sure in most cases noone held a gun to their heads while they held a crack pipe to their lips.\\xc2\\xa0 We as a nation spend too much time worrying about these spoiled individuals.\\xc2\\xa0 Just sayin"""
2307,0,20120609182356Z,"""I don't get. This\xa0 me in the video and I don't understand what me sucking my thumb has to do with daddy issues. I think just a bad habit. That I enjoy doing. A lot ppl have them probably most of you commenting on this video. So FUCK all you hoes lol."""
2317,0,,"""@hoconnor208  Love it! Dirty Harry and the Chicago Thug against the pasty fat boy!\\\\n""This .357 could blow your head clean off."""
2327,0,20120527181448Z,"""They got it before Carter turned Iran over to the radical mudslimes."""
2337,1,20120528233229Z,"""ANYBODY AND I MEAN ANY MOTHERFUCKER WHO CONFUSES BILL PULLMAN WITH BILL PAXTON IS A FUCKING IMBECILE BENEATH CONTEMPT"""
2347,0,20120611215825Z,"""That and 3.50 will get you a cup of coffee at Starbucks"""
2357,0,20120528181128Z,"""You know you're struggling when Descalso hits a homer off of ya.....yikes!"""
2367,0,20120530063915Z,"""BBU,A friend and I have been playing with produce farming for about three years, evry since the economy got soft. I grow cabbage and collards in the fall, beans and tomatoes, bell peppers in the spring. Been thinking about lettuce lately."""
2377,1,20120320202041Z,"""No she is not a toad but you are a libturd!"""
2387,0,,"""@CassandraBlack sorry bout misspelling your name too btw! Gina Gina Gina!! ok, got it :)"""
2397,1,20120320170039Z,"""Die you bloated sack of cow shit"""
2407,0,,"""As always you said it succinctly. It is Santorum\\'s continued integrity that makes him worthy of a conservative vote. Should he lose because he did not compromise his values, it says more about our country and Christianity in the west than it does Rick. Let\\'s pray America is not so far gone that today\\'s voter puts more stock in the willingness to ""do whatever it takes"" than the willingness do what is right regardless the cost."""
2417,1,20120619215046Z,"""And you are the one who daily licks it out."""
2427,0,20120610125319Z,"""If you think Obama has any chance at winning your as delusional as you were thinking Scott Walker was going to lose."""
2437,0,20120502112148Z,"""Truer words have seldom been spoken. You are the voice of reason."""
2447,0,20120610020534Z,"""Maybe they will change it tomorrow.\xa0 I thought they might do it tonight but I guess not......"""
2457,0,20120610145630Z,"""FUCK OTR"""
2467,0,20120611200435Z,"""Oh Sally, take your medicine"""
2477,0,20120529171903Z,"""Can you show a photo of her being fat?"""
2487,1,20120528204123Z,"""Bitch you digraced the whole nation.. Now wait for the whole Pakistan to bombard you with their precious comments! Fuckin FRAUD!"""
2497,1,20120611225239Z,"""You are literally like a robot creation from my nightmares. Do they have you on drips feeding all this utter horror into you.\n\nLet's hope we never meet, I won't know whether to pray for you or just knock your lights out."""
2507,0,20120502133834Z,"""When you die your hair still grows for a couple of months."""
2517,0,20120618200107Z,"""@TheFandangler\xa0Yep. I never mentioned the Penguins at all. Not once. In the entire post."""
2527,0,20120619182618Z,"""my family has been in maine since the 1700s\xa0 care to choose up sides and see who the ""real"" mainers are?\nand trash? it's usually trash (and uneducated) that\xa0 are such abysmal spellers"""
2537,0,20120620173423Z,"""Can you upgrade the ram and change out the battery yourself?"""
2547,0,,"""Wenger cos he only ever won a trophy with players he did not buy, when he had his own team (just the players he brought in) they have won an impressive ZERO trophies. Proof is in the pudding as they say.\\n\\nAs for Henry, he was once a semi-decent player but now his arrogance is only surpassed by his ego! He's a has been at best!\\n\\nPlease mind the gap Woolwich!"""
2557,0,20120619002848Z,"""Holder is the lying sob you want, congress...."""
2567,1,20120503001311Z,"""No, ike i said earlier, Sir you are an A S S"""
2577,1,20120610063403Z,"""who da fuk are you calling adumbas pussy.... you'r probully a negro with big ass lips and a big ass nose."""
2587,0,,"""Me and my husband found it hard at first when we moved abroad - different language, different culture. It took about a year to start to make friends and after that we've never looked back."""
2597,0,,"""@MRL731 @ikathyv Totes."""
2607,1,,"""dick face u would do shit fake ass """
2617,1,20120619032402Z,"""Double retard for you."""
2627,0,20120528210224Z,"""Agreed. I want Joffrey dead. Pete really humiliated and gone."""
2637,0,20120529025302Z,"""Occupy rapists? Where did you read they were rapists?"""
2647,0,20120527200753Z,"""Did liberals attempt to ask boys and men what might be wrong that is causing this behavior?\n\nNo, of course not, liberals look DOWN upon males, considering our opinion not worth anything."""
2657,0,20120529194207Z,"""Who cares, the Bush terror completely failed where Obama succeeded."""
2667,0,20120620173945Z,"""@MisterJohnsonOKC\xa0yea its over im trying to be faithful though"""
2677,0,20120609235045Z,"""I believe that applies to your ideas Ronald."""
2687,0,20120529203546Z,"""he couldnt see that his shoes were tied because his eyes were tearing."""
2697,0,20120527185910Z,"""pirate402307 liked your comment"""
2707,1,20120609174551Z,"""You don't seem to get what I am trying to say, so good day. I'm sick of you\xa0arguing\xa0with anything that you disagree with. I'm not going to be pulled into your stupid\xa0arguments."""
2717,0,20120529194534Z,"""I don't want to lease Hamels for one season.&nbsp; No way Angelos pays for him next year.&nbsp; And we will already have 3 lefties in the rotation come mid-June.<br>"""
2727,0,,"""lol, looks like he got up in the night and tried to give the ironing board one and it hit him striaght in the mouth judging by those gnashers!!"""
2737,0,20120529013854Z,"""lol god damn you yes"""
2747,0,,"""Great post Dan, what an amazing story.  You did the right thing.  I know i have an experience just can't think off the top of my head.   I think what you did was pure kindness.  Some people may not have stopped and even talked to her.  Im sure where ever she is i know she is telling the same story about how an amazing guy called and helped her.  She may be wondering how you are.  I guess the best part of life is not getting credit but just doing good deeds and just moving on.  Very awesome Dan."""
2757,0,20120610154036Z,"""Interleague play is retarded."""
2767,1,20120529210201Z,"""Go drop dead you fcuking loser. Ram a boom-stick up your hairy ass you sex starved unbalanced freak fcuk."""
2777,0,20120515204729Z,"""See waht you knowit not all there."""
2787,1,20120610144720Z,"""I just checked and there are many races mixed in Spain. If she called herself Hispanic, then she has that in her blood. You are so arrogant of an online troll that you THINK you know about people you can't possibly know about. It's sickening."""
2797,1,20120619014647Z,"""LMAO. Do people who hate gays and lesbians really think protesting will get us to stop having kids and being a family?? You serious?? Its funny how everyone quotes the bible but it also says DIVORCE is a sin, BEING A DRUNKARD is a sin, BEING A BASTARD is a sin, CHEATING IS A SIN. Have you idiots not read the 10 commandments?? Those are ALL ABOMINATIONS! You anti-gay homophobes are so ignorant. Karma is a bitch. You just wait and see, haters."""
2807,0,20120612051700Z,"""Fucking hot man.\xa0 Jeez, we look alike.\xa0 Love the fur.\xa0 Just wish you would share a pic of your dick."""
2817,0,20120620033448Z,"""@WetShoes\xa0http://www.youtube.com/watch?v=WGQiEsD2pF4"""
2827,1,20120619070246Z,"""You are a traitor."""
2837,0,20120529041806Z,"""If anyone wants to know I think a couple dozen comparable rule lists from others religions should be placed along side this one+a list from a respectable humanist organizaiton."""
2847,0,20120528030209Z,"""Maybe he's recently resurrected from the dead.. let's not be quick to judgement.. you try knowing right from wrong when your stomach is empty and your skull is full of worms and maggotts..\xa0 let me tell ya... it's not that easy!!"""
2857,0,,"""Chris Moyles is ace, they all make me laugh in the morning and gear me up for work! keep up the good work! """
2867,0,20120610112157Z,"""And you are..?"""
2877,1,20120529092431Z,"""First off, I'm a girl you piece of shit and spawn of the devil. Second, RESEARCH MY NAME AND IT WILL COME OUT AS SON OF LUCIFER? REAAAAALLY? I PITY YOUR PARENTS, HAVING A CHILD AS BUGO AS YOU. YOU KEEP SAYING I AM THE FATHER OF THIS, FATHER OF THAT, UNYA? IS THAT THE BEST YOU CAN COME UP WITH? BRING IT ON DIPSHIT, BRING IT."""
2887,0,20120619180737Z,"""Julissa is fuuucking annoying"""
2897,0,20120620035027Z,"""You calling others ignorant assholes!!! HAHAHAH that is a fucking joke"""
2907,0,20120609175337Z,"""Obama commands the lead in under 36k a year and under  bracket only. ROMNEY is ahead for 36k and above incomes."""
2917,1,20120610103529Z,"""Are you guys fucking retarded ? you're trying to take pictures of these girls ?! you guys are worse than the scum of the earth"""
2927,0,20120610065834Z,"""NoyNoy Aquino is an ugly MOTHER F U C K E R!"""
2937,0,20120610052534Z,"""Fuck"""
2947,0,20120530124345Z,"""That's ridiculous, everyone knows men from mars are purple"""
2957,1,20120612094046Z,"""I am going to hate all over this page because Im homophobic..... FUCK OFF LESBIAN GOOD THING THAT BITCH DIED ONE LESS LESBO IN THE WORK"""
2967,0,20120515200128Z,"""You are full of schnike sir."""
2977,0,20120619203158Z,"""Having read many of Drago's other comments on this site, it is not shocking he doesn't ""get"" Game of Thrones.\n\nHodor has more sense."""
2987,0,20120529200528Z,"""They certainly have hospitals for the criminally insane which, judging from what I've read of his verified history, is where Kimberlin probably needs to be."""
2997,0,,"""@Mickey Bitsko @'Micah Carter I'm sorry, what is your dispute... what is your argument? You're asking me to check what out in particular?"""
3007,0,20120611222632Z,"""You are a victim of the modern educational system."""
3017,1,20120618194436Z,"""And he helped to remove\xa0Mubarak by??????????? \xa0Oh I forgot, he was demonstrating in Cairo all those nights back in 2010. \xa0You are so blinded by your own political stupidity."""
3027,1,20120620010213Z,"""""Madden. Mass Effect, Battlefield, Need For Speed. Those games all have competitors"" \n\nIGN biasd EA gave us money LIE!!\n\nShow me the motherfucking compitition for Madden PLEASE PLEASE prove me wrong, untill then...make sure you stop trying to act like your just generally interested in why we hate EA and not paid by them to ask this question. Your some greedy fucks just like them and your not fooling anyone but the middle schoolers."""
3037,0,20120620180201Z,"""Hmmm...and of course, dummies all over are going to buy it."""
3047,0,,"""Who cares though. This cannot be used as an excuse to treat someone as a lesser person. Would you want to ban marriage between men and women who are sterile? What about the fact that gay couples can raise children and increase the fitness of humans who are already alive?\\n\\nIt's completely silly when one tries to use evolution as a way to justify why gay couples should be prevented from being treated equally."""
3057,0,20120527200833Z,"""I will say this though if the celts can be the heat in this series it may be more impressive than when they won the finals because of how beat up they are"""
3067,0,,"""Being gay is absolutely a choice - if it were not a choice, how do you explain the thousands of people who were in that lifestyle and have rejected it and become heterosexual?"""
3077,0,20120514050727Z,"""Ummm, Joey.....\n\nTHE LION'S SHARE OF THOSE ""OLD RACIST FAT WOMEN-HATING WHITE HOMOPHOBIC BAGGERS"" ARE TRANSPLANT FROM THE VERY LIBERAL, VERY, VERY DEMOCRATIC NORTHEAST.\n\nSooo.....\n\nThat means that Democrats are ""old racist fat women-hating white homophobic baggers"".\n\nAnd since you just outted yourself in an earlier comment, it's apparent that you certainly know these transplanted Democrats on a biblical basis (need a pillow to sit down on, Joey?).\n\nYou are soooooooooooooooooooo easy to slap around.\n\nSo pathetic, so worthless."""
3087,0,20120528040417Z,"""OBAMMY, JUST TAKE MOOCHELLE AND GO AWAY"""
3097,1,20120515155315Z,"""you p%nk a##  chump i will knock your block off you internet coward . ny bamma!!!!!!!!"""
3107,1,20120610013539Z,"""....Wade....You are a pathetic piece of former star CRAP"""
3117,0,20120619065554Z,"""Later Bill!\n\nI don't care what they say about you!\n\nYou're OK!!"""
3127,0,20120620080852Z,"""T\xf4i ngh\u0129 kh\xf4ng bao gi\u1edd ch\u1ed1ng \u0111\u01b0\u1ee3c ti\xeau c\u1ef1c v\xe0 tham nh\u0169ng \u1edf vi\u1ec7t nam, v\xec ch\u1ec9 c\xf3 m\u1ed9t l\xfd do sau... M\u1ed7i m\u1ed9t ban ng\xe0nh trong m\u1ed7i c\u1ea5p nh\xe0 n\u01b0\u1edbc \u0111\u1ec1u c\xf3 ng\u01b0\u1eddi \u0111\u1ee9ng \u0111\u1ea7u, nhung ng\u01b0\u1eddi \u0111\xf3 ch\u1ec9 l\xe0 b\xf9 nh\xecn, kh\xf4ng c\xf3 th\u1ef1c quy\u1ec1n, lu\xf4n b\u1ecb ki\u1ec3m so\xe1t b\u1edfi m\u1ed9t th\u1ebf l\u1ef1c l\xe0 c\xe1i th\u1ebb \u0111\u1ea3ng vi\xean v\xe0 b\u1ecb chi ph\u1ed1i b\u1edfi m\u1ed9t t\u1ed5 ch\u1ee9c \u0111\u1ea3ng, khi ng\u01b0\u1eddi n\xe0o \u0111\xf3 mu\u1ed1n l\xe0m, ho\u1eb7c c\xf3 \xfd l\xe0m m\u1ed9t v\u1ea5n \u0111\u1ec1 \u1ea3nh h\u01b0\u1edfng \u0111\u1ebfn nhi\u1ec1u ng\u01b0\u1eddi ho\u1eb7c c\xe1 nh\xe2n trong x\xe3 h\u1ed9i, l\u1eadp t\u1ee9c n\xf3 b\u1ecb \xe9p bu\u1ed9c b\u1edfi t\u1ed5 ch\u1ee9c \u0111\u1ea3ng. Th\u1ebf n\xean d\xf9 c\xf3 k\xeau g\xe0o ch\u1ea5n ch\u1ec9nh nh\u01b0ng s\u1ebd kh\xf4ng gi\u1ea3i quy\u1ebft \u0111\u01b0\u1ee3c v\u1ea5n \u0111\u1ec1 g\xec... Nh\u01b0ng c\u0169ng kh\xf4ng ph\u1ea3i m\u1ecdi vi\u1ec7c d\u1eebng \u1edf \u0111\xf3... v\xec l\xfd do, c\xe1i g\xec c\u0169ng kh\xf4ng th\u1ec3 b\u1ec1n v\u1eefng theo quan \u0111i\u1ec3m tri\u1ebft h\u1ecdc, n\xean s\u1ebd c\xf3 m\u1ed9t v\xe0i cu\u1ed9c thanh tr\u1eebng nh\u1ecf mang t\xednh ch\u1ea5t ""gi\u1ebft g\xe0 d\u1ecda kh\u1ec9..."" \u0111\u1ec3 r\u1ed3i m\u1ecdi vi\u1ec7c l\u1ea1i ti\u1ebfp di\u1ec5n sau khi c\xf3 m\u1ed9t c\u01a1n ch\u1ea5n \u0111\u1ed9ng nh\u1eb9 s\u1ea3y ra... m\u1ed9t v\xe0i \u0111\u1ed1i t\u01b0\u1ee3ng s\u1ebd ph\u1ea3i th\u1ebf m\u1ea1ng tr\xean b\xe0n c\u1edd ch\xednh tr\u1ecb, nh\u01b0ng nh\u1eefng con g\xe0 c\u1ea7n ph\u1ea3i ch\u1ebft \u0111\xf3 l\xe0 nh\u1eefng con g\xe0 b\xf9 nh\xecn \u0111\u1ec3 cho \u0111\u1ea3ng nu\xf4i v\xe0 th\u1ecbt khi c\u1ea7n.\n(...)"""
3137,0,,"""The Carling cup is the new Liverpool F.A cup\\n\\nAre the Liverpool fans going to be wearing KKK white hats?"""
3147,1,20120610161912Z,"""why are you still here then????....SIMPLETONS like you are anything but refreshing..."""
3157,0,20120618230206Z,"""So is your mom."""
3167,1,20120515140740Z,"""We are not talking about INCEST here you fool.....use your common sense when making an irrational statement that you claim is rational!"""
3177,0,20120609184506Z,"""i think people like you are the cause castism , which is hindering india's development"""
3187,0,,"""@noBjustRyan@skywaker9 (David) To be specific, streaming over 9 sites """
3197,0,20120528045522Z,"""The main problem with the Vatican is that they ""play by their own set of rules"". Its why they have been able to get away with molesting little boys for as long as they have.\xa0\n\n\nNot trolling, just stating a fact."""
