,Insult,Date,Comment
1613,0,,"""@WetShoes incorrect. Matt Cooke would be suspended."""
1623,0,,"""This week the Obama-funded solar company went belly up.\\n Energy Conversion Devices managed to blow $13.3 million in tax credits before filing for bankruptcy.\\n Reuters reported:\\n \\n\\nLightweight solar product maker Energy Conversion Devices Inc filed for bankruptcy protection on Tuesday, the latest in a string of solar companies that have collapsed in an industry shakeout.\\n \\nThe company, whose filing follows years of losses and months of public discussions with bondholders, said it would sell its United Solar Ovonic unit and other assets in bankruptcy.\\n \\nEnergy Conversion, whose solar laminate products are used for panels on rooftops and buildings, said it would continue to operate during the sale process.\\n \\nOf course\\xe2\\x80\\xa6 Democrats praised the company as one of his solar success stories before they tanked.\\n  Read more at Gateway pundit.."""
1633,0,20120611210353Z,"""YES! THANK FUCKING GOD! (Not that he's injured or that he suffered a concussion, but because he's out of the No Way Out main event)"""
1643,1,20120528221005Z,"""as i say before, you are as\xa0gay as a 2 dollar bill."""
1653,1,,"""Your syntax is pathetic.\\xc2\\xa0 And you are a cocksucking batshit motherfucker to boot."""
1663,1,,"""this is a fake ass bitch from west of boston.. he is a paid rat for worcester pd.. fuck u big o u suck,, u never slang in worcester. u spend time at the gay movie theater getting cum in your beard.. fuck u fat bitch"""
1673,1,20120620005530Z,"""This guy is such a loser. Nevada, you really suck! This guy is evil personified..."""
1683,0,20120620002107Z,"""How about the lefts war on American Constitution?\xa0 You were including Mitt as a lefty aren't you."""
1693,0,20120620131106Z,"""@YinzerinCT\xa0Mushrooms are fun."""
1703,0,20120610023231Z,"""@cnow,\n\nOr a last minute unannounced hike in the Appalachians - yeaaaah riiiight,\n\nOr ditching the wife who was disfigured in an auto accident for very wealthy mistress,\n\nOr ditching first wife sick with cancer for mistress then ditching 2nd wife (1st mistress) for new mistress,\n\nEtc."""
1713,0,20120528231235Z,"""Avengers is still counting by the hundreds (of millions).\xa0 In 4 weeks, its past 500, just domestically.\xa0 I think that there are simply not many records left to break.\xa0 It already destroyed most of them, so now it seems slower going.\xa0 Again the drop-off rate itself is actually dropping off, from 56% to 44% to 33%.\xa0 It still has several big numbers left to tick (as some of the guys from work, and I, go back)."""
1723,0,20120527211718Z,"""You should have someone proof read your posts."""
1733,1,20120529215954Z,"""It's rumored you're a fkucing moron"""
1743,1,,"""i don't know your unsolicited advice - let me vent out my frustration before I\\xc2\\xa0cum into your mouth - you sound like freaakin faggot."""
1753,0,20120515131351Z,"""Why does your profile say ""Corrupt Media""?  And yet you post under Fredddd."""
1763,1,20120514050632Z,"""Really? Than why are there over 30 states that are against gay marriage??? \xa0Get your shit straight libturd!"""
1773,0,20120528234455Z,"""I was messing with that girl and you guys all stepped up like its your business lol get a life people...it's a forum...not real life"""
1783,0,20120611193359Z,"""<strong>Me and mine are just back-up singers here, part of the Joe.My.God. choir.....and I say: YES TO EVERYTHING MR. BEEBLMEYER stated above. and to the critic of joe jervis: I say: HORSEPISS!&nbsp;&nbsp; News is da&nbsp;news; and ya print the truth, that is the whole fucking point.&nbsp; Well done Joe.&nbsp;</strong>"""
1793,0,,"""@butch.fries The prayer breakfast has been going on for years and presidents over the decades have gone to these events."""
1803,1,20120320153658Z,"""aww, poor baby\n\nI think you're just jealous because you spent your spring break at the pond in te back of the trailer park with the other idiot rednecks"""
1813,0,20120612034824Z,"""Unlock your cap lock. Refrain from the vulgar language, as it makes you look\nignorant. Yes-these gullible, naive people go to her. They don't know any\nbetter. We already know this. What's your point? Speak rationally-or not\nat all. Lay off the Energy drinks and the Michael Jackson music."""
1823,0,20120528221733Z,"""Kachina2 \xa0Are you kidding or just so stupid \xa0The wants to run the country \xa0he can't run a household budget \xa0OH wait lets blame it on the banks \xa0bastards want there money back \xa0ah you have to love the NDP"""
1833,0,20120527210210Z,"""whats your point? who ever scores the most wins"""
1843,0,20120530051207Z,"""He is depending on the very short term memory vote."""
1853,0,20120618215617Z,"""I do not believe so. \xa0Just like the SCOTUS cannot declare war."""
1863,0,,"""@BlessedAssurance If you have the opportunity to look into Planned Parenthood's statistics you'll see that the work they do with abortion services is a very small percentage of the services they provide to low income citizens. For many people, especially in today's difficult economy, this is the only health care they are able to afford. I hope you'll consider the lives of those people while you're debating this tough issue."""
1873,0,,""""" Picking a mate is not just picking a mate. More importantly it is picking a father for your children.""\\n\\nBINGO! That is the mentality that I have, that I\\'ve grown up with. That\\'s how I\\'ve almost always seen it. Not just  selectively choosing a mate for me, but also for my future (possible) children. @Joyce345"""
1883,1,20120503034941Z,"""GO AWAY YOU FUC<M>KERS"""
1893,0,20120610013012Z,"""This is fair, and the right thing to do.  Do the right thing and the right thing will happen, how can those on limited incomes be expected to carry the burden of increased property taxes on a yearly basis.  Hope Ulster County can and will do the same thing!"""
1903,0,20120619195001Z,"""Inhofe, there's nothing the EPA can do to miners what the mining company haven't already done and done far worse. They are the ones literally killing the miners for the sake of profit. They are the ones you should be investigating and not protecting."""
1913,0,20120530001343Z,"""^^i was thinking the same thing"""
1923,0,20120610043526Z,"""http://t.co/LBpHn8O5 http://shar.es/qNGKo http://shar.es/qPLm8 ""iNHERiT http://shar.es/qMm2k http://shar.es/qMnPX THE http://t.co/yQdpnkvM http://shar.es/qNX3H WiND"" http://t.co/bSxX1whh http://t.co/OJ9W5oae ""0BAMA http://shar.es/qVEoG http://t.co/R5ha6h89 iN http://t.co/HHgN3I9r 2o12"" http://t.co/c2kmuftr http://t.co/G3VXfi0r http://paper.li/f-1334936874 ...THEY D0 ABS0LUTELY N0THiNG http://bit.ly/MrZlgv http://shar.es/qiaI2 DELUSi0NALhttp://bit.ly/MrZlgv http://t.co/yHELaHAq http://shar.es/qzCvl ANGRY http://bit.ly/MrZlgv http://t.co/Ic3KVhem SELFiSH http://bit.ly/MrZlgv http://shar.es/qzt0K http://shar.es/qzMXa LYiNG http://bit.ly/MrZlgv http://shar.es/qzCvl http://shar.es/qzsT3 STiNGY http://bit.ly/MrZlgv http://shar.es/qi7eM C0RRUPT http://bit.ly/MrZlgv http://shar.es/qztz6 GREEDY http://bit.ly/MrZlgv http://shar.es/qKUjT http://shar.es/qz7IM CROOKED http://bit.ly/MrZlgv http://shar.es/qztz6 http://shar.es/qcyGh C0MMUNiST http://bit.ly/MrZlgv http://shar.es/qztvQ http://shar.es/q8Ubh REPUBLiCANS \ufeff\ufeffhttp://bit.ly/MrZlgv http://shar.es/qiaI2 http://t.co/t7tG35Pf ALL HAVE COMMiTTED \ufeff P0LiTiCAL SUiCiDE\ufeff4 2o12 http://shar.es/qKUjT ...THE UNRE-ELECTABLE BiGTiME\ufeff LAZY WHiNiNGASS CRYBABY PATHETiC http://t.co/yHELaHAq LOSER http://t.co/yxVUiSFr DEMON J0HNhttp://bit.ly/MrZlgv ""THE http://t.co/v2LfbeYg PACiFiER SUCKA"" B0EHNER http://t.co/srGUvysY DAMN RiTE http://shar.es/q8Dfn LUGAR iS DEFiNiTELY OUT http://shar.es/qzLiJ & YOU'RE NEXT ...THE UNM0TiVATED UNRE-ELECTABLE\ufeff WELL KN0WN SUPER DASTARDLY WEAKMiNDED http://t.co/yHELaHAq S0RRYASS QUiTTER & LOSER http://t.co/yxVUiSFr DEMON ERiC http://bit.ly/MrZlgv \ufeff""THE COWARDLY http://shar.es/qM38B http://t.co/v2LfbeYg WEASEL"" CANT0R http://t.co/srGUvysY DAMN RiTE http://shar.es/q8Dfn LUGAR iS DEFiNiTELY OUT http://shar.es/qzLiJ & YOU'RE NEXT http://t.co/rXNmrt38 ...THE 0LD \ufeffhttp://t.co/3xgn4fPb DUMBASS & LOSER http://t.co/yHELaHAq DEMON iTS DEFiNiTELY\ufeff TiME 2RETiRE http://t.co/yxVUiSFr MiTCH http://bit.ly/MrZlgv ""THE BiGG http://t.co/v2LfbeYg TiME EViL SNiTCH"" http://shar.es/qi1LY McC0NNELL http://t.co/srGUvysY DAMN RiTE http://shar.es/q8Ubh LUGAR iS DEFiNiTELY OUT http://shar.es/qzLiJ & YOU'RE NEXT ""iNHERiT http://goo.gl/Oi4S8 THE http://t.co/ImmDUFcc WiND""\ufeff YOU ARE\ufeff MOST DEFiNiTELY\ufeff G0iNG http://shar.es/qBKPN 2B0W D0WN http://shar.es/q8Ubh ...BELiEVE... http://shar.es/q8Dfn Y0UR 0BSTRUCTiONiSM & http://shar.es/qKUjT D0 ABS0LUTELY N0THiNG http://bit.ly/MrZlgv FiNAL DAYS AR\ufeffE MOST DEFiNiTELY NUMBERED http://t.co/t7tG35Pf iT iS PERMANENTLY ENGRAVED iN ST0NE http://bit.ly/MrZlgv DAMN RiTE http://t.co/01k4Wu4w PRESiDENT OBAMA http://t.co/lIs1mACd A MAN 0F ALL THE PE0PLE iN 2o12 http://t.co/ImmDUFcc ...FORWARD ...Give Moe Powwa 2Da Peeps"""
1933,0,,"""Why would anyone listen or seriously consider any comment from Juan Williams. I'm a little confused as to why he is a FOX News contributor since he holds such extreme liberal views. Do you think MSNBC has any real Conservative on their network? Joe Scarbourgh\\xc2\\xa0doesn't count as while he always says he is a conservative he is the biggest Republican and conservative basher on thier network, he makes Al (Fraken) Sharpton, Chris (I get\\xc2\\xa0a thrill up my leg\\xc2\\xa0everytime Obama speaks) Matthews, Ed (I couldn't find my ass with either hand) Schultz,\\xc2\\xa0Rachel (AKA Pauly from the Wonder Years TV show) Maddow, and Lawrence (Yes, I'm an admitted Socalist) O'Donnell.look moderate. \\xc2\\xa0"""
1943,0,20120528215844Z,"""First... I am not Mr.\nSecond...I saw that before!! Like so many times so far!!"""
1953,1,20120610021232Z,"""Why is manber such a shit rapper?"""
1963,0,20120502190013Z,"""You are welcome Nikky!"""
1973,0,20120529101528Z,"""Boss\nInteresting the ""Mike Smith"" the failed banking idiot,\xa0 that was on here spouting his bullshit is all over the telegraph site bad mouthing John Key again.\xa0\xa0 He was the so called ""Well traveled. In New Zealand short term. Puzzled by its love affair with neolibeerals"", fool.\n\nAnother died in the wool labourite pompous twat.\xa0\xa0 I like the article though."""
1983,0,20120610152024Z,"""Only fucking with number 2... that's prolly the only pair i can pull off \xa0out these."""
1993,1,20120320183303Z,"""Well your Buckwheat Obama would qualify fagg0t"""
2003,0,20120609203600Z,"""Bitch you're gonna get hit #meow"""
2013,0,20120530134541Z,"""Conference champs only... we are not trying to pick the pecking order... but give every school via their conference a path to play for the National championship...\n\nThis is so simple to get right... why do these clowns keep screwing it up?\n\nWin your conference you play lose you don't..."""
2023,0,20120619010605Z,"""You Lack Empathy is a fucking great drink!"""
2033,0,20120527194002Z,"""we need to have a honest goverment and clean up all communists from any party now"""
2043,0,20120529051554Z,"""you are not better than your bedtime."""
2053,0,20120618201729Z,"""What Muslims are currently being line up for hate?"""
2063,0,,"""i believe in the mantra no risk no fun.. However, \\n\\nOn balance, I would have to fall in line with the do not do it camp on this one.. Having said all that there is an old snap of self on a dirt bike laying around somewhere with my young daughter clinging to me on pillion seat.. having fun but neither of us wearing crash hats..\\n\\ni guess we all have rash moments. """
2073,0,,"""\\xc2\\xa0If you take out the fags and booze and such like, leaving say\\xc2\\xa0 \\xc2\\xa3170 per week say and then recognise that they are feeding 8 people then that doesn't seem too extreme (\\xc2\\xa33 or so per day per person).\\n\\nI've no sympathy though because they should be spending their money more wisely given their circumstances."""
2083,1,20120503023510Z,"""It's just you smelling your armpits again. GO back to your nails"""
2093,0,20120502215227Z,"""Where on your body are you planning on getting it?"""
2103,0,20120528231036Z,"""i dont care. I will never agree with you. In a few years we will know. Wait it out"""
2113,0,20120527175713Z,"""Christ died for your sins.  if you do not sin, Christ died for nothing!"""
2123,0,20120528163624Z,"""i got to admit he's hillarous with his facts"""
2133,0,20120620043957Z,"""yo DETEEEESTO esa actitud de ""NOOOO! ALEJATE, EL ES MIO D:!"" da fuck bro? \nTan divertido que es sabrosearselos en grupo :c\ny lanzar frases de alba\xf1il"""
2143,0,20120610151644Z,"""@douglass: because arabs fight back with AK-47s while afro-american negro's complain alot & walk around with peace sign say crappy words with no action behind it like ""no peace no justice"". the reason way the whites pick on you negro's alot [like a bully at a high school] is because you're still a ""P"" to the klans from the south. WHITE POWER."""
2153,1,20120612013453Z,"""This.\n\nTravis, Cornell, Boyce--all them nukkas--I will NEVER forget nor forgive them for showing their black asses out.  Fuck them today, fuck them tomorrow, fuck them forever."""
2163,0,,"""Look her CMYM is falling off ... This song was almost as wack as that Roman in Mosocow or that horrible Massive attack . Sad thing is she don't need the gimmicks . He 15 of fame is up .\\nWayne and them prepping lilttle Twist to get his Raz B role on . This dude dressed up like he about play house with his imaginary friend . He was looking extra fruity in that video wio with busta rhymes. Give the homothugs back their swag!!!!!\\n\\nThhey Drake over here siging like the male Sade and doing hater anthems .\\n They got a gant gang of cats that won't make a single penny off a single record cause nobody kno theses duded or they are plaain trash like ANT Dog , Lilttle CHUCKI, gudda gudda , Jae Mills and prolly a few bums wed don't know about on that booty label.... they prepping like Twist to be the next Rax b ...bet cha by gollywoll..... who's checking for GUDDA GUDDA ?? Ant Dog ?? Nobody ...Nicki will kill this labelwith the wackkness that she been dropping. DRAKE TRYING TO BE MALE sade . And glasses malone will NEVER drop a album off Cashmoney .. Bow Wow trying to fit in with a his trash....birdman won't stop rapping until his gold teeth fall out !!!! Plus I'm still tripping off skateboard bloods? Smh .. Tyga a soft cat too... when Jaemill and Glasses malone drop a album I will walk bearefoot on broked glass and feed myself to a alligator!"""
2173,0,20120528152410Z,"""It's fine to love those first two, just stay away from the third.  And don't smoke weed in your car.....I don't know why these guys don't get that.\n\nEither that, or use part of your $5m signing bonus on a cab."""
2183,0,,"""school lunches suck the big one and are the most unhealthy choices available... who do they think they are to try to tell anyone they have healthier lunches at school??? our school lunches are so ridiculously high in fat and sodium... not to mention processed foods are the majority of what they serve. I would never let my child eat school provided lunches unless they did a major overhaul! """
2193,0,20120529162503Z,"""I'm the same way.\xa0 I am terrified of doing my own brows. I've seen way to many ladies w. fucked up eyebrows to go down that path."""
2203,0,20120619151905Z,"""Hey Brazile, Romney is a successful businessman who knows how to create jobs and make businesses viable \nObama is a failed president who flushes trillions in tax payers money down the crapper and to his cronies in failed stimulus and failed green energy scams..."""
2213,0,20120611193428Z,"""Forget about gta v, where the fuck is Agent"""
2223,0,20120619205211Z,"""We need a government, for the people, by the people."""
2233,0,20120620034735Z,"""I'd rather have an old, straight white guy than the stupid fcking zebra we have now....everything he touches turns toshit............"""
2243,0,20120515125429Z,"""OOOOOOOOOOOO...... OH.........ooooooooooooo.....Do your little wrists flap when you post? HUH? \xa0 \xa0Hmmmmmm?"""
2253,0,20120612000710Z,"""DO YOU BELIEVE THAT YOU ARE BETTER THAN FORAN? YOU LOST TO THEN 3 TIMES!!!!!!!!!!!!!!!!!!!!"""
2263,0,20120529211140Z,"""Come back to reality, Barry wasn't mentioned in the article. You're seeing ghosts that aren't there."""
2273,0,20120620083915Z,"""A \u010do\u017ee ona nemala papu\u010du, tak ho mala ml\xe1ti\u0165 parohami."""
2283,0,,"""@JasonHairyDawg Why arent we doing this if it is an option?   Our schollys are 99 percent of the time good for four years anyways and it seems like it would be a huge advantage to us in recruiting over the likes of ALabama, SC, and others."""
2293,1,20120618193318Z,"""FUCKOFFashreduxagain...you know full well Obama is abusing his power. Prosecutorial discretion is based on an exception one on one basis as they come up. To hand out blanket amnesty to pander to the hispanic vote and then try to hide behind this executive power is abuse and YOU KNOW IT!!"""
2303,0,20120502205247Z,"""Please reply about Israel's nuclear weapons. Do you deny that they exist"""
2313,1,20120610172557Z,"""Hey idiot, your caps lock is ON"""
2323,0,20120529202821Z,"""""If that same person were a Republican fundraiser, you and the media would be over it like flies to a pile of horse poop.""\n\nA Republican fundraiser doesn't know how to have sex, much less do a striptease."""
2333,0,20120611213002Z,"""Those on the inside made more money while most investors took it in the shorts.  Ever feel like someone is pulling the strings?"""
2343,0,,"""@Ar_RIHANNA you will regret it if you dont lol"""
2353,0,20120529200730Z,"""They'll probably get the signatures (stupid churches). Would be awesome if the\xa0referendum\xa0does lose. That more than anything will show things have changed."""
2363,0,20120515170022Z,"""Where are you going with this?"""
2373,1,20120620033415Z,"""Uh Guest, using ""uh"" doesn't make you sound intelligent or superior. it makes you sound like the moron you always prove yourself to be. In your case you should spell it ""duh."""""
2383,0,,"""THEY FUCKING KILLED IT!!!!\\n\\nGO HYO GO HYO!!!!"""
2393,0,20120514051302Z,"""They wont unless people like you stop coming on here to whinge."""
2403,0,20120528222747Z,"""Escobar is not an All-Star. Not even close. Asdrubal is 10 times better. To think Escobar is better is stupid. He is a decent SS at best. 1 homer and 13 RBI and a terrible strikeout to walk ratio. Bruseki is an idiot."""
2413,0,20120529202728Z,"""I don't understand? Dodger stadiium has been a problem for quite some time now...I live in Cali and know all the problems that surround dodger stadium! Too many gang bangers and not enough fans!"""
2423,1,20120515215752Z,"""thats is complete bullshit because black people arent the only people that can have soul you sound ignorant as \xa0shit whites struggle to im black i have many of white friends thjat had it rough growing up so if you really belive that white cant relate c'mon now"""
2433,0,20120620155723Z,"""So beautiful, you and your little gal crocheting together.  Her work is perfect, and I know you are just shining, inside and out.  :)"""
2443,0,20120609221248Z,"""What woud he do...shoot him?\xa0 Proud example indeed."""
2453,1,20120320132142Z,"""you are retarded"""
2463,1,20120612042441Z,"""Or a flaming queen like Gheyrooster!"""
2473,0,20120619210722Z,"""@MattWestcott\xa0funny because Apple employees (me) are told to say OS TEN...not OS X like you are trying to elude to. in fact, OS ""EX"" is frowned upon in dialog. bitch harder about things you actually know about. oh and you're wrong about the Star Wars thing too."""
2483,1,20120620003826Z,"""Don't forget to add that she inspired a troll such as yourself to chime in.... now go back under your bridge and behave yourself."""
2493,0,20120620051745Z,"""Have you told your dem friends that you are upset they chose a Mormon to lead the Senate for them?"""
2503,0,20120529154712Z,"""I know thanks for pulling them."""
2513,0,20120619052204Z,"""LOL, if you choose to use an alternate path to health care you'll be paying the mortician sooner than I."""
2523,0,20120619220817Z,"""just follow the CAP words and you will find the way.\ngp53132 is out standing AT the roadside in the HOT sun waiting for the MAIL to .COMe bringing new friends to the group."""
2533,1,20120620000203Z,"""LOL you failed as well....People need to learn to stop correcting others for a minimal grammatical error considered irrelevant, because, as can be seen by the lack of ""be"" in ""\nso it would easier"", we all make mistakes, we are humans, and most regular individuals don't give importance to typing correctly on the internet, unless you are a super grammar nazi."""
2543,0,20120528003604Z,"""Very true, Mel...very true.  Loyal to the END...lol"""
2553,0,,"""i know u can give the best to liverpool suarez. don't worry, all of liverpudlian always support you. You'll never walk alone.\\n\\nAnd I believe u will be rock in old trafford. God Bless U ."""
2563,0,20120530050141Z,"""El mejor equipo perdio esta noche, hermano"""
2573,0,20120530020229Z,"""depends on what you mean by IT, we can't make assumptions, you could have weird fetishes"""
2583,0,,"""@Kick Ass @firenze_30fps \\\\n\\\\nAflack, or Hijack, is that you?"""
2593,0,20120620143850Z,"""@Legendary_dork\xa0nope our players lost this game, durant needs to get a midpost game no excuses its way to hard to get him the ball."""
2603,1,20120620135211Z,"""While your syntax is fine, your spelling is drug-addled."""
2613,0,20120610061817Z,"""House of Bribe takers.So Faruok with all your noise you are not better than Hembe.House shame,House of rogues,house of robbers,OBJ called you people robbers one idiot called Hon Galambi was abused OBJ. These reps have no shame like a prostitute.We should discard this report and start the investigation all over by NGOs.The only thing these reps do with the probes and oversight function is to further the nest of corruption."""
2623,1,20120620024916Z,"""If they don't see your ugly face they're lucky. Turd sucker."""
2633,0,20120618202105Z,"""fuck toi ouai\xa0arr\xeat\xa0de rager"""
2643,0,20120528013223Z,"""took a moment but thanks for your nice Welcome message. Pay backs are always put in motion......\nhttp://sportsfixchicago.com/wp-content/uploads/2011/01/seahawks.jpg"""
2653,0,20120528234840Z,"""Are you aleging conspiracy against the RedSox?"""
2663,0,20120619185315Z,"""You should see it come off automatically in your cart, once you go to check out."""
2673,1,20120609163158Z,"""im the homo but you made a comment about liking a guy pic with his shirt off like you wanted to fuck him but im the homo right i'll let the truth speak for itself queer ass fuck boy"""
2683,0,20120609200833Z,"""You are under illusions - dream on."""
2693,0,20120619220650Z,"""we d@aciddragon @Nonstopdrivel @N \n\nwe don't need no fucking basketball!!"""
2703,0,20120612104609Z,"""Up to a jury, dont you think?\n\nWould have been nice to see the horse groomer have the same\xa0privilege of a court system."""
2713,0,20120619140704Z,"""one of my big ??? is who does berry think he is to sign a bill like ndaa that says he can pick me up anytime if i have done anything or not\xa0 and detain me forever"""
2723,0,20120527175517Z,"""One need look no further than Durden's profile......."""
2733,1,20120612123221Z,"""Really? Police wouldn't use tear gas on a white man wanted for 3 counts of capital murder? You are such a fool."""
2743,0,20120619232252Z,"""Actually, clearly not Maized because you can't impersonate points.\n\xa0\nSCOOPED\n\xa0\nYes I did, Jwoude. That is the prick behind this. He had better come up with a better name for me than ""Some Fucktard, DDS"". That is pussy, and not at all on the level of ass-fuckery I expect to come out of our bet."""
2753,0,20120529160817Z,"""""If this is true, it\u2019s hard to imagine that such a cavalier attitude towards a question like this one wouldn\u2019t have infuriated liberals and Democrats if it had been exhibited by George W. Bush.""\n\nI don't know.  This liberal would have been thrilled if Bush had followed through on his ""dead or alive"" promise regarding bin Laden."""
2763,0,,"""@Chesire @krayoncolorz @bpicampus Catholic priests will minister to soldiers who are killing people on the battlefield; that's not implicating itself in a practice that is morally anathema to it?  I really don't understand the Church's delicacy of conscience when it comes to human reproduction, and it's ability to suck it up and accept reality when it comes to things like war and capital punishment."""
2773,1,20120610132014Z,"""how the fuck did you come to the conclusion that she initiated anything? You sound like one of those punk niggas who would find any excuse to hit a girl. Go sit doen in timeout"""
2783,1,20120611200727Z,"""Honey, get some brains because quite obviously you didn't read everything I said. Reread it, and if you still have the same crap to say, then and by the way, I am a grown woman. Not a little boy, you racist, stereotypical, bored-ass, son of a bitch, who has a lower IQ than my dumb ass dog. You haven't had to live the life of a minority so pull your head out of your ass, get some REAL research-like maybe live like us minorities have to-and then go realize how good you have it, you white-ass rich kid bastard. And good job by the way, you threw some big words in there to make you sound intelligent, too bad your argument still sucks."""
2793,1,20120502110706Z,"""If I didn't know better, I'd have thought you were the one who wrote this piece of tripe, in a Sacramento publication no less. \xa0As for the career-long cheap-shot elbow-throwing adulterer, and accused rapist Saint Kobe boy, karma is a biatch, isn't it? \xa0It doesn't matter. \xa0 Kobe-Dolt shouldn't even be mentioned in the same breath as Lebron. \xa0The man-child couldn't carry his sack. \xa0It's just something you, and other Faker fans can fantasize about. \xa0As for you, my tiny little Faker worm...it's time to crawl back down into your little hole. Your old girls are going down soon. \xa0You can bet on it. \xa0I am. \xa0 Life is good."""
2803,0,20120612002036Z,"""I'm with Missa- I think I would also prefer not strapless if possible."""
2813,0,20120609182007Z,"""If it ""had no nexus to his elected sheriff position"", then why are they subjecting him to this witch hunt paid by the tax payers?"""
2823,0,20120527213857Z,"""you're too easy"""
2833,0,20120610013443Z,"""Just those three.....the others who beat up Rodney in California aren't any better."""
2843,0,20120610153332Z,"""It is an attack of their opinions, their twisted and idiotic opinions. Teach your children the word of God for it is not for you to damn them to the river of fire. Ignorance will not be an accepted excuse come judgement day. May God Bless you and open your eyes to his word."""
2853,0,20120612120850Z,"""USA,USA USA,WHAT A BUNCH FUCKING BULLSHIT!!!!!!"""
2863,0,20120612143351Z,"""You don't appear to be familiar with the Obama campaign, which is a bit surprising."""
2873,1,20120514051056Z,"""Jerome the fruit.. the worlds STILL isn't going to accept you and your sodomite father doing each other to unconsciousness.. get over it"""
2883,0,,"""A lot of money so u can sit on your ass."""
2893,1,20120619130050Z,"""WTF are you talking about? & more important shit? like taking time out of your life to comment on me calling another nigga ugly? Hmm yeah your still in middle school."""
2903,1,20120320184900Z,"""you are an ignorant piece of sh#t."""
2913,0,,"""Were the people who were against civil rights as dumb and angry as the people who are against gay rights?\\xc2\\xa0\\n\\nPretend for a moment that you put the Constitution and Bill of Rights as your highest documents when evaluating U.S. laws and policies. \\xc2\\xa0How can you possibly contend that gay marriage is an issue at all?\\xc2\\xa0\\n\\nThe only way that you can contend that this is a huge issue is if you put the Bible ahead of the Constitution and Bill of Rights--ignoring that this anti-tolerance thing isn't even universal across Christianity. \\xc2\\xa0\\n\\nSo why again should religion be a leading factor in whether the legal and financial agreement that is marriage is allowed between two consenting adults, regardless of gender?\\xc2\\xa0\\n\\n"""
2923,0,20120529044822Z,"""What are you talking about?"""
2933,0,20120530031454Z,"""Or Rob-Me Scissor Hands giving school kids a hair cut."""
2943,0,20120530040455Z,"""we are trying hard to beat Yankees so you pick up a game on them :)"""
2953,0,,"""@Eustace Tilley 2.0 @David @YankeeClipper1 That's 'cause you're not getting enough oxygen.. she sucked it all out of the room..."""
2963,0,20120620030446Z,"""#nWo4FuckingLife"""
2973,0,,"""Iran is going to be blow up one way or the other. Give it up! """
2983,0,20120612004722Z,"""Proof?  Or just another unfounded ridiculous republican opinion.  What, were you watching fox news when they talked about the study that said fox news watchers are stupid?  You have just proven them right.  congratulations"""
2993,0,20120529020537Z,"""Maybe they did so thanks to jeff van gundy's outcry on that."""
3003,0,20120609210455Z,"""Those chicks are badass. I would be puking if I had to drink a shot glass of either of those."""
3013,1,20120320160801Z,"""I bet you take monstrous shits."""
3023,1,20120620031539Z,"""You are the fake."""
3033,0,,"""@Eustace Tilley 2.0 @David Knocked you out of character for a while, though ;)"""
3043,1,20120609222641Z,"""Yeah, Leon. \xa0I mean, you kinda should shut the fuck up if you're going to be critical of anyone with that avi up. \xa0It's too easy. \xa0Almost like a person with Downs Syndrome (sp) getting beside themselves and calling another (Non-Downs) person stupid during an unfortunate episode. \xa0Knock that shit off, sir. \xa0Your entire cyber being is rife with ridiculousness."""
3053,0,20120618223427Z,"""fuck robots!"""
3063,0,,"""Joe was cut once Steve Young was already there.   We\\'ve got nothing but the ""possibility"" of a good NFL QB as the heir apparent.  Two different things.  I can\\'t speak of Gretzky cause I don\\'t know the details."""
3073,1,20120527190416Z,"""Your dumb."""
3083,1,20120610110418Z,"""She should've let her dumbass sister keep getting hit. Look how she screamed for her to stop beating him up. This is gonna sound fucked up but IDC. If a bitch gotta have her shit leaking and be near death to learn, SO BE IT."""
3093,1,20120611222240Z,"""I already explained\xa0that sissy but,i'll say it i'll say it again to a little punk b*tch like you.White folks cheer and support him because their -you're tired of seeing black boxing champions so they will support any fighter\xa0as long as their\xa0not black idiot."""
3103,1,20120515122110Z,"""When you are\xa0 s u c k i n g\xa0 Odumbo's\xa0 d i c k, do you swallow?"""
3113,0,20120529223742Z,"""Oh my gosh! You guys look so similar!"""
3123,1,20120320182309Z,"""you sound like an ignorant dickhead."""
3133,0,20120610020616Z,"""Good to see you're feeling better old boy.\nA couple of snifters on your birthday and you'll be as good as new. Have a good one."""
3143,1,20120528044935Z,"""I admitted a work history that included protecting kids from creeps like you w/ the NYPD; Ronald Reagan not only visited us twice but praised us in a State of the Union; the NY GIANTS came to lift weights and a republican cabinet member came w/ out fan fare to serve dinner every now & then; I guess Nancy Reagan hugging our kids made her suspicious too. get a life; and speaking of life, once again what has your miserable life ever amounted to?"""
3153,1,20120530020509Z,"""Nope, I have a brain.. unlike you"""
3163,1,20120620032540Z,"""Thanx for the fake address. Knew you were a bltch. Go tell your mom to bring you some cookies."""
3173,0,20120503005905Z,"""You are brilliant :)"""
3183,0,20120619020239Z,"""Lemme hole it"""
3193,0,20120610155240Z,"""his deserve the beating. you  commit an offence. why resist arrest? had he just surrender his ass would have never got beaten. pure ignorance. a police pull you over  you keep your had on the steering wheel and don't say shyt  unless he ask you a question and you answer without an attitude. when  2 police have  a problem  putting you under arrest  your ass deserve a beaten. now instead of getting a traffic ticket   the dumb nigga get a felony  charge and may be time."""
3203,0,,"""@Lestatdelc Keep licking that Democratic ass and see where the blue dogs take you."""
3213,1,20120320060908Z,"""Awww....it's ok, your mummy gave you up because you were a hideously ugly and stupid child."""
