,Insult,Date,Comment
1764,0,20120618230214Z,"""I admit I like that freaky shit she talks about. I FUCKING LOVE IT but it's hard to get pass that face though."""
1774,0,20120515052950Z,"""""As a woman"". What's it like, to be ""as a woman""? Or, a French or Greek woman or whatever you are. What nonsense. Meanwhile the Muslims rape your continent."""
1784,0,20120609195810Z,"""When a decision goes against them why do all foreign players look like you've just raped their wife, stolen their dog and shit in their bed?"""
1794,0,,"""@Curly Girl Oh, you just made my heart skip a beat. It is sort of embarrassing to write about your mental health challenges on the Internet. I appreciate you saying that. And no, you're not a weakling. I don't think any of us handles stress as well as we seem to on Facebook. """
1804,1,20120320064259Z,"""Choosing to not eat animals doesn't make you a pussy.  Go choke on a corndog, bitch."""
1814,1,20120620013256Z,"""You a fucking little coward of a bitch."""
1824,1,20120502195523Z,"""YEAH,I BET YOU INBRED HILLBILLY."""
1834,0,20120612015435Z,"""@shooter \xa0\xa0@TPBderek See just like I said - someone has to fucking score."""
1844,0,,"""Video: Breitbart vs. Cenk Uygar over rape at \\xe2\\x80\\x9cOccupy\\xe2\\x80\\x9d camps\\nposted at 9:52 pm on February 14, 2012 by Allahpundit\\n\\nVia Breitbart TV. I should have guessed that eventually we\\xe2\\x80\\x99d be arguing over whether \\xe2\\x80\\x9cOccupy\\xe2\\x80\\x9d has a problem with crime, notwithstanding the long, long, long, long, long list of alleged criminal activities at the encampaments. Remember, things at Zuccotti Park got so bad that a women-only tent was set up so that there\\xe2\\x80\\x99d be strength in numbers against sexual predators. Some feminist sites criticized \\xe2\\x80\\x9cOccupy\\xe2\\x80\\x9d for its rape problem back during the movement\\xe2\\x80\\x99s brief heyday; even HuffPo reported on \\xe2\\x80\\x9cmultiple incidents of assault, drug dealing and drug use, rape and attempted rape, according to conversations with numerous protesters.\\xe2\\x80\\x9d (Per Breitbart in the clip, that detail apparently didn\\xe2\\x80\\x99t make it into their book.) And of course, we only know about some of what went on. At least one \\xe2\\x80\\x9cOccupy\\xe2\\x80\\x9d camp reminded victims that \\xe2\\x80\\x9cwe do not encourage the involvement of the police in our community\\xe2\\x80\\x9d and a New York City cop told Big Journalism\\xe2\\x80\\x99s Joel Pollak that \\xe2\\x80\\x9cThere are many incidents of sexual touching and groping that goes unreported to us, mainly because the alleged victim is either too stoned or high to properly ID them or they \\xe2\\x80\\x98dont want to get the guy in trouble.\\xe2\\x80\\x99\\xe2\\x80\\x9d (Some national media outlets reported on the attacks too.) This is why, of course, Breitbart was yelling at the Occupiers outside CPAC to \\xe2\\x80\\x9cstop raping people,\\xe2\\x80\\x9d but now that the movement is gearing up for a big spring comeback, I guess it\\xe2\\x80\\x99s time for the left\\xe2\\x80\\x99s whitewash to being in earnest. It\\xe2\\x80\\x99s a nice bookend to their demagoguery over the Tucson shooting: In that case, tea partiers were blamed for a crime that no tea partier committed whereas here no Occupiers are blamed for a crime that quite a few Occupiers allegedly committed. Fourteen minutes, but well worth it.\\n\\nvideo\\n\\nhttp://hotair.com/archives/2012/02/14/video-breitbart-vs-cenk-uygar-over-rape-at-occupy-camps/"""
1854,0,20120529200056Z,"""No kidding ... how did you learn to type"""
1864,0,20120619215536Z,"""Syd Barret was mentally ill. he was bipolar with a mix of autism and schizophrenia. thats nothing fun my friend. he died at 60 years old and still lived with his old mother in the county in england and he rode his bicycle alot before he died. he was a friend of mine since 1968. I was in a band called Hawk Wind back then when we were musicians and friends."""
1874,1,20120612113727Z,"""Try to write in English next time dopey."""
1884,0,20120528222431Z,"""una volta l'ho fatto...tornata da una settimana di vacanze avevo centinaia di nuovi post nei feed...ho cliccato su ""segna tutti come letti"" con un groppo in gola...per\xf2 che liberazione :D"""
1894,0,,"""No such thing as a gay marriage----- It is not recognized ------and every State that has had a voted on it has voted it down-----By a landslide-----Marriage is defined----""between a MAN and A WOMAN-----"""
1904,0,20120612030131Z,"""They are weak.\xa0 They have tons of ammunition and use none of it."""
1914,0,20120611215318Z,"""What the fuck does this sentence mean."""
1924,0,20120528173739Z,"""psh dy shoqet e mia enxhin tba dhe zeshkanen otr qe jane shum dreqe hahaha jeni shum te mira moj dreqe djj te lutem shum kg e ndjej mungesen tende rs  nga rrepistia tba"""
1934,0,20120620164339Z,"""She shit rivets in the tub."""
1944,0,20120612102431Z,"""Even without the pool of water..."""
1954,0,20120619051034Z,"""@Rourke needs to give me a fucking like\xa0My biggest problem is licensing. \xa0I am actually kind of disapointed that the Republicans never touched Health Care when they had the majority. \xa0I wish they would have taken Milton Friedman's idea (one of the main influences of ""Reaganomics"") and taken the licensing power away from the American Medical Association. \xa0I trust nurses, and would have no problem with a nurse treating me rather than going bankrupt seeing a doctor."""
1964,0,20120529155446Z,"""@JonKlimasIsNOT_A_BRONY\xa0\xa0http://imgur.com/r/funny/UUgKV"""
1974,1,,"""I have a 45 that has a 6.5 inch barrel..I'll bet that would fit better. You wanna suck on it? You will love the climax it has. Will damn-near blow your mind!"""
1984,0,20120620100346Z,"""You are a kid waiting to go to work at the 7-11 right? That was funny you attemtping to be deep."""
1994,0,20120618235842Z,"""Deb, some of it will fix itself when you start to trust yourself more and don't look to see where the ball went before you hit it."""
2004,0,,"""Henry Cisneros - Democrat - U.S. Secretary of Housing and Urban Development from 1993 to 1997. Pleaded guilty to a misdemeanor charge of lying to the FBI...>******************************************************James A. Traficant Jr. Democrat - Member of House of Representatives from Ohio. Expelled from Congress after being convicted of corruption charges. Sentenced today to eight years in prison for accepting bribes and kickbacks. ..>******************************************************John Doug Hays - Democrat - member of Kentucky State Senate from 1980 to 1982 Found guilty of mail fraud for submitting false campaign reports stemming from an unsuccessful run for judge. He was sentenced to six months in prison to be followed by six months of home confinement and three years of probation. .> ******************************************************\\xc2\\xa0\\xc2\\xa0Henry J. Cianfrani - Democrat - Pennsylvania State Senate from 1967 to 1976. Convicted on federal charges of racketeering and mail fraud for padding his Senate payroll. Sentenced to five years in federal prison. ..>******************************************************David Hall - Democrat - Governor of Oklahoma from 1971 to 1975. Indicted on extortion and conspiracy charges. Convicted and sentenced to three years in prison...>******************************************************John A. Celona - Democrat - A former state senator was charged with the three counts of mail fraud. Federal prosecutors accused him of defrauding the state and collecting hundreds of thousands of dollars from CVS Corp. and others while serving in the legislature. Celona has agreed to plead guilty to taking money from the CVS pharmacy chain and other companies that had interest in legislation. Under the deal, Celona agreed to cooperate with investigators. He faces up to five years in federal prison on each of the three counts and a $250,000 fine..> ******************************************************\\xc2\\xa0Allan Turner Howe - Democrat - U.S. Representative from Utah from 1975 to 1977. Arrested for soliciting a policewoman posing as a p rostitute...>******************************************************Jerry Cosentino - Democrat - Illinois State Treasurer. Pleaded guilty to bank fraud - fined $5,000 and sentenced to nine months home confinement...>******************************************************Joseph Waggonner Jr. - Democrat - U.S. Representative from Louisiana from 1961 to 19 79. Arrested in Washington, D.C. for soliciting a policewoman posing as a p rostitute..> \\n\\nLafayette Thomas - Democrat - Candidate for Tennessee State House of Representatives in 1954. Sheriff of Davidson County, from 1972 to 1990. Indicted in federal court on 54 counts of abusing his power as sheriff. Pleaded guilty to theft and mail fraud; sentenced to five years in prison...>******************************************************Mary Rose Oakar - Democrat - U.S. Representative from Ohio from 1977 to 1993. Pleaded guilty to two misdemeanor charges of funneling $16,000 through fake donors...>******************************************************David Giles - Democrat - candidate for U.S. Representative from Washington in 1986 and 1990. Convicted in June 2000 of child r ape...>******************************************************Gary Siplin - Democrat state senator Florida- found guilty of third-degree grand theft of $5,000 or more, a felony, and using services of employees for his candidacy...>******************************************************Edward Mezvinsky - Democrat - U.S. Representative from Iowa from 1973 to 1977. Indicted on 56 federal fraud charges...>******************************************************\\xc2\\xa0Lena Swanson - Democrat - Member of Washington State Senate in 1997. Pleaded guilty to charges of soliciting unlawful payments from veterans and former prisoners of war...>******************************************************Abraham J. Hirschfeld - Democrat - candidate in Democratic primary for U.S. Senator from New York in 1974 and 1976. Offered Paula Jones $1 million to drop her s exual harassment lawsuit against President Bill Clinton. Convicted in 2000 of trying to hire a hit man to k ill his business partner...> \\n\\nFrank Thompson, Jr. - Democrat - U.S. Representative from New Jersey from 1955 to 1980. Implicated in the Abscam sting, convicted on bribery and conspiracy charges. Sentenced to three years in prisonMichael Joseph Myers - Democrat - U.S. Representative from Pennsylvania from 1976 to 1980. ...>******************************************************\\xc2\\xa0Alcee Lamar Hastings - Democrat - U.S. Representative from Florida. Impeached and removed from office as federal judge in 1989 over bribery charges.\\xe2\\x80\\xa6>******************************************************Marion Barry - Democrat - mayor of Washington, D.C., from 1979 to 1991 and again from 1995 to 1999. Convicted of cocaine possession after being caught on videotape smoking crack cocaine. Sentenced to six months in prison.\\xe2\\x80\\xa6>******************************************************Mario Biaggi - Democrat - U.S. Representative from New York from 1969 to 1988. Indicted on federal charges that he had accepted bribes in return for influence on federal contracts.Convicted of obstructing justice and accepting illegal gratuities. Tried in 1988 on federal racketeering charges and convicted on 15 felony counts.\\xe2\\x80\\xa6>******************************************************Lee Alexander - Democrat - Mayor of Syracuse, N.Y. from 1970 to 1985. Was indicted over a $1.5 million kickback scandal. Pleaded guilty to racketeering and tax evasion charges. Served six years in prison...>******************************************************\\xc2\\xa0Bill Campbell - Democrat - Mayor of Atlanta. Indicted and charged with fraud over claims he accepted improper payments from contractors seeking city contracts. \\xe2\\x80\\xa6>******************************************************Frank Ballance - Democrat - Congressman North Carolina. Pleaded guilty to one charge of conspiracy to commit mail fraud and money laundering related to mishandling of money by his charitable foundation. ...>******************************************************Hazel O'Leary - Democrat - Secretary of Energy during the Clinton Administration - O'leary took trips all over the world as Secretary with as many 50 staff members and at times rented a plane, which was used by Madonna during her concert tours. \\n\\nDan Walker - Democrat governor of Illinois from1973 to 1977 served less than two years of a seven-year sentence for receiving improper loans a decade after leaving office. ..>**********************************Gerry Eastman Studds - Democrat - U.S. Representative from Massachusetts from 1973 to 1997. The first openly g ay member of Congress. Censured by the House of Representatives for having s exual relations with a teenage House page.************************************Hiram Monserrate- Queens City Councilman and state Senator-elect - who has claimed to be an advocate of victims of domestic violence - was arrested for breaking a glass over his girlfriend's face. Monserrate, 41, a former cop, won election to the state Senate as a Democrat in November 2008. ************************************James C. Green - Democrat - North Carolina State House of Representatives from 1961 to 1977. Charged with accepting a bribe from an undercover FBI agent, but was acquitted. Convicted of tax evasion in 1997.\\xc2\\xa0*******************************************..>Frederick Richmond - Democrat - U.S. Representative from New York from 1975 to 1982. Arrested in Washington, D.C., in 1978 for soliciting s ex from a minor and from an undercover police officer - pleaded guilty to a misdemeanor. Also - charged with tax evasion, marijuana possession, and improper payments to a federal employee - pleaded guilty.\\xc2\\xa0************************************..>Raymond Lederer - Democrat - U.S. Representative from Pennsylvania from 1977 to 1981. Implicated in the Abscam sting - convicted of bribery and sentenced to three years in prison and fined $20,000.******************************************************..>Harrison Arlington Williams, Jr. - Democrat - U.S. Senator from New Jersey from 1959 to 1970. Implicated in the Abscam sting. Allegedly accepted an 18% interest in a titanium mine. Convicted of nine counts of bribery, conspiracy, receiving an unlawful gratuity, conflict of interest, and interstate travel in aid of racketeering. Sentenced to three years in prison and fined $50,000. \\nDaniel David Rostenkowski - Democrat - U.S. Representative from Illinois from 1959 to 1995. Indicted on 17 felony charges- pleaded guilty to two counts of misuse of public funds and sentenced to seventeen months in federal prison.********************************************Melvin Jay Reynolds - Democrat U.S. Representative from Illinois from 1993 to 1995. Convicted on sexual misconduct and obstruction of justice charges and sentenced to five years in prison. *****************************************************Wayne Bryant - Democrat NJ state senator- was convicted was found guilty on all 12 counts against him including bribery and pension fraud.************************Charles Coles Diggs, Jr. - Democrat - U.S. Representative from Michigan from 1955 to 1980. Convicted on eleven counts of mail fraud and filing false payroll forms- sentenced to three years in prison.*******************************..>George Rogers - Democrat - Massachusetts State House of Representatives from 1965 to 1970. M000ember of Massachusetts State Senate from 1975 to 1978. Convicted of bribery in 1978 and sentenced to two years in prison...>******************************************Don Siegelman - Democrat Governor Alabama - indicted in a bid-rigging scheme involving a maternity-care program. The charges accused Siegelman and his former chief of staff of helping Tuscaloosa physician Phillip Bobo rig bids. Siegelman was accused of moving $550,000 from the state education budget to the State Fire College in Tuscaloosa so Bobo could use the money to pay off a competitor for a state contract for maternity care. *****************************************John Murtha, Jr. - Democrat - U.S. Representative from Pennsylvania. Implicated in the Abscam sting, in which FBI agents impersonating A rab businessmen offered bribes to political figures; Murtha was cited as an unindicted co-conspirator.******************************************Otto Kerner - Democrat governor of Illinois from 1961 to 1968 was jailed after the manager of two horse-racing tracks admitted to bribing the then- governor; charges were filed after Kerner left office he was convicted in 1973.\\nBarney Frank - Democrat - U.S. Representative from Massachusetts from 1981 to present. Admitted to having paid Stephen L. Gobie, a male p rostitute, for s ex and subsequently hiring Gobie as his personal assistant. Gobie used the congressman's Washington apartment for p rostitution. A move to expel Frank from the House of Representatives failed and a motion to censure him failed under a Democratic majority.*********************************************************..>DNC - The Federal Election Commission imposed $719,000 in fines against participants in the 1996 Democratic Party fundraising scandals involving contributions from China, Korea and other foreign sources. The Federal Election Commission said it decided to drop cases against contributors of more than $3 million in illegal DNC contributions because the respondents left the country or the corporations are defunct. ****************************************************************************************************Sandy Berger - Democrat - National Security Advisor during the Clinton Administration. Berger fined $50,000 for illegally removing highly classified documents and handwritten notes from the National Archives during preparations for the Sept. 11 commission hearings.**************************\\xc2\\xa0Robert Torricelli - Democrat - Withdrew from the 2002 Senate race with less than 30 days before the election because of controversy over personal gifts he took from a major campaign donor and questions about campaign donations from 1996. ******************** James McGreevey - Democrat - New Jersey Governor . Admitted to having a gay affair. Resigned after allegations of sexual harassment, rumors of being blackmailed on top of fundraising investigations and indictments.********************************Jesse Jackson - Democrat - Democratic candidate for President. Admitted to having an extramarital affair and fathering a illegitimate child..******************************************************Gary Condit - Democrat - US Democratic Congressman from California. Condit had an affair with an intern. Condit, covered up the affair and lied to police after she went missing. No charges were ever filed against Condit. Her remains were discovered in a Washington DC park..\\xc2\\xa0*****************************************Eliot Spitzer- Democrat - New York governor - resigned from office after being tied to a p rostitution ring.Sowande Ajumoke Omokunde - Democrat - the son of newly elected U.S. Rep. Gwen Moore, was booked on charges of criminal damage to property for allegedly slashing tires on 20 vans and cars rented by the Republican Party for use in Election Day voter turnout efforts. \\n\\nAnthony Weiner - Democrat - Takes pictures of his p enis and t weets it to under age teen and six other women while his wife is carrying his child. His p enis ends up on the internet for all of time and resigns from office.**************************************John Edwards - Democrat - Extramarital affair admitted to in August 2008 by John Edwards, a former United States Senator from North Carolina and Democratic Party presidential candidate. The affair was initially reported by The National Enquirer, an American supermarket tabloid newspaper, but was given little or no coverage by many sources in the American mainstream media.[1][2][3] The Enquirer cited claims by an anonymous source that Edwards had engaged in the affair with Rielle Hunter, a filmmaker hired to work for his presidential campaign, and that the relationship had produced a child. Durin the time when his wife made a announcement that her cancer had returned and was found to be incurable. Elizabeth died on December 7, 2010**************************************\\xc2\\xa0Maxine Waters\\xc2\\xa0 - Democrat - As a congressional ethics panel prepares to try Maxine Waters for steering federal funds to her husband\\xe2\\x80\\x99s failing bank, a newspaper reports that the veteran California lawmaker is embroiled in a separate corruption scandal involving her beloved hubby.. \\xe2\\x80\\xa6.***********************************\\xe2\\x80\\xa6\\xe2\\x80\\xa6\\xe2\\x80\\xa6..Citing federal records, the story says that a powerful lobbyist paid Waters\\xe2\\x80\\x99 banker husband (Sidney Williams) $15,000 in \\xe2\\x80\\x9cconsulting fees\\xe2\\x80\\x9d as she co-sponsored a law aimed at saving a business that was among the lobbyist\\xe2\\x80\\x99s top clients. The Internal Revenue Service (IRS) had determined that the real estate finance firm and others like it were \\xe2\\x80\\x9cscams\\xe2\\x80\\x9d and the congresswoman\\xe2\\x80\\x99s measure would have overturned a federal ban that would have allowed the shady enterprises to keep raking in lucrative profits..For years the firms acted as a middleman to help sellers finance down payments so that low-income buyers could qualify for mortgages insured by the Federal Housing Administration (FHA). The lobbyist who paid Waters\\xe2\\x80\\x99 husband represented the nation\\xe2\\x80\\x99s largest such middleman (Sacrament-based Nehemiah Corp.), which stood to lose hundreds of millions of dollars if the ban wasn\\xe2\\x80\\x99t reversed by friendly lawmakers like Waters. .Implemented in 2008, the federal ban was never overturned but not for lack of effort on Waters\\xe2\\x80\\x99 part. The ten-term congresswoman sponsored legislation three times to stop the ban or repeal it once it became law. She claims she did it because the program allowed hundreds of thousands of low-income families to become homeowners. .News of this latest scandal comes as the House Ethics Committee prepares to try Waters for using her influence to steer $12 million in federal bailout funds to a failing bank (that subsequently got shut down by the government) in which she and her board member husband held shares. .A few months ago the congresswoman got in trouble again for skirting federal elections rules with a crooked fundraising gimmick that allows her to receive unlimited amounts of donations from certain contributors. Instead of raising most of her campaign funds from individuals and political action committees, Waters sells her endorsement to other politicians and political causes for as much as $45,000 a pop, allowing her to rake in hundreds of thousands of dollars in short periods of time. **************Neil Goldschmidt \\xe2\\x80\\x93 Democrat \\xe2\\x80\\x93 Oregon governor. Admitted to having an illegal sexual relationship with a 14-year-old teenager while he was serving as Mayor of Portland.\\xc2\\xa0**************\\xc2\\xa0William Jefferson Clinton-- Democrat -\\xc2\\xa0 Impeached by the House of Representatives over allegations of perjury and obstruction of justice, but acquitted by the Senate after a s ex a scandal with an intern.***********************Edward Moore Kennedy - Democrat - U. S. Senator from Massachusetts. Pleaded guilty to leaving the scene of an accident, after his car plunged off a bridge on Chappaquiddick Island killing passenger Mary Jo Kopechne.\\n"""
2014,0,20120619031424Z,"""'Corporations are people'\n\nGoogle 'Corporate Citizenship'.\n\n""However, many also take it to mean that corporations should be regarded as citizens within a territory - i.e. that corporations have citizenship of some sort. This is usually based on the principle of corporate personhood, in that in certain legal jurisdictions, such as the United States, companies are afforded some of the same legal rights as individuals."""""
2024,0,20120612024611Z,"""Just because Owebama came out of the closet doesn't mean you should all blindly follow suit."""
2034,0,20120530040433Z,"""Because Kagawa isn't going to ""sell shirts"" to their favourite team."""
2044,1,20120515214325Z,"""You are wrong idiot!"""
2054,0,,"""I feel bad for the woman. What would have made this story better is if the man attempted to rape her and she pulled a 9mm and gave that guy a dirt nap. but who needs guns, guns are barbaric. And rapes, murders and home invasions only happen in the movies and on TV.\\n\\nInstead this guy is gonna be in jail and all the liberals will think he is gonna be ""rehabilitated"" and he will become a contributing member of society on release.\\xc2\\xa0\\n\\nSuch a waste of tax dollars."""
2064,1,20120612124952Z,"""You piece of scum. According to the SA constitution, this lady was a Black person. Hope your mother is the mother of all old cows. Idiot."""
2074,0,20120612051716Z,"""Fuck Toygers I want a Mutini"""
2084,0,20120619205104Z,"""God does not fuck."""
2094,0,20120611174405Z,"""You have my permission to leave."""
2104,0,20120530014316Z,"""This report on the same subject is also confusing, but slightly less so:\xa0\nhttp://www.maannews.net/eng/ViewDetails.aspx?ID=490378"""
2114,0,20120611232310Z,"""If someone were to write a parody of a left-wing\xa0psychopath, it would read an AWFUL lot like this post of yours."""
2124,1,20120619184335Z,"""You are an arrogant bitch and what is wrong with \xa0the World today, mostly caused by you pond life bankers!!!!!"""
2134,0,,"""@Yitan @orpi yo tengo el LoL intalado y me parece tan aburrido nose porque lo juegan tantos :SS (cambio de tema perdon )"""
2144,1,20120528145355Z,"""Liberals don't want military intervention, you buffoon."""
2154,0,20120611165323Z,"""So if they look ""normal"" to you and they commit a crime, then what? I'm ""not on board."" You're ""way off."" Of all the ridiculous nonsense to base your judgment on someone by ""how they look."" I'm surprised you'd let people know how your ""thinking"" process works. Pretty pathetic, and part and parcel of the kind of nonsense that has surrounded this case from the very beginning."""
2164,0,20120528225615Z,"""Turn to ESPN Classic if you got it now!\n\nLarry Bird about to be God again.\n\n17 seconds left in the game! ;)"""
2174,1,20120320181551Z,"""Phil: You ignorant impolite, rude slut. Go F**K Yourself.\xa0 Exercising freedom of expression, which you apparent;y are against unless it concurs with your outdated view of the world."""
2184,1,,"""Go away you orrible little cretin"""
2194,0,20120530031921Z,"""""pretty sure"" don't cut it pal. \xa0Read his first book, published long before he dreamed of being president."""
2204,1,20120610001125Z,"""Get the fuck out of my comment section you samurai jack lookin muthafucka."""
2214,1,20120611210611Z,"""A couple of greedy, non-appreciative hos!"""
2224,0,20120528081016Z,"""At least you're sticking to your guns.<br>"""
2234,0,,"""@christopher_m there are lots of animals in trouble"""
2244,0,20120611235045Z,"""madonna is the world's best singerr for everrrrrrrr and everrrrrr\n\xa0go fuck yourself you stupid ugly copy cattttt \nbillboard listed madonna #2 only after the beatles the gretest singer of all time so gaga and little monsters go fuck yourselvesss ha ha ha ha youre copy cat will never reach any thing like this ha ha ha ha"""
2254,0,20120515225419Z,"""@londonmum\xa0 Go out for another cigarette.\xa0 You are having nicotine withdrawal"""
2264,0,20120611164344Z,"""Ya well thanks to you posting that I lost a big reply I was making to 2veritas2. lol Such a stupid forum."""
2274,0,20120529182244Z,"""I think this could be a very interesting twist.  This has never been done before."""
2284,0,20120528195056Z,"""Cheney,Rush,Nugent.The list is endless."""
2294,1,20120527195046Z,"""""You are racist.""\n\nJamele Hill"""
2304,0,20120620040054Z,"""Me acord\xe9 de \xe9ste:\nhttp://profile.ak.fbcdn.net/hprofile-ak-snc4/161968_314983278564179_1189018131_s.jpg"""
2314,0,20120502075242Z,"""@meiguorenzaizhongguo I make no sense?! R u kiddin me?! Stick it to u're opinion, ok, respect that, but it make any sense that u're answer every damn post here...u cant change my opinion koz i just need it as every 32.000 as well sooooo, u got the point...u're mission here is to shit on other people and not accepting their opinion, wish etc. Calm the fuck down...!"""
2324,0,,"""Oh at least the military WORK for their money how about all those on public assistance who won't work, don't work who just suck America dry collecting their welfare checks.\\xc2\\xa0 Why can't we cut them?"""
2334,0,20120619222536Z,"""i'll give her more credit than i will any other right whinger.\xa0 she stands by her stupid, racist, moronic, ignorant, hateful, idiotic, bilious, cretinous comments and doesn't try to blame someone else.\xa0 hey espinosa, hope you don't fall down a well."""
2344,0,,"""@Dan_tm But he's so ugly!"""
2354,1,20120502194207Z,"""Hows your mom's basement doing?"""
2364,0,20120609164515Z,"""http://yo.assbag.go-fuck.yourself-bitch.on-facebook.you-stincky-hoe.now.click-motherfucker.com"""
2374,0,20120619040445Z,"""Franklin street #fuckwitme"""
2384,1,20120620143809Z,"""Yes my filthy little lefty troll....both you and barry have just proven my point!"""
2394,1,20120619203911Z,"""oh, you got your information from the Fox news network or from some idiotic right-wing tea bagger blogger! They always distort the truth. get a life and stop blaming the president b/c you are a loser in life..."""
2404,0,20120529020515Z,"""Pujols is gonna bomb this one to Center. Book it!"""
2414,1,,"""hey dick lick you don't know me i go to all the ufc fights i know what goes down most of the fighters hate fighting for the ufc because their under paid so you think i don't nothing you mexican princes screw you and the dick you ride on\\xc2\\xa0"""
2424,1,20120619134341Z,"""You're an uniformed idiot, lazy/maxketter.\xa0 Many CSRS people (me included) have paid in the full 40 ""quarters"", yet only will receive a very small percentage of full SS.\xa0 I paid in my 40, and then continued to pay every single month for the next\xa028 years through military reserves payrolls, yet I will receive zero credit for any of that 28 years because it didn't quite reach the threshold of ""substantial"" contributions.\xa0 So that was money down the drain.\xa0 More accurately, some of it is going to you, while you spend your life whining about dedicated federal employees who get much less from the government trough than you do."""
2434,0,20120528153418Z,"""Have fun Roger, takes a little the heat off the Saint's crap"""
2444,1,20120320184732Z,"""If I could find you..the correct term for your filty-h0m0 life would become....extinct."""
2454,0,20120528181219Z,"""Must be nice having umps on your team."""
2464,0,20120610074001Z,"""i just remembered the two countries called SODOM AND GOMORRAH, AND I WILL LIKE YOU TO ALSO REMEMBER IT EVEN NOW, BCOS THAT SAME GOD NEVER CHANGE!"""
2474,0,20120618200142Z,"""Jesus Christ, Powell [Caleb/Colin], he [Dylan Grey]\xa0could be a fucking bartender for all we know."""
2484,1,20120619062347Z,"""No one on the left wast's an all encompassing government, you idiot."""
2494,0,20120529233657Z,"""Your team has the nastiest trash talker ""KG"" in the NBA and now he is crying because LeBron said, YEAAAAAA, YEAAAA after he fouled him... LMAO #S-O-F-T"""
2504,0,20120529144344Z,"""What do you suggest."""
2514,0,20120528225143Z,"""Mittens? How old are you?"""
2524,0,20120530150729Z,"""Dilfer > Marino\n* sarcasm alert"""
2534,0,,"""I'm longing for a secular humanist President."""
2544,1,20120320191946Z,"""you truely are a dumb*** hilly i never said it was great i said #8 all time your just stupid aint you."""
2554,1,,"""oh god!!!  grow up you sad little loser!!!!"""
2564,0,,"""One of Santorum's goals as president would be to annul all previous gay marriage and ban all insurance companies from covering contraception. Are those the priorities of unemployed Americans?"""
2574,0,,"""@MyLastSuckenade@David Look, if you're so tired, take a nap. I really don't care how fagged you are."""
2584,0,,"""he ain't nothing but a hound dog"""
2594,0,20120611175702Z,"""On a gray canvas, in white letters you could write: You are my sunshine (yellow colored) you make me happy (yellow colored) when skies are grey..idk?"""
2604,0,,"""@PluckyInKY @hoconnor208 @kenmor Let them flood the airwaves with their lies.Ask any californian about how frakking annoyed we were hearing Meg Whitman's lies 24/7 and I kid you not. You could not turn on the TV or Radio without hearing her lies. Jerry Brown still smashed that corporate whore and sent her home crying."""
2614,0,20120611170649Z,"""If Britney Spears were an unknown she'd be the first person booted off this show (or any singing show!) Her voice could kill small animals."""
2624,1,20120320194001Z,"""true intellect aren't you!! Tebow isn't unemployed, you really are a pathetic idiot"""
2634,1,20120502170651Z,"""Whaaaa whaaaaaa, When you lose intellectually you freaks either blame Bush or name call.  Newt went in debt a few mill. \xa0But the god-damned comunity organizer sunk us down 6 TRILLION. \xa0 You dicks are pitiful."""
2644,1,20120502121413Z,"""do the research, I'll bet you don't know jacksquat about obies past."""
2654,0,20120609210728Z,"""I like her.\ufeff If you get into her court and be polite and act like you got some common sense, then she's okay. But if you go into her courtroom acting like a jackass, God help you.\xa0Damn 21 with 10 kids."""
2664,1,20120610162335Z,"""All I see in these comments is niggas bitching more then biggest bitches i know.."""
2674,1,20120619115326Z,"""May you and your children get the same ""deserved"" treatment and end up rotting in the ground."""
2684,0,,"""Hey, I have never in my life ever ,, hit a woman. But I can tell you right now, my - ex wife - can not say the same for men lol. Talk about a nasty mean a s s e d temper lol. But she looks so sweet no one would ever ,, suspect it of her . So blow it out your po op sh oo t\\xc2\\xa0 - truemorth - lol\\n\\xc2\\xa0"""
2694,0,20120620051744Z,"""YOU ARE AWSOME CENA."""
2704,0,,"""@theprofhypo And that's the truth!   :)"""
2714,0,20120618234917Z,"""Bet Tim Cook just shit his pants."""
2724,0,20120528195829Z,"""If you had the choice to \n\na) shoot fireworks with Mario Balotelli and his brother Enoch inside his flat or;\nb) get a tug from Chelsea Physio\n\nWhat would it be and why?"""
2734,0,20120619022121Z,"""Yaelah cow jaman skrng pamer kekayaan..itu jg pnya ortu lo x..blagu,sombong..ga level.meningan orng biasa ja tp pnya hasil krja sndiri :*"""
2744,0,20120528195802Z,"""you r getting too old, before you hit the post botton, see how many posts there already, open them up, then post yours."""
2754,0,20120529001210Z,"""Off of baseball for the moment,you guys should sit back and watch""The Hanoi Hilton"" today.No movie capture the perseverance and dedication of men who have served this country."""
2764,0,20120620045051Z,"""joseywhales, thank you kindly for proving my point.\xa0 You have no actual information to present just insults.\xa0 Thanks for the entertainment."""
2774,0,20120612014011Z,"""""All we want to do is adopt a highway,"" said April Chambers, the chapter's secretary. ""We're not doing it for publicity. We're doing it to keep the mountains beautiful. People throwing trash out on the side of the road ... that ain't right.""\n\nTell your family to stop throwing themselves on the side of the road and to lay in the middle of the road."""
2784,0,20120610003120Z,"""So you think Cigar Willie Clinton will help obongo win? Balack Obongo \nhas learned his lesson too late. You cant trust a fuckingliberal. Just \nlike you cant trust a liberal troll commenter."""
2794,1,20120503045217Z,"""Are you proud of your trolls?"""
2804,0,20120530023413Z,"""GD!!!!!..your stare!!!!i'm completely melt in your stare!!!OMG!!!!you're fucking handsome!!!!,,>.<\ndo your have 3 diferrent hair colour this time?black,red and blue,nice combination.^______^"""
