,Insult,Date,Comment
2112,0,,"""This country is broke.\\xc2\\xa0 Economy is in a tank.\\xc2\\xa0 People are unemployed.\\xc2\\xa0 All New Jersey's Senate cares about is Gay Marriage.\\xc2\\xa0 Can gay Marriage fix this country economy ?\\xc2\\xa0 Can gay marriage stimulate jobs in New Jersey ?\\xc2\\xa0 Can Gay Marriage seriously benefit the general public of heterosexuals ?\\xc2\\xa0 """
2122,1,20120619155945Z,"""Dear Pingback, fuck you or using ""vidya"" It's stupid as shit and you're not fucking funny or part of a precious internet club GTFO\r\nThat goes with you Oldfag, only exception is that ""fag"" is overused. Die bitch"""
2132,1,20120529171929Z,"""and fuckface, in order to be situationally aware one would have to read the blog of last week in its entirety. from the point i called ew stupid and told many why they were wrong, till the point where u faggot started making separate threads discussing my trollness"""
2142,1,20120611200409Z,"""Shows how much of a dumb-ass you are. Today she used The Globe as a source hahahahahahahahahaaaaa"""
2152,0,20120527194328Z,"""he was standing still during the last minute of the game when boston was ony 4 points ahead.\n\nQ U I T"""
2162,0,20120610013954Z,"""I agree with\xa0\u0648\u0639\u064a\u0634\u0647 \u0645\u062a\u0648\u0627\u0636\u0639\u0647 but the rest is a little vague.Perhaps your point about\xa0\u0648\u0634\u064a\u0639\u064a \u064a\u0633\u064a\u0631 \u0639\u0644\u0649 \u062f\u0631\u0628 \u0639\u0644\u064a needs a little expansion. Are you saying ALL the forces at work in syria pray to the same god? A jew god?\nWow. good point."""
2172,0,20120612083007Z,"""So you believe in Syrian propaganda!\n\nhahahaha\nYou still make me laugh.\n\nGolden BS award for the gullible childish bigot of the week is yours again."""
2182,0,,"""Awwww Harper is so cute, i feel sorry for victoria Beckham, they only print the picture's where she's not smiling because they have nothing else to print other than her frown, i dont blame her i think i'd frown if i was being followed around off paps all the time even tho it comes with the job it must get to ya."""
2192,0,20120514050631Z,"""See, this is why it's a good idea to keep your religion to yourself. When you start expecting other people to believe as you believe, you look like an asshole.\n\nAnd we make fun of you. That's good for us, but not always for you"""
2202,1,20120609191814Z,"""Why is it that you don't kill yourself you stupid fascist puppet?"""
2212,0,20120514050444Z,"""you are just jealous. You and your friend don'tknow nothing about them."""
2222,1,20120320185709Z,"""Go to hell you old bastard"""
2232,0,20120609212213Z,"""Damn straight my friend, if it's not the judges own daughter then he does'nt care, if it had been mine or yours there would be a very steep penalty to pay! There is one thing I admire bout Muslim laws, no f' ing around, ind the nearest wall or tree!"""
2242,0,20120619203448Z,"""She can spew 'True Lies' because DemonCrats are Fuckin' Retarded, and she knows it. They'll take what she or President Kardashian says at face value."""
2252,0,20120618193801Z,"""How do you account for the well thought out plans being pursued in Germany today under the influence of green ministers in particular?\xa0 \n\nI think you are drawing a caricature - not very convincing."""
2262,0,20120611195735Z,"""Are you retarded faggot?? lol\n\nIf you are blind and dont use widgets, then that doesnt mean everyone else doesn't use them. Widgets is one of the reasons people like android and prefer it agains iOS. You can have any types of widgets, for weather, seeing your twitter and stuff .. and on ios you scroll like an idiot like a minute, and when you finally found the apps you still have to click a couple of times before you see what you need.\n\nAndroid 2:0 iOS ;]"""
2272,0,,"""The british public are something else, wanting that fame hungry bottom feeder back on the panel, i dont doubt the near death experience she had in labour has made her some kind of public sweetheart now..."""
2282,0,20120530144221Z,"""Thank you for your interest in the MIZZOU brand, kU fans.\xa0 You're so over us.\xa0 We get it."""
2292,0,20120530031241Z,"""""isane""? Republicans want to cut funding for education. You must like that idea..."""
2302,0,,"""Credit 2 the photographer ,4 using a wide angle lens 2 get his ears on the photo....."""
2312,0,20120619004122Z,"""I have never seen Mike so genuinely messed up before. Here, I'll bring closure:\n\nThe core problem is that Prometheus does NOT bring any new or interesting ideas. However, it promises from the start that it 'will', but it obviously fucking doesn't.\n\nAnd that's where your current state of confusion stems from. Psychologically, you haven't left the theater yet, and are waiting for it to ""finish"". But you have (and will) in a few days come to grips with the fact that the movie is over, and that it was an empty, hollow piece of crap.\n\nAnd I just mentioned the core problem. I didn't even touch the nonsensical plot, the nonsensical characters, and so on."""
2322,0,,"""@gsj2001@jloomis3 I dunno- I heard he was a real bitch as an editor."""
2332,0,,"""THE TOMBSTONE....... THE HEARSE....... THE STAKE PIES .......\\n\\nARE ORDERED...OH WELL IT WAS GOOD WHILE YOU LASTED......\\n\\nLMFAO.....HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA"""
2342,0,20120619221616Z,"""@jwoude23\xa0\xa0@Rourke needs to give me a fucking like\xa0eh i never got into them. i'm waiting for Lollipop Chainsaw to drop in price that game looks so bad it has to be great"""
2352,0,20120620133935Z,"""oo shit nice :D"""
2362,0,20120529011640Z,"""When you're storming the field after pulling out a win against USU ( at home) you know your program is in trouble."""
2372,0,20120619224703Z,"""Etan you are amazing your wife is very Lucy"""
2382,0,20120529021135Z,"""You tell 'em Max!"""
2392,0,,"""jackson and westbrook together worked well i thought, funny cause maynor and westbrook never worked all that well in the few minutes weve seen it"""
2402,1,20120619142242Z,"""Then don't watch it loser."""
2412,1,20120619231438Z,"""Gee whiz ryan is your dik that small? Maybe you should invest in some of that dik extender instead of a new computer. You are nothing but a keyboard warrior."""
2422,0,20120528134448Z,"""you are so funny"""
2432,0,20120612132842Z,"""You aren't Zobiana's Healing Temple for one thing because I am.....so I guess we know who the friggin' liar is here asswipe.\xa0Luana is lucky to be far away from that nasty Perry family and considering that DP is an abusive POS and thief as well\xa0 it is probable that the whole famiy is a creepy mess.\xa0 I am starting to hear banjos playing just thinking about those nasty Perry people."""
2442,0,20120515125924Z,"""Aren't you?"""
2452,0,,"""I have a friend who lives in Thailand.  This bomber was trying to blow up a school full of INNOCENT children!  He got his legs blown off as a result of his (thankfully) failed attempt."""
2462,0,20120620002041Z,"""Then it's a duck, not a Fascist. Good thing liberals don't hunt, or the country would be run by Donald Duck while conservatives would be served up with gravy and potatoes. Assuming, of course, that these hyper-urbanized fops didn't pull an Elmer and wind up shooting their own beaks off."""
2472,0,20120609164437Z,"""Other than the old USSR, is there really a more secretive government that that of the U. S.?"""
2482,0,20120619180853Z,"""Thanks for your service, man. You're looking very good. When's your next leave? ;)"""
2492,0,20120610213513Z,"""i refuse to comment on a nigga hairline who is worth 9 figures might be 10 b4 its over with can fuck yo bitch and make yo watch with that kind of money that nigga can grow a s curl and still do what he wants with that kind of money"""
2502,1,20120320192346Z,"""your a fucking toolbag. Why do you think there is a menu? So you can order what they fucking make, not so you can modify shit like some sort of royal prince creating your own masterpiece. Your not paying for the meal really, your paying for Darden INC. to pay me, to talk to your fuckin ugly ass. Your ""meal"" your eating is worth about 1/8 of what your paying for it. The rest is for the cooks and I having to deal with you. I just dont get why people think they have some sort of entitlement. Your a baboon, your eating at a fast food joint you chunky jerk! And I pissed on your salad! How you like them breadsticks"""
2512,0,20120612034842Z,"""Fox Isn't required to provide a Blog Spot for Anyone....It's their Option if they choose...."""
2522,1,20120320190105Z,"""lmao oh yeah? please tell me how the fuck i'd be ""rigging the polls faggot"". maybe if your ass wasn't so dumb youd think of ways to get people to vote your shitty music 5/5. heres two that have apparently been working: make an event on facebook with directions to vote, message the online people on facebook and personally tell them to vote. come on buddy put your brain to work maybe you can be charlie sheening too..smh"""
2532,0,20120618211412Z,"""I also havee an objection to MY MONEY being used to offset THEIR POLLUTION.  Fuckwits."""
2542,0,20120612015524Z,"""because they are more civilized than that...mostly"""
2552,0,20120502154826Z,"""jacc: What branch were you in?"""
2562,0,20120528160442Z,"""He shouldn't have sign the contract requiring him (like others) to sing the national anthem in the first place."""
2572,0,20120514051023Z,"""Really #1?  You are the oldest and your sign is up side down!"""
2582,1,20120611201138Z,"""STFU you ignorant communist puke.."""
2592,0,20120619184336Z,"""RAW???? WTF this dude is so pussy he puts tampons in his mouth once a month. Pharell is not a real skater himself just a poser trying to get paid. Nigel is pussy NYC knows it BMX knows it I put Sean Ricany over this lame nigga anyday. Nigel is scared to move in NYC Blackman got him shook FUCK NIGEL"""
2602,0,20120529003340Z,"""And\xa0 cover your wallet."""
2612,1,20120610075023Z,"""Oscar did the right thing so shut the fuck up that asshole dont have any right to hit him like that over a ball. I hope Oscar went over there and put that ball right up\xa0Joe\xa0Jackson \xa0ass."""
2622,0,20120619135542Z,"""Yes, flag yourself for being offensive."""
2632,0,20120620000623Z,"""So we should have let him go? I say nail him to a two by four and let him rot."""
2642,0,20120529190818Z,"""Because crackers get soggy when wet."""
2652,1,20120620153409Z,"""Peter,\nYou are quite the idiot.\xa0 Are you really this clueless or are you foolishly letting your liberal bias dictate your writings?"""
2662,0,20120610020558Z,"""wow sound like you are going to cry in your tissues. i just got sick reading your post. are you being paid by NPR to post?"""
2672,0,20120610075824Z,"""Aucausin, you are very pathetic hiding behind some Touchy Feely law that wasn't even a law a few years ago. Cowboy or Cowgirl up, Discipline is not supposed to be fun or comfortable, it's meant to change a\xa0behavior, an incorrect behavior. I was spanked, my sister was spanked, my friends were spanked. Guess what... we learned from it and knew right from wrong.\n\nWe\xa0also\xa0learned that there are serious consequences for wrong doing. So, show me where there is an attitude of people today that act as if they understand there are\xa0consequences\xa0for wrong doing. You can't, everyone\xa0nowadays\xa0feel as if it's someone elses fault, or that they are entitled to do what they want.\n\nYou sound like you are part of the problem and not part of the solution."""
2682,0,,"""You're a retard. You republicans yell about big government but at the same time want to ban gay marriage that doesn't effect you at all. Republicans are as big government as it gets.\\n\\nBy the way, no one is saying you can marry kids, but, two consenting adults can. """
2692,0,20120612053439Z,"""Really that's all you have ?? Fail troll is fail lol come back when have something better"""
2702,0,20120618203950Z,"""This Munro fellow seems to be an amateur working for an amateur website founded by that privileged and pampered amateur Fucker Carlson."""
2712,0,20120612005325Z,"""Los Angeles Kings 3\nNew Jersey Devils \xa00\n\n3 goals on the 5 minute powerplay. \xa0The dumb shit that took the charge may have just caused the Devils the cup."""
2722,0,20120527153332Z,"""Yes or no?the age old question."""
2732,1,20120619151724Z,"""wife you are a vile racist bigot !!"""
2742,0,20120620173453Z,"""Dick Cheney lied about Atta! \xa0 Now this is NEWS!\xa0 Actually most of this was confirmed a long time ago, and nearly everyone who read any of the books on Cheney knew.\xa0 The only thing that is confirmed is that he intentionally lied and there is a paper trail that shows he intentionally lied.\xa0 and this is why he should have been put under oath when they did the 9-11 investigation.\xa0 Then we could get this bastard for perjury.\xa0 Maybe this will keep him and his ignorant daughter off the television machine for a while but I seriously doubt it.\xa0 These people have no fucking pride whatsoever!\xa0 He'll probably be campaigning with Romney next week somewhere!"""
2752,0,20120619003915Z,"""That's why the MORE non-whites we let in OUR country, the more voting/politics/best interests of OUR country get biased/put aside. No matter WHAT, non-whites (and whites like us) will ALWAYS utilize group think. Us VS. Them/Us. OR. Them. No matter what! We are screwed. People don't think about these problems when discussing demographic change. It's not black and white (no pun intended) like most people perceive it to be. Most people think it will go one of two ways, good, or very bad. There is VAST amounts of grey area. Very complex cause and effect deals."""
2762,0,20120619023504Z,"""Fuck this...something will be on youtube later and photos will be on Gillian Anderson's website I'm sure."""
2772,0,20120529095223Z,"""It is obvious that \u201cAmerican Idol\u201d has turned into a popularity contest with a huge female viewer base. As proof: For the past three seasons, the \u201ccute guy\u201d has won over the much more talented female runner-up.\n\nWho cares?\nRead more here: http://www.kansas.com/2012/05/29/2348887/opinion-line-may-29.html#storylink=cpy"""
2782,0,20120610161749Z,"""Scusa non ho capito, che festa?"""
2792,0,20120610053306Z,"""That second picture of him is not that appealing, but it cancels out with that first picture. I still want you in my bed Kibum"""
2802,1,20120528234455Z,"""You are the disgusting one."""
2812,0,20120612134851Z,"""When you <i>saw</i> him? Unless you saw him doing something gay (ie sex with another man, which would not only be very weird, I think it would clear up any confusion), I think that's kind of an assumption.\n\nBesides, why does his sexuality matter? It's not like it's going to affect you."""
2822,1,20120320164448Z,"""you're not stupid, just dumb"""
2832,0,20120529002626Z,"""You are underestimating the East where actual defense resides.  The Spurs are awesome, I would give them a shot, but if OKC won somehow the Heat would beat them."""
2842,0,20120620172848Z,"""""I feel sorry for other grandparents that didnt have love and respect of their grandchildren.""\n---------------------------------------\nHold it right there, grandma.\n\nIs a hug ""love,"" or is it ""respect""? A child can show you proper respect without hugging you. Your inability to discern the distinction between the two is what's holding you back from understanding this column."""
2852,1,20120503025001Z,"""Wrong again - look it up fool. The list of ""SB winner w/ Hall of Fame QBs at the helm"" is NOT ENDLESS. Not even close you boob. Quit talking out of your ass. Scatterbrain is a good name for you - afixing your IQ to the end of it is also a nice touch."""
2862,1,20120530031528Z,"""Thank You! You just proved to everyone here that you possess an IQ of no higher than 20."""
2872,0,20120619053427Z,"""Thoughts & prayers to you and your family."""
2882,0,20120619033830Z,"""It was fabulous.\xa0 Elvis was there and he stole the show.\xa0 Of course, the bride was gorgeous too.\xa0 LOL"""
2892,0,20120620051201Z,"""Waves back, while holding up a sign saying:\n\n\n""The pipe works better if you light it"""""
2902,0,,"""yes man fell our pain but on the other hand we can handle they ass you just need to show em who boss they can get they little attitude as long as they dont cross that line"""
2912,0,20120619195851Z,"""If you had a login, you can find for yourself that Apple did not invent nor is the technqiue used to pack in more pixels new, on DisplaySearch:\n\nhttp://www.displaysearch.com/cps/rde/xchg/displaysearch/hs.xsl/index.asp\xa0\n\nThe technique here along with the iPad was invented by engineers in Sharp & a japanese display materials manufacturer (JSR)"""
2922,0,,"""@jasamoah25 your a gloyte, do one"""
2932,1,20120612011922Z,"""Chasm when you spam like the village idiot you are you will never get any converts to your stupid political bias cause ......\xa0 Nice pointy tin foil hat you got there too bud!"""
2942,0,,"""So I guess all the person had to do in the article was bitch constantly about a game that so many people have bitched about for ages and then they win the bitches over? Wow. As far as ""Stop trivializing violence"" goes. Why dont you stop sounding like a big ass c*** sucker and don\\'t play games with violence then. I get so tired of all these holy sounding types that get touchy about video game violence.\\n\\n I\\'ve seen Blood Diamond a dozen times with the kids killing and getting killed and it doesn\\'t even phase me one bit only because its not real, sure there is an emotional sense there but not enough to make me write to Hollywood saying gay sh*t like Stop trivializing violence because its disgusting. Why does a game have to tone it down when movies don\\'t? I\\'m not defending COD in the slightest, and that\\'s because I don\\'t really care about the game. But when I read the headline of the article I was curious to see what others were going to say, but I knew hands down it was going to be an attempt to throw punches at a series that has sold a lot of copies already. All I can say is, it doesn\\'t matter how ""YOU"" feel when every other gamer that plays the game probably can just deal with the game no matter if it changes or not.\\n\\n Sitting on your overgrown ass complaining about a game being this and being that just because you don\\'t like it is stupid as hell. I hate JRPG games and why I also hate Anime with a passion because I can\\'t stand cute crap, I hate that overly sensitive BS with the characters, I don\\'t like Japanese music either unless its instrumental War drums or something out of Samurai Warriors or Kessen where it doesn\\'t begin and end with a stupid Asian chick trying to sound like shes an innocent little annoying 11 or 13 year old...I hate high pitch whiny sounding voices too and no Japanese voice acting does not mean better over American voice acting because it still sucks regardless. \\n\\nBut I don\\'t go near the stuff (even though my brother plays JRPG games a lot, and that means I can\\'t really escape it when we\\'re both in the same room and I\\'m studying while he\\'s just playing his sissy games). The fact still stands that I don\\'t INTENTIONALLY go near things I hate just so I can whine about hating it like COD haters constantly go near Call of Duty to claim that they hate the game when its easier to just simply stay away from it, don\\'t buy it, try to pretend like it doesn\\'t even exist. I will not lie to anybody. I like violence in my games. People that walk around with a d*ck up there ass crying foul about CGI characters dying and getting hurt probably scream when the doctor comes at them with a needle. As far as Call of Duty having to change goes. Well, that depends on whether or not a lot of people want it to change, and not just the people that bash the game on a consistent basis either. I\\'m talking about people that really feel or believe it should change a few things and have accurate reasons why. Just simply saying ""COD is for 13 year olds and needs to change this or that""...If anything the COD players are the ones that should change."""
2952,1,20120515214935Z,"""Stop wasting our air you idiot."""
2962,0,,"""Heaven forbid someone who is a bit of a celebrity, should express non-Liberal views.\\xc2\\xa0 \\n\\nAs a hockey fan myself, I really don't think the very talented Mr. Thomas needs to answer to any lame-ass sports reporters...or anyone else.\\xc2\\xa0 He's entitled to his opinions.\\xc2\\xa0 After all, prior to the current Administration, we used to uphold FREE SPEECH FOR EVERYONE.\\n\\nBesides, he's a Stanley Cup champion.\\xc2\\xa0 'Nuff said."""
2972,1,20120620162209Z,"""You are completely clueless."""
2982,1,20120320190003Z,"""Damnit GW, don't be such a pussy. You liked the white you should have stuck with the white."""
2992,0,,"""MASSIVE PISSTAK*"""
3002,1,20120611234126Z,"""I'd rather see you getting lynched!"""
3012,0,,"""@donpardo or... it's our worst nightmare as we slide to the 3rd or possibly 4th best QB in the division. MERCY"""
3022,0,20120612071821Z,"""A California bill mandating that public school textbooks be \nre-written to encourage \u201cgay,\u201d lesbian, bisexual and transgender (LGBT) \nlifestyles passed the Senate Committee on Education Wednesday.\n\nSenate Bill 48, proposed by openly homosexual senator Mark Leno of \nSan Francisco, passed the committee in a 6-3-1 vote. The bill would \nrequire that teachers and textbooks present alternate lifestyles in a \npositive light, with instruction in subjects such as history, \npsychology, political science, and communication in public school \nclassrooms. The ten-member committee, comprised mainly of Democrats, \nunanimously favored the bill, backed by Equality California and the Gay \nStraight Alliance Network.\n\nLeave the kids alone.\xa0 Don't indoctrinate them.\xa0 Why is this in the schools?"""
3032,0,20120620111733Z,"""Yeah you remember that support they gave Wisconsin once they figured out it was a losing bet. Obama and Uncle Joe have your back as long ass you win. Otherwise, you are of no use to them. Now that's leadership you can believe in."""
3042,1,20120529194556Z,"""Aw... da poor Amber is out of clever retorts so he resorts to 4 year old parrot tactics...\xa0\nLol!!\xa0 :)\xa0 You've now regressed beyond what that 7 year old bully did to you!\xa0 Bravo!!\xa0\nPerhaps we can regress you to the point that you spit up on youself like an infant?"""
3052,0,20120612124018Z,"""being cocky is good as ever!! ahahah XD"""
3062,0,20120529205537Z,"""Yeah, he will just let them in and allow them to take over.\xa0 Be prepared!"""
3072,0,20120529111628Z,"""Fat contrat to large Democrat contributor GPD,  Go figure!"""
3082,1,20120610022348Z,"""Are you and Higher(replying to mesaman above) the same loser or are you sniffing the same glue pot? \xa0Perhaps you are just libtard products of our sorry education system, in which case you should be offered a real education in the USMC, if they would take you."""
3092,0,,"""Wait for explosive news to be swept under the rug by the media on command...nothing to see hear...cars blow up all the time...besides it was a prius. """
3102,0,20120609235630Z,"""I know we were without Kadri and Frattin etc. but Norfolk played almost the same amount of games as us, they would be just as banged up"""
3112,0,20120618221322Z,"""Shit"""
3122,1,20120619211841Z,"""do you know who I AM? FU YOU 30 ROCKSUCKER"""
3132,0,20120620172723Z,"""Just because Bush screwed us, does not give Barack the right to screw us as well."""
3142,1,20120515213821Z,"""and you're fucking Pinterest up! It used to be so cool and friendly before people like you found a way to abuse it."""
3152,0,20120618232920Z,"""Bailey is built for sex!! So hot!!!"""
3162,0,20120612002214Z,"""With four straight balnced budgets leading to a surplus and welfare reform he was a conservative."""
3172,0,20120530023533Z,"""You are so confused"""
3182,1,20120528144907Z,"""Reported, you redneck coward."""
3192,0,,"""Votul meu: 1. Pentru ca.... (8)\\n\\n2. ...de ce iubesc... de ce-as iubi... (6)\\n\\n3. Niste varzari (7)"""
3202,0,20120530121756Z,"""Post where you got it from as that is the honest thing to do.\xa0 Its like stealing unless you post the source."""
3212,0,20120528205228Z,"""A few months ago. Baptists, I think they were."""
3222,0,20120609170003Z,"""lol btw... how the fuck did you nigs get a 320? BIG FUCKING UPS!"""
3232,0,20120529103657Z,"""I feel we're getting closer to sharing."""
3242,1,20120619225232Z,"""Really! Understand this. I'd tell you to go fuck yourself, but you have  your head shoved so far up your ass, theres no room for your shriveled  dick."""
3252,0,,"""Wow...ROFL...It's time to puke now.\\n\\nROFL ROFL ROFL"""
3262,0,,"""@howienica\\\\n\\\\n I'm a lefty and I've killed & captured lots of Muslims."""
3272,0,,"""Two strikers with my cup of team please ...................."""
3282,1,20120619001141Z,"""@RN506:disqus Read through the comments on this thread and you're the definition of a dick rider. I bet you have a poster of 50 in your room."""
3292,0,20120529005329Z,"""The judicial system is broken, for now an eye for an eye will make the majority think twice before acting and vigilance will protect all."""
3302,0,20120610054847Z,"""You can all me Snot, ad. I don't mind\xa0\xa0 :)"""
3312,1,20120503031727Z,"""Hmm pointless lives.....\xa0 yup, Elitist Pig you are...."""
3322,0,,"""http://img221.imageshack.us/img221/2043/3abstractfireworks.png here is my try :)"""
3332,0,20120611210741Z,"""so what if she wears same clothes more than once, the media would complain if always spent money on new clothes. leave her alone. you go girl. look forward when you are our Queen."""
3342,0,20120527211543Z,"""DAMN, YOU GUYS WOKE UP BABY BRON BRON AND NOW HE' CHOKING"""
3352,0,20120527204227Z,"""My daddy says he is pissed because he aint gettin ""Reggies Love"" anymore.\n\nCan someone explain this to me?\n\nAfter all I am only 14 years old....\n\nYeah."""
3362,1,20120320104220Z,"""You're a turd Neil and will always be one.\xa0 Picking on a rookie...yeah big tough guy.\xa0 No worries....you'll get yours one day.....loser."""
3372,0,20120620021809Z,"""DUDE ABC. the thunder is winning still.............................."""
3382,1,20120611102406Z,"""Its not after 2\n  innings for India A you jer*k off..i am sure a dou*che*bag like you cannot\n  remember the priceless 50 he scored in 4th innings of the test match that he\n  won for India against South Africa..and tons of such innings at the state\n  level..but i guess di*ckheads like u are on a shi*t pile diet to understand\n  any of it..think twice before opening the drainage pipe that is ur mouth u\n  los*er"""
3392,0,,"""Not fair? He has tested positive for a banned performance enhancing drug. The investigation found no proof that it could have been meat. No cases have ever been found with Spanish meat nor other cyclists. He has a ban just like many others who have tested positive, in all sports, why should he be different. He should have taken the 1 year ban originally set, but no, Spain had to cover it up, and the president even got involved to get it overturned. Seems not just Contador wants to win at all costs, Spain too! Contador knew Schleck chain had come off, but broke the unwritten rule. He showed then he would prefer to win at all costs, no matter about morals."""
3402,1,20120618222736Z,"""And while you're at it, please prove how your ""point"" related to past draconian laws that banned inter-racial marriage?\xa0 That intent was to ""ban"" mixed races.\xa0 Just stop it please! You are insulting intelligence."""
3412,0,,"""Hello wshh it is I again Nastasha. For the record no I do not strip. I'm on South Beach Ocean Drive leaving a pool party. Get over yourselves. I love me, and at the end of the day u can think what u want. An opinion is like an ass and everybody has one. I live life and have fun btw IM DISEASE FREE BITCHES. I was born with a fat ass. I can't help it........BUT YEAH YOU FUCKIN RIGHT I LOVE IT. YOU WOULD TOO...S/O to PITTSBURGH"""
3422,0,20120611174813Z,"""I'm more than happy to give you my $.02.  You will never get the type of investors you need.  You need to think about changing your crazy business model.  Considder that my investment,"""
3432,0,20120530030522Z,"""I agree wholeheartedly with you on Ali, who I just recently started following on Twitter and Facebook. My problem with Walker is his stupid actions are a black eye to everybody who put themselves out for him."""
3442,0,20120609225445Z,"""Rob many of us including me have faced down some really tough guys that were ready,willing, capable, and trying to kill us. Some pissant guy in the hood does not qualify. You really have no idea of fear. You need to quit this fascination you have with thugs in the hood. You seem like a bright kid. Join the Corps and see how really tough you are. You will then understand that hood rats aren't really that bad.. Just in their own minds."""
3452,0,,"""What does her being a black woman have to do with it. She's a bitch, bitches get their own category in my book, race is irrelevant when dealing with unsophisticated and uncivil females."""
3462,0,,"""The less you have, the more you understand ""suck it up and press on"". The more you have the more you think you need a pill for every discomfort.\\xc2\\xa0 """
3472,0,20120527154138Z,"""<div class=""forum-item forum-reply""><div class=""forum-item-description"">I would actually have a hard time giving up Hardy by himself for Upton, unless I really needed speed.</div></div>"""
3482,1,20120320173037Z,"""Hey DeNiro go fok yourself u WOP."""
3492,0,20120528182747Z,"""come on gets some pitches from him need that philly pen"""
3502,0,20120527185406Z,"""dont laugh your not far off on your thoughts of obama"""
3512,0,20120528222432Z,"""No, you are not the voice of alot of people."""
3522,1,20120611041915Z,"""so you dumbphuck retard sh!te kunthead,son of your phucking WHORe momma knows everything huh???you dumb phuckface???????????????????????????????"""
3532,0,20120528232343Z,"""Wow Joe now there's an intelligent counter point.\xa0 Congrats."""
3542,0,20120515132856Z,"""Welcome back you old lush!"""
3552,1,20120320193922Z,"""Funny that you are defending a murderer - d**kless idiot defending a d**kless idiot."""
3562,1,20120529220003Z,"""The pills are your little technicolor friends. They stop the voices in your head."""
3572,0,20120529051717Z,"""Most common things Miami Heat ""fans"" say:\n\n1) Lebron is the GOAT\n2) You are just a hater\n3)  You mad bro?"""
3582,0,20120619155905Z,"""The law is against federal law. It's basically an illegal law! Then again, the crony conservatives here are well known as everyday average crooks anyways. The sheeple voters are used to this sort of thing...."""
3592,1,,"""fat lip monkeys get shot???and how r u smarter then blacks because u have a rice dick and suck noddles all day dont make u smart"""
3602,0,20120609173056Z,"""Um, little fugitive traitor? Your holes are showing."""
3612,0,20120530143739Z,"""They #4 SEC would dominate 90% of other conference champs"""
3622,0,20120528234709Z,"""Nope. Just want to see the blonde's set. Thx ahead of time."""
3632,0,20120610041127Z,"""Name calling,one of the many techniques used by the disinformationalist who has no viable, logical, well reasoned comment."""
3642,0,20120610151221Z,"""Fuck the kid, lets get the narrator from bastion. Also, he narrates the movie."""
3652,0,20120515222350Z,"""Please, spell my fucking name right..."""
3662,0,,"""This is the very reason we here in NJ need to vote out anyone supporting this bill. Liberals love to use this issue against conservatives and yet they voted it down in CA. They use it politically but dislike it personally. Liberals are worse than the scum they suck up to. Thank goodness for Christie. """
3672,0,20120529060526Z,"""Lebron and Wade doing work on the court\n\nChris Bosh sitting on the bench.  ""Forever alone"""""
3682,0,20120612141145Z,"""No ass kicker, yours!!!!!"""
3692,0,20120528145219Z,"""You do realize, Big 12, SEC, B1G or Pac teams would have to lose 1-2 games for an ACC team to make the NCG, right?"""
3702,0,20120611170451Z,"""Hispanics are a bunch of hot-blooded people. Loud, drunk, murderous, and always in    h e a t!!"""
3712,0,,"""Posted farther down in a response...felt it was\\xc2\\xa0germane to what we are discussing a great deal of today:\\n""The prince of this world"" (John 12:13) \\xc2\\xa0is a master of false systems. \\xc2\\xa0He crafts entire schools of thought that can suck us in and destroy us...He\\'s behind false religions, false\\xc2\\xa0philosophies, false doctrine, false morality, and every\\xc2\\xa0system\\xc2\\xa0of that that cannot lead anyone to God. \\xc2\\xa0He has infiltrated governments, economies,\\xc2\\xa0educational\\xc2\\xa0institutions, and anything that has influence in this world. \\xc2\\xa0The conclusion John came to is sobering. \\xc2\\xa0""The whole world lies in the power of the evil one""(John 5:19).\\'The Invisible War\\', Chip Ingram"""
3722,0,20120612071431Z,"""Hodgson was obviously rattled by the uproar about Ferdinand (which is a nonsense really), that he went and filled more than half the team with black players to prove that he's not a racist! He definitely went over the top! Ashley Cole, Joleon Lescott, Defoe: Definitely YES.\n\xa0But Oxlade-Chamberlain, and out of form Walcott?? Young didn't do much either!\nIf you're going to manage a team, block out all the noise from the outside (Ferdinand) and get on with the job. It's either that or risk England going out in this preliminary stage \u2014 and then the shyte will really hit the fan... (or, rather, the fans will hit you with shyte)!"""
3732,1,20120619075540Z,"""yea, identify yourself, dont be only big mouth here. You absolutely dont know me, but technically you can see my facebook id with name and profile pic on it, or else you are too dumb to see it. Come on, TV superstar of bullshit."""
3742,0,,"""romney would buy it to bankrupt it"""
3752,0,,"""Nice girl but Whiteout is one of the worst films I have ever seen"""
3762,0,20120611191926Z,"""AlisterDog\nWhat a great show! Between this and fringe and several other shows this is just the best TV season evah! And btw all, yes ALL, of these are available on hulu so even tho I worked last night and missed all of them, I just finished watching every episode of every show I missed! Fuck, I love the 21st century!"""
3772,0,20120612013811Z,"""Better if it were a 500 though."""
3782,0,20120620164752Z,"""I don't know why you lot are complaining about Mr. Barroso. Of course he is unelected, he is a Communist Commissar for God's sake. They are appointed not elected by the people, because that's not how\xa0the true democracy of the workers works. \xa0Just work hard, pay your taxes, then give them to him, through HMRC and the Lib Dems,\xa0to spend as he sees fit. Don't worry, Communist Commissars do not make mistakes, he WILL spend your hard earned cash very carefully. Don't you know how lucky you are to have him. And another thing, also be thankful for that other Commissar, Comrade Rumpy Pumpy, and please don't\xa0describe him as a cross between ET and a lettuce leaf, otherwise its the Gulag Correction Centre for you."""
